name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
	InterestExpenseNonOperating,"36,000,000","8,500,000","8,400,000","9,600,000","9,500,000","11,300,000","12,800,000","13,500,000","15,300,000","14,300,000","11,600,000",,"0","0","0",
OtherIncomeExpense,"-17,700,000","-17,600,000",,"0","-100,000","-1,500,000",,,,,,,,,,
	SpecialIncomeCharges,"-17,700,000","-17,600,000",,"0","-100,000","-1,500,000",,,,,,,,,,
		OtherSpecialCharges,"17,700,000","17,600,000",,"0","100,000","1,500,000",,,,,,,,,,
PretaxIncome,"134,700,000","7,100,000","42,200,000","43,500,000","41,900,000","2,800,000","35,000,000","35,500,000","15,300,000","20,800,000","37,700,000","36,000,000","52,800,000","40,800,000","32,900,000","37,000,000"
TaxProvision,"12,500,000","3,200,000","2,900,000","3,000,000","3,400,000","300,000","2,100,000","0","1,100,000","2,200,000","5,900,000","9,300,000","12,500,000","9,800,000","7,800,000","10,600,000"
NetIncomeCommonStockholders,"28,700,000","1,300,000","8,200,000","9,700,000","9,500,000","600,000","7,800,000","10,000,000","3,300,000","4,200,000","6,000,000","26,700,000","0","0","0","26,400,000"
	NetIncome,"28,700,000","1,300,000","8,200,000","9,700,000","9,500,000","600,000","7,800,000","10,000,000","3,300,000","4,200,000","6,000,000","26,700,000","0","0","0","26,400,000"
		NetIncomeIncludingNoncontrollingInterests,"122,200,000","3,900,000","39,300,000","40,500,000","38,500,000","2,500,000","32,900,000","35,500,000","14,200,000","18,600,000","31,800,000","26,700,000","40,300,000","31,000,000","25,100,000","26,400,000"
			NetIncomeContinuousOperations,"122,200,000","3,900,000","39,300,000","40,500,000","38,500,000","2,500,000","32,900,000","35,500,000","14,200,000","18,600,000","31,800,000","26,700,000","40,300,000","31,000,000","25,100,000","26,400,000"
		MinorityInterests,"-93,500,000","-2,600,000","-31,100,000","-30,800,000","-29,000,000","-1,900,000","-25,100,000","-25,500,000","-10,900,000","-14,400,000","-25,800,000",,"-40,300,000","-31,000,000","-25,100,000",
AverageDilutionEarnings,,,"100,000",,"100,000",,,"100,000",,,,,,,,
DilutedNIAvailtoComStockholders,"28,700,000","1,300,000","8,300,000","9,600,000","9,600,000","600,000","7,800,000","10,000,000","3,300,000","4,200,000","6,000,000","26,700,000","0","0","0","26,400,000"
BasicEPS,,"0.02","0.21","0.25","0.24","0.02","0.2","0.25","0.08","0.11","0.15","0.89","0","0","0",
DilutedEPS,,"0.02","0.21","0.25","0.24","0.02","0.2","0.25","0.08","0.11","0.15","0.89","0","0","0",
BasicAverageShares,,"62,700,000","39,400,000","39,500,000","39,500,000","39,500,000","39,500,000","39,400,000","39,400,000","39,400,000","39,400,000","30,000,000","34,285,715","34,285,715","34,285,715",
DilutedAverageShares,,"62,900,000","39,600,000","39,900,000","39,700,000","39,700,000","39,600,000","39,500,000","39,500,000","39,500,000","39,400,000","30,000,000","34,285,715","34,285,715","34,285,715",
TotalOperatingIncomeAsReported,"188,400,000","33,200,000","50,600,000","53,100,000","51,500,000","15,600,000","47,800,000","49,000,000","30,600,000","35,100,000","49,300,000","36,000,000","52,800,000","40,800,000","32,900,000",
TotalExpenses,"1,115,900,000","282,000,000","255,900,000","286,900,000","291,100,000","266,500,000","234,600,000","233,600,000","173,600,000","222,400,000","194,700,000","178,500,000","184,800,000","175,700,000","152,900,000","182,900,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"28,700,000","1,300,000","8,200,000","9,700,000","9,500,000","600,000","7,800,000","10,000,000","3,300,000","4,200,000","6,000,000","26,700,000","0","0","0","26,400,000"
NormalizedIncome,"44,757,461.024","11,860,000","8,200,000","9,700,000","9,591,900","1,939,500","7,800,000","10,000,000","3,300,000","4,200,000","6,000,000","26,700,000","0","0","0","26,400,000"
InterestExpense,"36,000,000","8,500,000","8,400,000","9,600,000","9,500,000","11,300,000","12,800,000","13,500,000","15,300,000","14,300,000","11,600,000",,"0","0","0",
NetInterestIncome,"-36,000,000","-8,500,000","-8,400,000","-9,600,000","-9,500,000","-11,300,000","-12,800,000","-13,500,000","-15,300,000","-14,300,000","-11,600,000",,"0","0","0",
EBIT,"170,700,000","15,600,000","50,600,000","53,100,000","51,400,000","14,100,000","47,800,000","49,000,000","30,600,000","35,100,000","49,300,000","36,000,000","52,800,000","40,800,000","32,900,000","37,000,000"
EBITDA,"204,400,000"
ReconciledCostOfRevenue,"915,900,000","227,800,000","213,800,000","243,500,000","230,800,000","194,400,000","189,700,000","192,100,000","134,800,000","168,500,000","151,800,000","137,100,000","146,300,000","136,800,000","119,300,000","145,400,000"
ReconciledDepreciation,"33,700,000","5,300,000","5,300,000","5,400,000","17,700,000","23,900,000","6,700,000","6,300,000","6,200,000","6,400,000","6,400,000","6,300,000","6,300,000","6,300,000","6,400,000","6,500,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"28,700,000","1,300,000","8,200,000","9,700,000","9,500,000","600,000","7,800,000","10,000,000","3,300,000","4,200,000","6,000,000","26,700,000","0","0","0","26,400,000"
TotalUnusualItemsExcludingGoodwill,"-17,700,000","-17,600,000",,"0","-100,000","-1,500,000",,,,,,,,,,
TotalUnusualItems,"-17,700,000","-17,600,000",,"0","-100,000","-1,500,000",,,,,,,,,,
NormalizedEBITDA,"222,100,000","38,500,000","55,900,000","58,500,000","69,200,000","39,500,000","54,500,000","55,300,000","36,800,000","41,500,000","55,700,000","42,300,000","59,100,000","47,100,000","39,300,000","43,500,000"
TaxRateForCalcs,"0.093","0.4","0.069","0.069","0.081","0.107","0.06","0","0.072","0.106","0.156","0.258","0.237","0.24","0.237","0.286"
TaxEffectOfUnusualItems,"-1,642,538.976","-7,040,000","0","0","-8,100","-160,500","0","0","0","0","0","0","0","0","0","0"
