name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995
	NetIncome,"-15,534,000","-29,180,000","-6,613,000","3,291,000","16,968,000","7,357,000","6,760,000","1,963,000","-12,389,000","1,586,000","6,476,000","3,194,000","-11,468,000","2,515,000","-10,404,000","-25,724,000","-34,010,000","-19,946,000","-24,631,000","-13,689,000","-9,039,000","6,650,000","4,243,000","11,019,000","1,855,000","4,450,000","9,747,000","4,936,000","2,608,000","7,549,000","14,811,000","23,947,000","-5,944,000","-3,516,000","-5,993,000","1,897,000","-1,834,000","1,931,000","-20,776,000","-7,907,000","-14,420,000","-7,378,000","5,140,000","7,975,000","1,759,000","12,144,000","12,924,000","7,786,000","3,261,000","10,446,000","3,246,000","9,175,000","8,269,000","12,116,000","10,666,000","9,258,000","6,291,000","10,522,000","10,225,000","8,585,000","4,181,000","8,576,000","9,690,000","6,539,000","5,361,000","5,758,000","6,628,000","5,953,000","5,176,000","6,718,000","5,241,000","3,745,000","3,563,000","3,814,000","7,089,000","1,802,000","463,000","-1,283,000","-2,612,000","-4,155,000","-1,582,000","-3,433,000","2,439,000","447,000","2,704,000","3,161,000","2,715,000","2,434,000","1,955,000","2,306,000","2,000,000","1,800,000","1,800,000","1,900,000","1,700,000","1,400,000","1,400,000","1,600,000","1,400,000","1,200,000","1,200,000","1,300,000","900,000","600,000","500,000","500,000","100,000","500,000","500,000"
		NetIncomeIncludingNoncontrollingInterests,"-2,483,000","-21,655,000","-3,990,000","5,150,000","18,012,000","14,477,000","7,760,000","3,391,000","-8,527,000","4,898,000","10,590,000","8,062,000","-9,737,000","5,363,000","-10,737,000","-25,598,000","-35,497,000","-19,516,000","-25,621,000","-13,892,000","-9,246,000","4,249,000","4,622,000","10,739,000","2,157,000","4,387,000","9,944,000","4,920,000","2,519,000","7,436,000","14,784,000","23,992,000","-6,321,000","-3,491,000","-5,960,000","2,281,000","-1,487,000","2,275,000","-20,614,000","-7,857,000","-14,433,000","-7,283,000","5,118,000","8,169,000","1,594,000","12,296,000","12,927,000","7,801,000","3,400,000","10,392,000","3,063,000","9,092,000","8,292,000","12,176,000","10,626,000","9,275,000","6,370,000","10,544,000","11,003,000","8,714,000","4,303,000","8,701,000","9,739,000","6,562,000","5,429,000","5,899,000","6,640,000","5,907,000","5,179,000","6,742,000","5,243,000","3,865,000","3,597,000","3,863,000","7,127,000","1,873,000","511,000","-1,224,000","-2,602,000","-4,143,000","-1,578,000","-3,431,000","2,444,000","460,000","2,781,000","3,193,000","2,761,000","2,432,000","1,955,000","2,306,000","2,000,000","1,800,000","1,800,000","1,900,000","1,700,000","1,400,000","1,400,000","1,600,000","1,400,000","1,200,000","1,200,000","1,300,000","900,000","600,000","500,000","500,000","100,000","500,000","500,000"
			NetIncomeContinuousOperations,"-2,483,000","-21,655,000","-3,990,000","5,150,000","18,012,000","14,477,000","7,760,000","3,391,000","-8,527,000","4,898,000","10,590,000","8,062,000","-9,737,000","5,363,000","-10,737,000","-25,598,000","-35,497,000","-19,516,000","-25,621,000","-13,892,000","-9,246,000","4,249,000","4,622,000","10,739,000","2,157,000","4,387,000","9,944,000","4,920,000","2,519,000","7,436,000","14,784,000","23,992,000","-6,321,000","-3,491,000","-5,960,000","2,281,000","-1,487,000","2,275,000","-20,614,000","-7,857,000","-14,433,000","-7,283,000","5,118,000","8,169,000","1,594,000","12,296,000","12,927,000","7,801,000","3,400,000","10,392,000","3,063,000","9,092,000","8,292,000","12,176,000","10,626,000","9,258,000","6,291,000","10,522,000","10,225,000","8,585,000","4,181,000","8,576,000","9,690,000","6,539,000","5,361,000","5,758,000","6,628,000","5,953,000","5,176,000","6,718,000","5,241,000","3,745,000","3,563,000","3,814,000","7,089,000","1,802,000","463,000","-1,283,000","-2,612,000","-4,155,000","-1,582,000","-3,433,000","2,439,000","447,000","2,704,000","3,161,000","2,715,000","2,434,000","1,955,000","2,306,000","2,000,000","1,800,000","1,800,000","1,900,000","1,700,000","1,400,000","1,400,000","1,600,000","1,400,000","1,200,000","1,200,000","1,300,000","900,000","600,000","500,000","500,000","100,000","500,000","500,000"
		MinorityInterests,"-13,051,000","-7,525,000","-2,623,000","-1,859,000","-1,044,000","-7,120,000","-1,000,000","-1,428,000","-3,862,000","-3,312,000","-4,114,000","-4,868,000","-1,731,000","-2,848,000","333,000","-126,000","1,487,000","-430,000","990,000","203,000","207,000","2,401,000","-379,000","280,000","-302,000","63,000","-197,000","16,000","89,000","113,000","27,000","-45,000","377,000","-25,000","-33,000","-384,000","-347,000","-344,000","-162,000","-50,000","13,000","-95,000","22,000","-194,000","165,000","-152,000","-3,000","-15,000","-139,000","54,000","183,000","83,000","-23,000","-60,000","40,000","-17,000","-79,000","-22,000","-778,000","-129,000","-122,000","-125,000","-49,000","-23,000","-68,000","-141,000","-12,000","46,000","-3,000","-24,000","-2,000","-120,000","-34,000","-49,000","-38,000","-71,000","-48,000","-59,000","-10,000","-12,000","-4,000","-2,000","-5,000","-13,000","-77,000","-32,000","-46,000","2,000",,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-15,534,000","-29,180,000","-6,613,000","3,291,000","16,968,000","7,357,000","6,760,000","1,963,000","-12,389,000","1,586,000","6,476,000","3,194,000","-11,468,000","2,515,000","-10,404,000","-25,724,000","-34,010,000","-19,946,000","-24,631,000","-13,689,000","-9,039,000","6,650,000","4,243,000","11,019,000","1,855,000","4,450,000","9,747,000","4,936,000","2,608,000","7,549,000","14,811,000","23,947,000","-5,944,000","-3,516,000","-5,993,000","1,897,000","-1,834,000","1,931,000","-20,776,000","-7,907,000","-14,420,000","-7,378,000","5,140,000","7,975,000","1,759,000","12,144,000","12,924,000","7,786,000","3,261,000","10,446,000","3,246,000","9,175,000","8,269,000","12,116,000","10,666,000","9,258,000","6,291,000","10,522,000","10,225,000","8,585,000","4,181,000","8,576,000","9,690,000","6,539,000","5,361,000","5,758,000","6,628,000","5,953,000","5,176,000","6,718,000","5,241,000","3,745,000","3,563,000","3,814,000","7,089,000","1,802,000","463,000","-1,283,000","-2,612,000","-4,155,000","-1,582,000","-3,433,000","2,439,000","447,000","2,704,000","3,161,000","2,715,000","2,434,000","1,955,000","2,306,000","2,000,000","1,800,000","1,800,000","1,900,000","1,700,000","1,400,000","1,400,000","1,600,000","1,400,000","1,200,000","1,200,000","1,300,000","900,000","600,000","500,000","500,000","100,000","500,000","500,000"
BasicEPS,,"-0.392","-0.089","0.045","0.231","0.107","0.099","0.029","-0.2","0.025","0.104","0.052","-0.187","0.042","-0.172","-0.431","-0.57","-0.339","-0.418","-0.24","-0.156","0.115","0.08","0.223","0.04","0.091","0.2","0.1","0.054","0.158","0.316","0.513","-0.13","-0.076","-0.131","0.042","-0.04","0.043","-0.47","-0.18","-0.331",,"0.12","0.189","0.042",,"0.311","0.192","0.082",,"0.1","0.29","0.266",,"0.35","0.3","0.21",,"0.34","0.28","0.14",,"0.34","0.23","0.19",,"0.24","0.22","0.19",,"0.2","0.14","0.13",,"0.27","0.07","0.02",,"-0.1","-0.16","-0.06",,"0.11","0.02","0.12",,"0.12","0.11","0.1",,"0.125","0.11","0.11",,"0.11","0.09","0.09",,"0.09","0.08","0.08",,"0.09","0.09","0.07",,"0.01","0.05","0.05"
DilutedEPS,,"-0.392","-0.09","0.04","0.23","0.107","0.099","0.029","-0.2","0.025","0.1","0.05","-0.19","0.04","-0.172","-0.431","-0.57","-0.34","-0.42","-0.24","-0.16","0.11","0.08","0.22","0.04","0.09","0.2","0.1","0.05","0.158","0.31","0.5","-0.13","-0.08","-0.131","0.04","-0.04","0.04","-0.47","-0.18","-0.331",,"0.12","0.18","0.04",,"0.3","0.18","0.08",,"0.09","0.28","0.25",,"0.34","0.29","0.2",,"0.32","0.27","0.13",,"0.31","0.21","0.18",,"0.23","0.21","0.18",,"0.19","0.13","0.13",,"0.26","0.07","0.02",,"-0.1","-0.16","-0.06",,"0.1","0.02","0.12",,"0.12","0.11","0.09",,"0.115","0.11","0.11",,"0.1","0.09","0.09",,"0.08","0.08","0.08",,"0.07","0.05","0.04",,"0.01","0.05","0.05"
BasicAverageShares,,"74,428,816","74,392,903","73,398,078","73,320,854","68,529,133","68,504,328","67,532,869","62,511,000","63,090,000","62,123,258","61,352,560","61,276,933","60,550,093","60,480,263","59,650,229","59,208,000","58,905,274","58,879,792","58,229,000","58,011,009","57,600,609","52,976,000","49,486,623","49,133,000","48,926,417","48,712,000","48,205,000","48,017,165","47,697,413","47,635,563","46,846,174","46,528,000","46,229,259","46,070,168","45,572,158","45,432,813","44,974,186","44,189,000","43,615,000","43,514,252",,"42,792,406","42,191,521","42,088,925",,"41,543,848","41,409,274","40,773,221",,"32,777,000","31,198,000","31,707,991",,"30,836,000","30,743,000","30,515,000",,"30,338,000","30,196,000","29,958,000",,"28,687,000","28,586,000","27,791,000",,"27,170,000","26,997,000","26,890,000",,"26,775,000","26,759,000","26,587,000",,"26,262,000","26,234,000","26,139,000",,"26,018,458","26,008,006","25,911,632",,"22,635,141","22,475,866","22,029,336",,"21,836,429","21,796,911","19,927,982",,"16,226,932","16,363,636","16,363,636",,"15,454,545","15,555,556","15,555,556",,"15,555,556","15,000,000","15,000,000",,"7,142,857","7,142,857","7,142,857",,"10,000,000","10,000,000","10,000,000"
DilutedAverageShares,,"74,585,000","74,392,903","74,872,000","73,320,854","69,792,000","68,668,000","67,532,869","62,511,000","63,090,000","62,916,000","62,761,000","61,276,933","61,356,000","60,480,263","59,734,000","59,208,000","59,052,000","58,879,792","58,229,000","58,011,009","58,425,000","54,015,000","50,533,000","50,170,000","49,782,000","49,630,000","49,125,000","48,840,000","48,553,000","48,439,000","48,016,000","46,528,000","46,259,000","46,070,168","47,067,000","45,432,813","45,943,000","44,189,000","43,615,000","43,514,252",,"44,333,000","43,894,000","43,749,000",,"43,352,000","42,717,000","42,125,000",,"34,725,000","33,047,000","32,683,000",,"31,699,000","32,138,000","31,595,000",,"32,458,000","32,231,000","32,214,000",,"30,773,000","30,520,000","29,728,000",,"29,177,000","28,634,000","28,179,000",,"28,104,000","28,049,000","28,276,000",,"27,748,000","27,282,000","26,858,000",,"26,018,458","26,008,006","25,911,632",,"23,440,711","23,427,209","22,982,581",,"22,875,989","23,006,414","21,220,642",,"17,413,910","16,363,636","16,363,636",,"17,000,000","15,555,556","15,555,556",,"17,500,000","15,000,000","15,000,000",,"12,857,143","12,000,000","12,500,000",,"10,000,000","10,000,000","10,000,000"
TotalOperatingIncomeAsReported,"8,330,000","-20,787,000","4,527,000","8,298,000","16,292,000","29,104,000","21,760,000","12,683,000","-5,314,000","14,092,000","13,969,000","18,425,000","-8,065,000","9,423,000","6,007,000","-21,571,000","-54,479,000","-33,051,000","-25,326,000","-15,860,000","-17,950,000","2,676,000","7,591,000","18,414,000","7,778,000","7,494,000","10,385,000","13,826,000","9,414,000","19,679,000","18,178,000","46,456,000","-1,169,000","-1,139,000","1,524,000","-510,000","3,424,000","-6,980,000","1,266,000","-859,000","-13,789,000","-5,855,000","1,792,000","4,956,000","1,301,000","11,785,000","7,012,000","13,073,000","7,383,000","17,848,000","1,862,000","12,029,000","11,271,000","14,268,000","11,559,000","9,303,000","9,157,000","12,903,000","14,497,000","10,864,000","4,666,000","9,558,000","8,183,000","9,814,000","7,890,000","6,797,000","7,977,000","7,562,000","6,594,000","4,310,000","4,867,000","5,768,000","5,379,000","4,165,000","9,690,000","1,827,000","-31,000","-4,099,000","-4,487,000","-6,906,000","-3,048,000","-6,322,000","2,431,000","1,292,000","4,583,000","1,398,000","3,396,000","3,201,000","4,679,000","3,264,000","2,600,000","2,700,000","2,800,000","2,800,000","2,400,000","2,100,000","2,200,000","2,300,000","2,000,000","1,800,000","1,700,000","1,700,000","1,300,000",,,,,,
TotalExpenses,"2,779,305,000","722,491,000","715,190,000","693,056,000","648,568,000","566,678,000","553,799,000","541,595,000","535,802,000","577,629,000","574,255,000","573,831,000","545,102,000","547,798,000","548,687,000","539,045,000","493,348,000","472,721,000","407,163,000","408,934,000","397,994,000","413,743,000","373,039,000","380,744,000","355,352,000","364,470,000","337,374,000","339,504,000","334,964,000","345,074,000","321,375,000","312,302,000","320,640,000","345,063,000","331,031,000","354,391,000","317,678,000","315,643,000","285,176,000","283,681,000","255,552,000","246,393,000","203,172,000","218,068,000","193,800,000","204,587,000","188,929,000","184,816,000","184,621,000","194,794,000","154,502,000","148,637,000","147,137,000","151,308,000","138,803,000","149,977,000","143,804,000","134,507,000","137,556,000","135,761,000","123,896,000","122,470,000","116,153,000","121,687,000","120,811,000","111,329,000","103,631,000","96,550,000","93,383,000","86,629,000","83,320,000","76,875,000","78,791,000","79,056,000","62,068,000","62,509,000","59,295,000","57,799,000","53,449,000","46,403,000","45,911,000","53,453,000","47,658,000","45,732,000","44,251,000","32,106,000","39,697,000","36,529,000","31,947,000","20,516,000","15,400,000","14,300,000","14,200,000","15,400,000","16,500,000","15,900,000","14,100,000","15,500,000","14,000,000","14,100,000","12,800,000","12,300,000","10,800,000",,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"-15,534,000","-29,180,000","-6,613,000","3,291,000","16,968,000","7,357,000","6,760,000","1,963,000","-12,389,000","1,586,000","6,476,000","3,194,000","-11,468,000","2,515,000","-10,404,000","-25,724,000","-34,010,000","-19,946,000","-24,631,000","-13,689,000","-9,039,000","6,650,000","4,243,000","11,019,000","1,855,000","4,450,000","9,747,000","4,936,000","2,608,000","7,549,000","14,811,000","23,947,000","-5,944,000","-3,516,000","-5,993,000","1,897,000","-1,834,000","1,931,000","-20,776,000","-7,907,000","-14,420,000","-7,378,000","5,140,000","7,975,000","1,759,000","12,144,000","12,924,000","7,786,000","3,261,000","10,446,000","3,246,000","9,175,000","8,269,000","12,116,000","10,666,000","9,258,000","6,291,000","10,522,000","10,225,000","8,585,000","4,181,000","8,576,000","9,690,000","6,539,000","5,361,000","5,758,000","6,628,000","5,953,000","5,176,000","6,718,000","5,241,000","3,745,000","3,563,000","3,814,000","7,089,000","1,802,000","463,000","-1,283,000","-2,612,000","-4,155,000","-1,582,000","-3,433,000","2,439,000","447,000","2,704,000","3,161,000","2,715,000","2,434,000","1,955,000","2,306,000","2,000,000","1,800,000","1,800,000","1,900,000","1,700,000","1,400,000","1,400,000","1,600,000","1,400,000","1,200,000","1,200,000","1,300,000","900,000","600,000","500,000","500,000","100,000","500,000","500,000"
NormalizedIncome,"-15,534,000","-29,180,000","-6,613,000","3,291,000","16,968,000","7,357,000","6,760,000","1,963,000","-12,389,000","1,586,000","6,476,000","3,194,000","-11,468,000","2,515,000","-10,404,000","-25,724,000","-34,010,000","-19,946,000","-24,631,000","-7,558,800","-9,039,000","6,650,000","4,243,000","11,019,000","1,855,000","4,450,000","9,747,000","4,936,000","2,608,000","7,549,000","14,811,000","23,947,000","-5,944,000","-3,516,000","-5,993,000","1,897,000","-1,834,000","1,931,000","-3,550,350","-7,907,000","-14,420,000","-7,378,000","5,140,000","7,975,000","1,759,000","12,144,000","12,924,000","7,786,000","3,261,000","10,446,000","3,246,000","9,175,000","8,269,000","12,116,000","10,666,000","9,258,000","6,291,000","10,522,000","10,225,000","8,585,000","4,181,000","8,576,000","9,690,000","6,539,000","5,361,000","5,758,000","6,628,000","5,953,000","5,176,000","6,718,000","5,241,000","3,745,000","3,563,000","3,814,000","7,089,000","1,802,000","463,000","-1,283,000","-2,612,000","-4,155,000","-1,582,000","-3,403,000","2,439,000","2,142,751.138","2,704,000","3,161,000","2,824,438.25","2,434,000","3,402,928.065","2,306,000","2,000,000","1,800,000","1,800,000","1,773,333.333","1,574,074.074","1,220,000","1,339,130.435","1,472,000","1,272,727.273","1,073,684.211","1,073,684.211","1,105,000","835,714.286","600,000","500,000","500,000","100,000","500,000","500,000"
InterestIncome,"504,000","-16,000","386,000","71,000","63,000","-34,000","114,000","128,000","232,000","131,000","179,000","413,000","925,000","53,000","31,000","29,000","36,000","178,000","512,000","177,000","93,000","213,000","243,000","229,000","323,000","415,000","517,000","598,000","696,000","793,000","857,000","346,000","26,000","7,000","3,000","4,000","21,000","30,000","38,000","45,000","60,000","1,000","20,000","13,000","26,000","75,000","46,000","63,000","139,000","41,000","382,000","101,000","97,000","73,000","97,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"29,391,000","11,595,000","5,411,000","6,093,000","6,292,000","5,493,000","7,880,000","9,790,000","9,524,000","8,651,000","9,276,000","9,540,000","11,174,000","9,716,000","14,896,000","14,074,000","11,324,000","3,773,000","0","197,000","56,000","279,000","2,362,000","4,308,000","5,134,000","6,405,000","6,063,000","6,696,000","6,584,000","6,842,000","7,640,000","8,337,000","8,629,000","8,737,000","9,169,000","9,869,000","10,163,000","10,222,000","10,672,000","11,553,000","11,546,000","7,765,000","331,000","211,000","0","3,000","60,000","950,000","2,141,000","4,824,000","2,121,000","230,000","179,000","193,000","116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-28,887,000","-11,611,000","-5,025,000","-6,022,000","-6,229,000","-5,527,000","-7,766,000","-9,662,000","-9,292,000","-8,520,000","-9,097,000","-9,127,000","-10,249,000","-9,663,000","-14,865,000","-14,045,000","-11,288,000","-3,595,000","512,000","-20,000","37,000","-66,000","-2,119,000","-4,079,000","-4,811,000","-5,990,000","-5,546,000","-6,098,000","-5,888,000","-6,049,000","-6,783,000","-7,991,000","-8,603,000","-8,730,000","-9,166,000","-9,865,000","-10,142,000","-10,192,000","-10,634,000","-11,508,000","-11,486,000","-7,764,000","-311,000","-198,000","26,000","72,000","-14,000","-887,000","-2,002,000","-4,783,000","-1,739,000","-129,000","-82,000","-120,000","-19,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"12,952,000","-20,803,000","4,913,000","8,369,000","20,473,000","29,070,000","21,874,000","12,811,000","-5,082,000","14,223,000","14,148,000","18,838,000","-7,140,000","9,476,000","6,038,000","-21,542,000","-54,443,000","-32,873,000","-24,814,000","-25,900,000","-17,857,000","2,889,000","7,834,000","18,643,000","8,101,000","7,909,000","10,902,000","14,424,000","10,110,000","20,472,000","19,035,000","46,802,000","-1,143,000","-1,132,000","1,527,000","-506,000","3,445,000","-6,950,000","-25,197,000","-814,000","-13,729,000","-5,854,000","1,812,000","4,969,000","1,327,000","11,860,000","7,058,000","13,136,000","7,522,000","17,889,000","2,244,000","12,130,000","11,368,000","14,341,000","11,656,000","9,303,000","9,157,000","12,903,000","14,497,000","10,864,000","4,666,000","9,558,000","8,183,000","9,814,000","7,890,000","6,797,000","7,977,000","7,562,000","6,594,000","4,310,000","4,867,000","5,768,000","5,379,000","4,165,000","9,690,000","1,827,000","-31,000","-4,099,000","-4,487,000","-6,906,000","-3,048,000","-6,272,000","2,431,000","3,792,000","4,583,000","12,797,000","3,396,000","3,201,000","4,679,000","3,264,000","2,600,000","2,700,000","2,800,000","2,800,000","2,400,000","2,100,000","2,200,000","2,300,000","2,000,000","1,800,000","1,700,000","1,700,000","1,300,000","10,800,000","10,800,000","-18,100,000","5,800,000","7,400,000","6,800,000"
EBITDA,"508,399,000"
ReconciledCostOfRevenue,"1,473,404,000","379,493,000","380,024,000","368,734,000","345,153,000","296,438,000","290,100,000","291,601,000","294,525,000","325,521,000","317,327,000","329,788,000","302,484,000","319,777,000","324,359,000","315,091,000","269,536,000","260,542,000","205,322,000","211,708,000","199,821,000","214,800,000","196,743,000","211,521,000","190,777,000","205,405,000","178,121,000","184,243,000","190,938,000","197,181,000","181,020,000","192,089,000","190,157,000","205,105,000","200,288,000","218,744,000","196,693,000","195,410,000","175,031,000","181,168,000","154,965,000","153,654,000","122,202,000","137,454,000","115,892,000","128,049,000","115,950,000","109,566,000","113,359,000","121,689,000","102,773,000","106,641,000","106,792,000","112,806,000","100,611,000","110,601,000","103,018,000","101,830,000","101,106,000","99,953,000","92,152,000","89,754,000","85,905,000","93,151,000","93,929,000","83,524,000","79,765,000","74,571,000","72,321,000","64,906,000","65,182,000","59,292,000","59,397,000","60,620,000","48,201,000","44,422,000","40,196,000","37,662,000","37,094,000","28,944,000","26,669,000","32,320,000","32,386,000","32,588,000","32,069,000","30,194,000","28,596,000","25,958,000","22,876,000","15,065,000","9,700,000","8,800,000","8,800,000","9,800,000","11,800,000","10,500,000","9,100,000","10,100,000","9,700,000","10,000,000","8,900,000","9,100,000","7,900,000",,,,,,
ReconciledDepreciation,"495,447,000","125,959,000","127,628,000","127,108,000","114,752,000","104,986,000","102,502,000","97,012,000","92,602,000","87,069,000","88,759,000","82,338,000","84,012,000","80,508,000","80,834,000","79,474,000","77,797,000","69,276,000","61,567,000","60,874,000","63,935,000","62,524,000","61,578,000","61,822,000","59,998,000","59,914,000","63,733,000","61,118,000","57,311,000","58,021,000","57,543,000","54,262,000","51,607,000","49,313,000","46,500,000","47,136,000","42,115,000","40,454,000","40,324,000","39,676,000","36,717,000","36,273,000","29,331,000","29,426,000","30,481,000","26,445,000","25,905,000","25,676,000","25,027,000","24,703,000","9,449,000","6,377,000","6,426,000","6,723,000","7,255,000","7,290,000","7,342,000","7,328,000","7,125,000","6,951,000","6,637,000","6,696,000","6,999,000","6,914,000","6,246,000","6,275,000","5,614,000","5,095,000","4,912,000","4,810,000","4,802,000","5,176,000","5,337,000","5,144,000","5,515,000","5,013,000","5,057,000","4,663,000","4,736,000","5,082,000","4,806,000","4,845,000","3,468,000","2,943,000","2,907,000","3,342,000","1,837,000","2,233,000","1,653,000","792,000","800,000","800,000","900,000","900,000","600,000","700,000","700,000","700,000","500,000","500,000","500,000","400,000","300,000",,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-15,534,000","-29,180,000","-6,613,000","3,291,000","16,968,000","7,357,000","6,760,000","1,963,000","-12,389,000","1,586,000","6,476,000","3,194,000","-11,468,000","2,515,000","-10,404,000","-25,724,000","-34,010,000","-19,946,000","-24,631,000","-13,689,000","-9,039,000","6,650,000","4,243,000","11,019,000","1,855,000","4,450,000","9,747,000","4,936,000","2,608,000","7,549,000","14,811,000","23,947,000","-5,944,000","-3,516,000","-5,993,000","1,897,000","-1,834,000","1,931,000","-20,776,000","-7,907,000","-14,420,000","-7,378,000","5,140,000","7,975,000","1,759,000","12,144,000","12,924,000","7,786,000","3,261,000","10,446,000","3,246,000","9,175,000","8,269,000","12,116,000","10,666,000","9,258,000","6,291,000","10,522,000","10,225,000","8,585,000","4,181,000","8,576,000","9,690,000","6,539,000","5,361,000","5,758,000","6,628,000","5,953,000","5,176,000","6,718,000","5,241,000","3,745,000","3,563,000","3,814,000","7,089,000","1,802,000","463,000","-1,283,000","-2,612,000","-4,155,000","-1,582,000","-3,433,000","2,439,000","447,000","2,704,000","3,161,000","2,715,000","2,434,000","1,955,000","2,306,000","2,000,000","1,800,000","1,800,000","1,900,000","1,700,000","1,400,000","1,400,000","1,600,000","1,400,000","1,200,000","1,200,000","1,300,000","900,000","600,000","500,000","500,000","100,000","500,000","500,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,"0","0","0",,"0","0","-10,217,000",,,,,,,,,,,,,,"0","0",,,"0","-26,501,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-50,000",,"-2,500,000",,"0","-141,000",,"-2,193,000",,,,,"200,000","200,000","300,000","100,000","200,000","200,000","200,000","200,000","300,000","100,000",,,,,,
TotalUnusualItems,,,,,,,,,,,,,,"0","0","0",,"0","0","-10,217,000",,,,,,,,,,,,,,"0","0",,,"0","-26,501,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-50,000",,"-2,500,000",,"0","-141,000",,"-2,193,000",,,,,"200,000","200,000","300,000","100,000","200,000","200,000","200,000","200,000","300,000","100,000",,,,,,
NormalizedEBITDA,"508,399,000","105,156,000","132,541,000","135,477,000","135,225,000","134,056,000","124,376,000","109,823,000","87,520,000","101,292,000","102,907,000","101,176,000","76,872,000","89,984,000","86,872,000","57,932,000","23,354,000","36,403,000","36,753,000","45,191,000","46,078,000","65,413,000","69,412,000","80,465,000","68,099,000","67,823,000","74,635,000","75,542,000","67,421,000","78,493,000","76,578,000","101,064,000","50,464,000","48,181,000","48,027,000","46,630,000","45,560,000","33,504,000","41,628,000","38,862,000","22,988,000","30,419,000","31,143,000","34,395,000","31,808,000","38,305,000","32,963,000","38,812,000","32,549,000","42,592,000","11,693,000","18,507,000","17,794,000","21,064,000","18,911,000","16,593,000","16,499,000","20,231,000","21,622,000","17,815,000","11,303,000","16,254,000","15,182,000","16,728,000","14,136,000","13,072,000","13,591,000","12,657,000","11,506,000","9,120,000","9,669,000","10,944,000","10,716,000","9,309,000","15,205,000","6,840,000","5,026,000","564,000","249,000","-1,824,000","1,758,000","-1,377,000","5,899,000","9,235,000","7,490,000","19,928,000","5,374,000","5,434,000","8,525,000","4,056,000","3,400,000","3,500,000","3,700,000","3,500,000","2,800,000","2,500,000","2,800,000","2,800,000","2,300,000","2,100,000","2,000,000","1,800,000","1,500,000","10,800,000","10,800,000","-18,100,000","5,800,000","7,400,000","6,800,000"
TaxRateForCalcs,"0.4","0.332","0.27","0.27","0.29","0.376","0.27","0.27","0.39","0.146","0.27","0.26","0.39","0.27","0.27","0.272","0.27","0.27","0.088","0.4","0.4","0.4","0.155","0.251","0.273","0.4","0.4","0.363","0.286","0.4","0.4","0.376","0.353","0.35","0.22","0.35","0.35","0.35","0.35","0.365","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.36","0.368","0.205","0.35","0.236","0.259","0.139","0.079","0.052","0.348","0.258","0.304","0.285","0.269","0.162","0.4","0.346","0.332","0.115","0.178","0.216","0.196","0.4","0.4","0.334","0.332","0.102","0.255","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.322","0.323","0.107","0.224","0.34","0.34","0.355","0.31","0.379","0.4","0.367","0.37","0.4","0.391","0.36","0.364","0.368","0.368","0.35","0.357","0.4","0.4","0.4","0.4","0.4","0.4"
