name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
	CurrentLiabilities,"42,803,000","33,181,000","30,014,000","28,165,000","27,764,000","26,536,000"
		PayablesAndAccruedExpenses,"18,215,000","13,047,000","9,205,000","10,292,000","10,112,000","7,463,000"
			Payables,"10,033,000","6,913,000","5,069,000","4,277,000","4,329,000","3,978,000"
				AccountsPayable,"5,971,000","3,034,000","3,927,000","3,324,000","3,361,000","2,944,000"
				TotalTaxPayable,"4,062,000","3,879,000","1,142,000","953,000","968,000","1,034,000"
					IncomeTaxPayable,"2,741,000","2,476,000","493,000","158,000","190,000","468,000"
			CurrentAccruedExpenses,"8,182,000","6,134,000","4,136,000","6,015,000","5,783,000","3,485,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"6,458,000","9,117,000","6,617,000","5,578,000","3,874,000","5,563,000"
		CurrentDebtAndCapitalLeaseObligation,"2,214,000",,,,"2,772,000","2,772,000"
			CurrentDebt,,,,,"2,772,000","2,772,000"
				LineOfCredit,,"0","0","0","2,772,000","2,772,000"
			CurrentCapitalLeaseObligation,"2,214,000",,,,,
		CurrentDeferredLiabilities,"13,418,000","8,099,000","6,447,000","4,699,000","3,522,000","4,289,000"
			CurrentDeferredRevenue,"13,418,000","8,099,000","6,447,000","4,699,000","3,522,000","4,289,000"
		OtherCurrentLiabilities,"2,498,000","2,918,000","7,745,000","7,596,000","7,484,000","6,449,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"35,634,000","24,739,000","21,111,000","213,099,000","211,257,000","209,471,000"
		LongTermDebtAndCapitalLeaseObligation,"12,684,000",,,,,
			LongTermCapitalLeaseObligation,"12,684,000",,,,,
		NonCurrentDeferredLiabilities,"7,199,000","9,790,000","7,741,000","6,317,000","5,361,000","3,456,000"
			NonCurrentDeferredRevenue,"7,199,000","9,790,000","7,741,000","6,317,000","5,361,000","3,456,000"
		PreferredSecuritiesOutsideStockEquity,"0","0","0","194,319,000","194,319,000","194,319,000"
		OtherNonCurrentLiabilities,"15,751,000","14,949,000","13,370,000","12,463,000","11,577,000","11,696,000"
TotalEquityGrossMinorityInterest,"407,442,000","405,385,000","403,195,000","-10,985,000","-14,757,000","-16,028,000"
	StockholdersEquity,"407,236,000","405,042,000","402,880,000","-11,300,000","-15,072,000","-16,028,000"
		CapitalStock,"134,000","126,000","125,000","24,000","24,000","23,000"
			CommonStock,"134,000","126,000","125,000","24,000","24,000","23,000"
		AdditionalPaidInCapital,"427,818,000","423,625,000","420,600,000","7,975,000","7,142,000","6,491,000"
		RetainedEarnings,"-21,627,000","-19,606,000","-18,415,000","-19,835,000","-22,505,000","-22,607,000"
		GainsLossesNotAffectingRetainedEarnings,"911,000","897,000","570,000","536,000","267,000","65,000"
	MinorityInterest,"206,000","343,000","315,000","315,000","315,000",
TotalCapitalization,"407,236,000","405,042,000","402,880,000","-11,300,000","-15,072,000","-16,028,000"
CommonStockEquity,"407,236,000","405,042,000","402,880,000","-11,300,000","-15,072,000","-16,028,000"
CapitalLeaseObligations,"14,898,000",,,,,
NetTangibleAssets,"392,764,000","390,159,000","402,043,000","-12,109,000","-15,822,000","-16,778,000"
WorkingCapital,"396,309,000","398,552,000","409,812,000","188,773,000","184,773,000","182,086,000"
InvestedCapital,"407,236,000","405,042,000","402,880,000","-11,300,000","-12,300,000","-13,256,000"
TangibleBookValue,"392,764,000","390,159,000","402,043,000","-12,109,000","-15,822,000","-16,778,000"
TotalDebt,"14,898,000",,,,"2,772,000","2,772,000"
ShareIssued,"134,242,930","133,749,663","133,725,741","130,808,856","130,808,856","130,808,856"
OrdinarySharesNumber,"134,242,930","133,749,663","133,725,741","130,808,856","130,808,856","130,808,856"
