name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,03/31/1996
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,932,000","29,276,000",,"23,882,000",,"21,480,000","20,405,000",,"20,483,000","18,091,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"933,124,000","834,534,000","827,710,000","778,596,000","661,116,000","476,802,000","394,708,000","271,180,000","229,249,000","307,494,000","338,314,000","297,007,000","293,495,000","342,031,000","358,774,000","272,662,000","259,906,000","278,979,000","330,422,000","279,405,000","253,401,000","250,286,000","268,110,000","247,792,000","228,786,000","239,962,000","328,054,000","327,507,000","270,730,000","245,740,000","245,237,000","240,357,000","222,402,000","257,998,000","292,777,000","296,012,000","261,083,000","277,477,000","321,307,000","280,533,000","297,072,000","295,749,000","325,053,000","317,548,000","280,814,000","300,630,000","343,021,000","279,800,000","219,593,000","235,012,000","239,904,000","235,509,000","233,467,000","339,518,000","323,673,000","274,460,000","245,737,000","252,661,000","263,396,000","231,817,000","217,964,000","234,944,000","258,417,000","217,599,000","196,864,000","257,577,000","266,899,000","189,305,000","175,986,000","186,003,000","194,665,000","179,884,000","135,561,000","140,666,000","133,388,000","125,994,000","124,123,000","140,636,000","131,545,000","112,743,000","85,124,000","109,244,000","107,975,000","106,537,000","111,612,000","121,256,000","128,463,000","101,763,000","68,255,000","71,200,000","63,900,000","58,500,000","70,100,000","74,400,000","59,300,000","38,400,000","32,400,000","40,400,000","61,200,000","64,300,000","63,400,000","59,000,000","52,600,000"
			RawMaterials,,"209,647,000","205,991,000","166,477,000","146,886,000","94,748,000","60,606,000","46,916,000","56,052,000","31,103,000","33,154,000","41,380,000","40,970,000","30,882,000","31,756,000","35,240,000","33,603,000","35,752,000","46,405,000","42,532,000","30,582,000","28,484,000","35,805,000","39,881,000","48,489,000","53,929,000","59,286,000","50,199,000","36,376,000","31,006,000","29,333,000","22,194,000","24,031,000","29,541,000","34,020,000","38,262,000","37,504,000","33,408,000","42,682,000","32,129,000","38,613,000","36,989,000","46,312,000","45,734,000","37,126,000","32,003,000","36,030,000","40,378,000","31,630,000","36,801,000","36,747,000","29,116,000","30,959,000","44,127,000","64,527,000",,"46,315,000",,"49,954,000","51,297,000","41,542,000","48,094,000","62,986,000","46,848,000","34,607,000","38,175,000","61,328,000",,"39,162,000","38,041,000","37,770,000","43,122,000","32,592,000","20,717,000","27,928,000",,"19,710,000","21,358,000","26,170,000","18,571,000","12,404,000",,"15,495,000",,"26,002,000",,,,,,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","29,000","0","31,000","42,000","98,000","75,000","61,000","41,000","4,000","49,000","3,000","73,000","4,000","117,000","12,000","3,000","13,000","2,000","32,000","86,000","74,000","3,000","26,000","19,000","16,000",,,"13,000",,"13,000","363,000","251,000","46,000","125,000","187,000","184,000","189,000","420,000",,"572,000","577,000","870,000","531,000","554,000","588,000","612,000",,"418,000","801,000","312,000","552,000","201,000",,"580,000",,"225,000",,,,,,,,,,,,,,,,,,
			FinishedGoods,,"624,887,000","621,719,000","612,119,000","514,230,000","382,054,000","334,102,000","224,264,000","173,197,000","276,391,000","305,160,000","255,627,000","252,525,000","311,149,000","327,018,000","237,422,000","226,303,000","243,227,000","284,017,000","236,873,000","222,819,000","221,802,000","232,305,000","207,911,000","180,297,000","186,033,000","268,768,000","277,308,000","234,354,000","214,705,000","215,904,000","218,132,000","198,329,000","228,359,000","258,682,000","257,689,000","223,538,000","244,065,000","278,576,000","248,401,000","258,386,000","258,756,000","278,624,000","271,802,000","243,685,000","268,614,000","306,989,000","239,390,000","187,877,000","198,137,000","203,154,000","206,367,000","202,489,000","295,375,000","259,146,000",,"199,409,000",,"213,429,000","180,157,000","176,171,000","186,804,000","195,306,000","170,564,000","162,073,000","219,213,000","205,151,000",,"136,252,000","147,385,000","156,025,000","136,231,000","102,415,000","119,361,000","104,848,000",,"103,995,000","118,477,000","105,063,000","93,620,000","72,519,000",,"91,900,000",,"85,385,000",,,,,,,,,,,,,,,,,,
		PrepaidAssets,,"88,057,000","87,350,000","84,032,000","67,940,000","56,995,000","52,891,000","47,053,000","41,304,000","41,958,000","43,484,000","33,938,000","34,795,000","37,510,000","35,815,000","35,380,000","26,885,000","27,910,000","24,028,000","20,252,000","18,600,000","22,102,000","19,017,000","15,165,000","12,916,000","18,585,000","18,963,000","17,161,000","17,236,000","17,021,000","19,283,000","17,100,000","13,892,000","13,512,000","11,586,000","13,017,000","15,300,000","18,869,000","20,999,000","20,857,000","21,043,000","21,029,000","22,293,000","19,791,000","14,519,000",,,,"11,508,000",,,,"14,063,000","21,086,000","19,726,000",,"17,825,000",,"18,985,000","16,446,000","25,857,000","13,663,000","15,144,000","13,718,000","14,397,000",,,,,"18,538,000","19,714,000","17,706,000","10,394,000","7,778,000","4,665,000",,,"5,616,000","6,569,000","6,498,000",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","27,798,000","28,879,000","36,601,000","27,790,000","26,863,000","29,466,000","29,410,000","27,013,000","28,109,000","29,109,000","29,867,000","24,333,000","22,647,000","31,252,000","33,179,000","25,587,000","28,018,000","42,919,000","51,812,000","27,018,000",,,,"27,064,000",,,,"25,546,000","24,052,000","19,136,000",,"18,961,000",,"21,972,000","23,317,000","22,705,000","24,878,000","23,364,000","19,706,000","8,517,000",,,,,"17,569,000","17,367,000","17,396,000","17,390,000","23,885,000","10,482,000",,,"8,997,000","8,986,000","8,916,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0","27,798,000","28,879,000","36,601,000","27,790,000","26,863,000","29,466,000","29,410,000","27,013,000","28,109,000","29,109,000","29,867,000","24,333,000","22,647,000","31,252,000","33,179,000","25,587,000","28,018,000","42,919,000","51,812,000","27,018,000",,,,"27,064,000",,,,"25,546,000","24,052,000","19,136,000",,"18,961,000",,"21,972,000","23,317,000","22,705,000","24,878,000","23,364,000","19,706,000","8,517,000",,,,,"17,569,000","17,367,000","17,396,000","17,390,000","23,885,000","10,482,000",,,"8,997,000","8,986,000","8,916,000",,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,"0","28,969,000",,,,,,,"0","0","0","0","13,002,000","17,697,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"135,478,000","145,001,000","166,731,000","158,130,000","135,650,000","117,741,000","94,753,000","82,470,000","74,920,000","78,539,000","79,630,000","68,927,000","69,116,000","73,174,000","70,412,000","62,542,000","56,362,000","57,530,000","47,721,000","42,675,000","41,732,000","43,339,000","40,201,000","36,533,000","35,488,000","71,661,000","73,504,000","73,310,000","64,996,000","65,613,000",,,"58,247,000","60,979,000","65,808,000","65,191,000","57,036,000","59,808,000","69,016,000","69,367,000",,"73,498,000","85,004,000","90,117,000",,"58,469,000","63,482,000","63,031,000",,"71,803,000","60,104,000","54,054,000",,,,"62,572,000",,"63,510,000",,,"19,695,000",,,"15,597,000","11,565,000","49,631,000","55,695,000","52,198,000","50,364,000","10,122,000","7,129,000","14,258,000","17,520,000","19,603,000","23,417,000","47,131,000","38,762,000","23,731,000","19,831,000","21,981,000","36,586,000","40,563,000","41,281,000","29,268,000","29,558,000","28,707,000","24,726,000","23,916,000","25,354,000","20,300,000","14,600,000","17,400,000","13,900,000","12,900,000","16,100,000","16,500,000","15,100,000","15,700,000","10,900,000","5,600,000","9,300,000","5,600,000","6,400,000"
	TotalNonCurrentAssets,"962,483,000","971,815,000","996,353,000","1,015,139,000","983,060,000","934,723,000","938,438,000","950,355,000","948,996,000","773,003,000","697,943,000","705,995,000","673,688,000","681,876,000","692,382,000","574,619,000","570,057,000","577,674,000","590,499,000","516,402,000","470,832,000","469,956,000","472,142,000","468,276,000","397,900,000","380,120,000","387,713,000","383,422,000","374,660,000","503,947,000","506,190,000","507,699,000","518,390,000","517,171,000","521,456,000","525,340,000","529,601,000","547,495,000","780,605,000","775,711,000","791,958,000","779,428,000","779,505,000","767,589,000","785,170,000","792,090,000","800,182,000","797,777,000","806,017,000","809,373,000","417,369,000","421,133,000","422,854,000","428,972,000","394,552,000","361,232,000","360,616,000","350,377,000","333,421,000","328,606,000","320,043,000","293,607,000","269,230,000","265,439,000","290,858,000","235,179,000","230,433,000","228,316,000","222,011,000","219,975,000","216,721,000","215,102,000","184,111,000","187,183,000","185,305,000","173,530,000","175,039,000","181,529,000","182,483,000","178,902,000","162,930,000","173,542,000","171,175,000","177,336,000","175,023,000","71,697,000","84,709,000","95,812,000","67,870,000","71,400,000","76,200,000","76,900,000","73,700,000","70,300,000","65,800,000","43,900,000","31,800,000","34,700,000","33,400,000","37,900,000","33,600,000","35,300,000","31,100,000"
		NetPPE,"109,807,000","148,598,000","152,859,000","147,708,000","145,229,000","128,215,000","117,772,000","111,045,000","101,676,000","103,749,000","105,717,000","108,707,000","78,552,000","81,577,000","83,731,000","84,721,000","86,304,000","86,901,000","87,355,000","85,135,000","85,408,000","84,194,000","84,797,000","87,044,000","92,860,000","99,145,000","108,184,000","101,669,000","91,593,000","90,777,000","89,749,000","89,966,000","88,391,000","87,494,000","87,133,000","85,778,000","87,649,000","89,128,000","93,854,000","94,491,000","94,884,000","78,055,000","78,416,000","81,236,000","84,160,000","85,833,000","91,122,000","87,692,000","91,229,000","92,452,000","97,664,000","101,203,000","104,132,000","107,217,000","105,244,000","103,964,000","104,461,000","96,369,000","97,414,000","97,985,000","87,054,000","85,435,000","84,962,000","81,622,000","74,810,000","68,886,000","62,895,000","60,742,000","52,656,000","47,674,000","43,661,000","42,068,000","37,308,000","36,469,000","37,842,000","39,714,000","38,914,000","39,861,000","38,706,000","38,701,000","32,086,000","33,451,000","36,994,000","38,899,000","38,160,000","39,453,000","42,916,000","40,871,000","42,117,000","42,300,000","43,900,000","43,300,000","40,200,000","36,700,000","32,300,000","27,800,000","28,700,000","28,800,000","32,000,000","32,500,000","32,100,000","29,300,000","28,000,000"
			GrossPPE,,"490,780,000","495,651,000","470,793,000","448,689,000","424,010,000","409,778,000","392,510,000","372,063,000","383,931,000","396,689,000","394,093,000","359,345,000","353,517,000","359,335,000","353,625,000","346,588,000","362,809,000","359,333,000","350,862,000","348,760,000","373,097,000","376,287,000","374,056,000","371,212,000","368,969,000","376,795,000","364,638,000","349,235,000","359,605,000","354,868,000","353,082,000","344,815,000","330,952,000","323,978,000","315,646,000","335,118,000","366,074,000","356,741,000","348,570,000","344,541,000","363,165,000","354,435,000","357,042,000","344,443,000","336,024,000","327,498,000","309,856,000","315,714,000","313,997,000","307,691,000","299,547,000","292,503,000","290,002,000","281,054,000","271,117,000","271,614,000","244,192,000","245,237,000","235,915,000","222,279,000","213,794,000","208,136,000","204,491,000","191,725,000","202,195,000","203,317,000","193,605,000","185,519,000","179,598,000","167,225,000","161,260,000","154,111,000","148,823,000","142,952,000","143,926,000","143,126,000","139,026,000","131,032,000","127,281,000","114,922,000","33,451,000","36,994,000","38,899,000","132,973,000","115,830,000","119,293,000","117,248,000","118,494,000","108,800,000","110,400,000","109,800,000","106,700,000","92,100,000","87,700,000","83,200,000","84,100,000","80,300,000","83,500,000","84,000,000","83,600,000","79,500,000","73,400,000"
				Properties,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0",,"0","0","0","0","0",,,,"0",,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,"2,910,000",,,,"2,805,000",,,,"2,770,000",,,,"2,871,000",,,,"2,798,000",,,,"2,701,000",,,,"2,747,000","2,727,000","2,802,000","2,825,000","2,792,000","2,819,000","2,846,000","2,821,000","2,827,000","2,877,000","2,860,000","2,832,000","2,848,000","2,801,000","2,785,000","2,895,000","2,858,000","2,871,000","2,764,000","2,698,000","3,148,000","3,125,000","3,126,000","3,082,000","3,014,000","3,080,000","3,119,000",,"3,250,000",,"3,065,000","3,037,000","3,025,000","3,047,000","3,016,000","3,052,000","3,029,000","3,007,000","2,999,000",,"2,017,000","2,028,000","1,895,000","1,913,000","1,929,000","1,891,000","1,877,000",,"1,830,000","1,815,000","1,791,000","1,857,000","1,757,000",,,,"1,851,000",,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,595,000","62,775,000","48,555,000","54,182,000","54,266,000","54,254,000","52,681,000","52,086,000","49,806,000","47,118,000","58,629,000","58,969,000","59,009,000","57,612,000","56,211,000","31,627,000","31,783,000",,"33,815,000",,"31,810,000","31,394,000","31,351,000","31,467,000","32,411,000","32,668,000","32,181,000","38,130,000","34,742,000",,"21,558,000","21,708,000","20,596,000","20,737,000","20,640,000","20,536,000","20,020,000",,"19,722,000","19,419,000","18,703,000","19,058,000","18,092,000",,,,"18,256,000",,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,"150,011,000",,,,"147,500,000",,,,"152,014,000",,,,"149,222,000",,,,"159,134,000",,,,"195,369,000",,,,"178,676,000","193,067,000","193,583,000","192,431,000","191,686,000","182,650,000","181,329,000","174,285,000","193,376,000","192,183,000","277,657,000","269,209,000","264,170,000","296,720,000","291,025,000","292,571,000","282,930,000","276,828,000","269,032,000","253,589,000","244,186,000","244,821,000","232,498,000","226,799,000","218,570,000","179,789,000","172,395,000",,"221,683,000",,"158,018,000","149,442,000","180,188,000","169,557,000","160,629,000","146,836,000","141,227,000","149,841,000","157,588,000",,"145,808,000","147,213,000","139,757,000","138,610,000","131,542,000","126,398,000","121,055,000",,"121,574,000","117,792,000","110,538,000","106,366,000","95,073,000",,,,"112,866,000",,,,,,,,,,,,,,,,,,
