name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,12/31/2005,12/31/2004
		GoodwillAndOtherIntangibleAssets,"57,231,000","59,971,000","62,397,000","65,131,000","67,866,000","70,600,000","72,931,000","75,656,000","78,380,000","79,005,000","81,247,000","83,581,000","86,103,000","88,624,000","89,047,000","91,557,000","94,069,000","94,689,000","96,227,000","98,296,000","100,364,000","102,432,000","151,274,000","147,106,000","192,005,000","194,987,000","197,455,000","200,439,000","203,349,000","204,221,000","204,433,000","201,920,000","202,102,000","202,401,000","201,634,000","74,930,000","68,833,000","65,444,000","65,444,000","65,444,000","65,444,000","65,444,000","458,808,000","458,808,000","458,808,000","433,288,000","433,288,000","286,515,000","286,515,000","286,515,000","284,005,000","294,962,000","33,829,000","33,829,000","33,829,000","33,829,000","33,829,000","33,449,000",,,,,,,
			Goodwill,"14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","14,462,000","78,888,000","78,888,000","84,985,000","84,985,000","84,985,000","84,985,000","84,985,000","84,985,000","84,985,000","84,985,000","84,985,000","84,985,000","84,985,000","74,930,000","68,833,000","65,444,000","65,444,000","65,444,000","65,444,000","65,444,000","458,808,000","458,808,000","458,808,000","433,288,000","433,288,000","286,515,000","286,515,000","286,515,000","284,005,000","294,962,000","33,829,000","33,829,000","33,829,000","33,829,000","33,829,000","33,449,000",,,,,,,
			OtherIntangibleAssets,"42,769,000","45,509,000","47,935,000","50,669,000","53,404,000","56,138,000","58,469,000","61,194,000","63,918,000","64,543,000","66,785,000","69,119,000","71,641,000","74,162,000","74,585,000","77,095,000","79,607,000","80,227,000","81,765,000","83,834,000","85,902,000","87,970,000","72,386,000","68,218,000","107,020,000","110,002,000","112,470,000","115,454,000","118,364,000","119,236,000","119,448,000","116,935,000","117,117,000","117,416,000","116,649,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,"3,013,000","3,097,000","2,702,000","2,812,000","2,917,000","2,833,000","2,960,000","3,186,000","3,192,000","8,110,000","200,955,000","219,503,000","227,661,000","225,967,000","228,469,000","242,361,000","448,963,000","427,243,000","392,169,000","399,805,000","299,103,000","153,508,000","257,321,000","255,029,000","12,114,000","16,419,000","18,090,000","17,321,000","17,382,000",,,"0","285,573,000","267,411,000","368,657,000","316,742,000","235,622,000","225,694,000","305,149,000","266,274,000","283,570,000","270,120,000","330,802,000","391,102,000","331,415,000","196,934,000","39,460,000",,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,"3,013,000","3,097,000","2,702,000","2,812,000","2,917,000","2,833,000","2,960,000","3,186,000","3,192,000","8,110,000","200,955,000","219,503,000","227,661,000","225,967,000","228,469,000","242,361,000","448,963,000","427,243,000","392,169,000","399,805,000","299,103,000","153,508,000","257,321,000","255,029,000","12,114,000","16,419,000","18,090,000","17,321,000","17,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"86,131,000","116,192,000","31,859,000","50,996,000","157,442,000",,,,"305,802,000",,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"282,526,000","200,550,000","203,763,000","174,698,000","147,707,000",,,,"25,000,000",,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,"67,000","746,000","139,000","449,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"97,605,000","103,868,000","111,785,000","120,523,000","70,757,000","37,607,000","16,286,000","18,199,000","15,044,000","13,552,000","13,312,000","12,816,000","13,691,000","26,931,000","31,148,000","4,485,000","4,470,000","4,454,000","4,321,000","4,401,000","4,106,000","4,230,000","4,231,000","4,204,000","4,287,000","4,071,000","4,058,000","4,268,000","4,264,000","4,850,000","5,090,000","7,912,000","8,951,000","8,648,000","285,461,000","237,594,000","188,681,000","270,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,"350,000","8,556,000","8,231,000","8,071,000","8,194,000","8,003,000","7,968,000","31,059,000","30,849,000","9,306,000","9,650,000","58,208,000","58,865,000","79,990,000","60,578,000","57,508,000","62,122,000","28,164,000","30,036,000","25,778,000","30,535,000","29,865,000","21,133,000","20,207,000","21,223,000","8,893,000","9,541,000","9,629,000","9,655,000","9,485,000",,,,,"21,373,000","21,350,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"61,794,000","59,162,000","108,387,000","107,450,000","106,803,000","104,099,000","210,340,000","204,942,000","213,600,000","130,771,000","66,114,000","76,892,000","78,283,000","104,931,000","134,995,000","120,223,000","91,054,000","78,177,000","709,698,000","1,076,099,000","1,238,543,000","1,080,585,000","1,691,994,000","1,631,878,000","1,758,671,000","1,492,147,000","1,318,069,000","1,346,725,000","1,064,370,000","1,053,453,000","895,016,000","1,268,551,000","1,276,353,000","1,038,694,000","936,446,000","891,839,000","895,321,000","1,162,951,000","703,204,000","601,008,000","550,535,000","340,274,000","278,772,000","268,243,000","265,591,000","259,236,000","257,683,000","157,778,000","150,031,000","130,515,000","117,449,000","102,673,000","61,987,000","61,325,000","54,852,000","55,279,000","51,583,000","51,811,000","45,071,000","34,403,000",,,,,
			NonCurrentDeferredTaxesAssets,"61,794,000","59,162,000","108,387,000","107,450,000","106,803,000","104,099,000","210,340,000","204,942,000","213,600,000","130,771,000","66,114,000","76,892,000","78,283,000","77,682,000","108,636,000","93,730,000","64,427,000","51,417,000","276,423,000","262,879,000","251,453,000","252,655,000","347,081,000","351,714,000","359,959,000","357,693,000","264,200,000","262,389,000","210,536,000","222,326,000","228,661,000","245,080,000","233,172,000","296,603,000","324,275,000","332,688,000","321,420,000","317,473,000","328,263,000","341,012,000","343,174,000","340,274,000","278,772,000","268,243,000","265,591,000","259,236,000","257,683,000","157,778,000","150,031,000","130,515,000","117,449,000","102,673,000","61,987,000","61,325,000","54,852,000","55,279,000","51,583,000","51,811,000","45,071,000","34,403,000",,,,,
		NonCurrentPrepaidAssets,"91,854,000","86,962,000","89,252,000","93,364,000","95,624,000","97,883,000","98,733,000","100,560,000","105,571,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"898,480,000","838,116,000","875,632,000","858,888,000","775,879,000","911,512,000","907,320,000","903,733,000","901,551,000","877,545,000","1,070,809,000","1,063,968,000","1,048,870,000","942,467,000","959,156,000","1,004,886,000","954,349,000","1,004,396,000","575,700,000","531,479,000","501,434,000","511,120,000","544,033,000","547,906,000","550,087,000","471,323,000","537,289,000","522,062,000","561,294,000","546,500,000","629,052,000","519,197,000","454,654,000","428,935,000","417,952,000","501,576,000","478,459,000","492,227,000","667,783,000","500,307,000","326,170,000","625,935,000","479,347,000","422,263,000","460,649,000","406,356,000","367,791,000","206,155,000","271,414,000","201,327,000","196,079,000","159,254,000","45,792,000","99,325,000","58,316,000","73,181,000","64,106,000","53,439,000","18,748,000","19,163,000","10,356,000","11,120,000","8,400,000","1,553,000","207,000"
TotalLiabilitiesNetMinorityInterest,"1,524,050,000","1,454,195,000","1,438,555,000","1,464,838,000","1,414,130,000","1,588,003,000","1,589,104,000","1,845,822,000","1,780,519,000","2,418,922,000","1,872,204,000","2,002,683,000","2,127,765,000","1,908,959,000","1,923,598,000","1,914,864,000","1,680,818,000","1,765,804,000","1,542,297,000","1,388,977,000","1,376,697,000","1,654,526,000","2,141,901,000","1,739,375,000","1,838,844,000","1,767,844,000","1,671,914,000","1,762,335,000","1,687,568,000","1,696,952,000","1,646,737,000","1,944,060,000","1,742,964,000","2,380,385,000","2,443,335,000","2,711,388,000","2,620,443,000","2,743,166,000","2,523,575,000","2,125,895,000","2,564,516,000","2,133,751,000","1,697,528,000","1,257,694,000","868,132,000","925,458,000","900,425,000","619,069,000","626,659,000","696,725,000","635,898,000","625,288,000","582,760,000","601,460,000","474,680,000","424,529,000","325,982,000","274,045,000","196,337,000","241,908,000","236,545,000","167,070,000","133,888,000","88,755,000","19,124,000"
	CurrentLiabilities,"734,990,000","726,878,000","715,236,000","660,923,000","669,341,000","847,398,000","731,091,000","747,036,000","732,435,000","1,318,208,000","760,806,000","843,319,000","836,516,000","845,457,000","868,184,000","815,412,000","553,738,000","650,276,000","579,017,000","503,848,000","527,051,000","899,707,000","1,407,324,000","952,029,000","1,064,129,000","960,800,000","896,287,000","914,107,000","984,906,000","1,001,096,000","918,672,000","1,211,243,000","997,934,000","1,588,061,000","1,636,186,000","1,854,795,000","1,533,441,000","1,101,374,000","1,139,827,000","962,265,000","1,171,033,000","973,724,000","747,001,000","591,869,000","469,889,000","469,677,000","457,778,000","325,219,000","322,474,000","394,927,000","346,659,000","366,128,000","315,839,000","381,777,000","297,631,000","279,249,000","227,744,000","186,478,000","112,189,000","77,143,000","68,194,000","52,073,000","70,557,000","33,913,000","5,353,000"
		PayablesAndAccruedExpenses,"466,547,000","459,884,000","386,379,000","365,259,000","399,978,000","486,743,000","476,247,000","468,063,000","452,220,000","884,181,000","551,465,000","638,335,000","637,634,000","695,752,000","637,660,000","572,014,000","444,507,000","506,628,000","452,425,000","310,082,000","333,794,000","416,995,000","541,290,000","619,105,000","634,270,000","748,450,000","717,788,000","645,405,000","642,550,000","604,539,000","573,945,000","522,906,000","514,255,000","588,117,000","555,719,000","614,100,000","641,590,000","910,137,000","720,754,000","609,754,000","524,628,000","592,648,000","476,306,000","468,618,000","356,502,000","343,414,000","371,579,000","280,709,000","233,228,000","271,166,000","232,383,000","219,302,000","230,345,000","187,150,000","183,604,000","163,009,000","167,063,000","132,366,000","63,540,000","51,394,000","44,319,000","32,083,000","34,949,000","13,771,000","5,353,000"
			Payables,"164,464,000","229,143,000","184,246,000","172,135,000","203,289,000","227,961,000","217,812,000","175,751,000","182,049,000","235,091,000","233,497,000","257,834,000","229,603,000","254,172,000","204,543,000","190,961,000","147,061,000","139,801,000","135,100,000","119,629,000","148,457,000","154,018,000","212,321,000","264,580,000","282,405,000","338,998,000","305,621,000","278,051,000","205,637,000","216,383,000","225,343,000","228,238,000","192,916,000","268,040,000","191,174,000","222,336,000","211,087,000","355,704,000","242,726,000","203,729,000","234,195,000","185,989,000","204,315,000","226,368,000","127,546,000","99,143,000","88,747,000","96,820,000","91,758,000","84,484,000","89,893,000","112,967,000","144,095,000","46,251,000","36,691,000","42,483,000","167,063,000","132,366,000","14,883,000","51,394,000","11,219,000","32,083,000","15,883,000","4,599,000","439,000"
				AccountsPayable,"146,233,000","193,374,000","170,041,000","148,326,000","186,087,000","183,349,000","153,925,000","158,800,000","173,762,000","218,081,000","218,088,000","242,541,000","221,738,000","233,287,000","154,602,000","161,139,000","136,897,000","120,220,000","130,704,000","118,075,000","143,455,000","148,730,000","201,835,000","263,062,000","274,991,000","337,668,000","303,593,000","273,280,000","202,755,000","214,656,000","219,997,000","187,530,000","186,278,000","261,333,000","184,837,000","217,587,000","209,019,000","350,230,000","235,744,000","194,554,000","218,216,000","176,448,000","170,904,000","189,875,000","99,398,000","82,312,000","71,135,000","68,268,000","76,029,000","75,744,000","72,338,000","55,631,000","41,853,000","46,251,000","36,691,000","42,483,000","167,063,000","132,366,000","14,883,000","51,394,000","11,219,000","32,083,000","15,883,000","4,599,000","439,000"
				TotalTaxPayable,"18,231,000","35,769,000","14,205,000","23,809,000","17,202,000","44,612,000","63,887,000","16,951,000","8,287,000","17,010,000","15,409,000","15,293,000","7,865,000","20,885,000","49,941,000","29,822,000","10,164,000","19,581,000","4,396,000","1,554,000","5,002,000","5,288,000","10,486,000","1,518,000","7,414,000","1,330,000","2,028,000","4,771,000","2,882,000","1,727,000","5,346,000","40,708,000","6,638,000","6,707,000","6,337,000","4,749,000","2,068,000","5,474,000","6,982,000","9,175,000","15,979,000","9,541,000","33,411,000","36,493,000","28,148,000","16,831,000","17,612,000","28,552,000","15,729,000","8,740,000","17,555,000","57,336,000","102,242,000",,,,,,,,,,,,
					IncomeTaxPayable,"4,759,000","4,543,000","12,984,000","21,671,000","15,351,000","14,571,000","32,172,000","16,951,000","8,287,000","17,010,000","15,409,000","15,293,000","7,865,000","20,885,000","49,941,000","29,822,000","10,164,000","19,581,000","4,396,000","1,554,000","5,002,000","5,288,000","10,486,000","1,518,000","7,414,000","1,330,000","2,028,000","4,771,000","2,882,000","1,727,000","5,346,000","40,708,000","6,638,000","6,707,000","6,337,000","4,749,000","2,068,000","5,474,000","6,982,000","9,175,000","15,979,000","9,541,000","33,411,000","36,493,000","28,148,000","16,831,000","17,612,000","28,552,000","15,729,000","8,740,000","17,555,000","57,336,000","102,242,000",,,,,,,,,,,,
			CurrentAccruedExpenses,"302,083,000","230,741,000","202,133,000","193,124,000","196,689,000","258,782,000","258,435,000","292,312,000","270,171,000","649,090,000","317,968,000","380,501,000","408,031,000","441,580,000","433,117,000","381,053,000","297,446,000","366,827,000","317,325,000","190,453,000","185,337,000","262,977,000","328,969,000","354,525,000","351,865,000","409,452,000","412,167,000","367,354,000","436,913,000","388,156,000","348,602,000","294,668,000","321,339,000","320,077,000","364,545,000","391,764,000","430,503,000","554,433,000","478,028,000","406,025,000","290,433,000","406,659,000","271,991,000","242,250,000","228,956,000","244,271,000","282,832,000","183,889,000","141,470,000","186,682,000","142,490,000","106,335,000","86,250,000","140,899,000","146,913,000","120,526,000",,,"48,657,000",,"33,100,000",,"19,066,000","9,172,000","4,914,000"
		CurrentProvisions,,,,,,,"22,325,000","21,868,000","20,399,000","20,291,000","19,526,000","41,930,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"21,295,000","34,606,000","29,030,000","23,432,000","20,794,000","51,685,000","39,698,000","37,337,000","39,625,000","65,170,000","59,396,000","41,094,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"97,128,000","70,792,000","45,045,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"17,535,000","16,677,000","50,695,000","16,456,000","19,434,000","55,546,000","54,918,000","91,482,000","93,631,000","28,612,000","39,461,000","39,837,000","25,097,000","5,570,000","2,618,000","7,741,000","6,062,000","13,075,000","13,451,000","13,574,000","11,540,000","27,966,000","626,026,000","71,591,000","94,080,000","38,090,000","38,663,000","41,898,000","42,123,000","51,918,000","54,607,000","60,838,000","60,656,000","60,543,000","60,329,000","61,194,000","61,106,000","62,349,000","61,398,000","47,768,000","58,238,000","44,505,000","25,597,000","28,334,000","28,169,000","26,587,000","26,639,000","24,465,000","26,355,000","28,559,000","29,169,000","76,639,000","32,952,000","34,951,000","26,691,000","24,629,000","17,673,000","39,309,000","33,613,000","25,734,000","23,875,000","19,650,000","35,448,000","20,142,000",
			CurrentDebt,"4,701,000","3,896,000","37,129,000","3,239,000","2,453,000","41,540,000","40,412,000","77,029,000","81,807,000","17,510,000","28,240,000","28,312,000","12,361,000","5,570,000","2,618,000","7,741,000","6,062,000","13,075,000","13,451,000","13,574,000","11,540,000","27,966,000","626,026,000","71,591,000","94,080,000","38,090,000","38,663,000","41,898,000","42,123,000","51,918,000","54,607,000","60,838,000","60,656,000","60,543,000","60,329,000","61,194,000","61,106,000","62,349,000","61,398,000","47,768,000","58,238,000","44,505,000","25,597,000","28,334,000","28,169,000","26,587,000","26,639,000","24,465,000","26,355,000","28,559,000","29,169,000","76,639,000","32,952,000","34,951,000","26,691,000","24,629,000","17,673,000","39,309,000","33,613,000","25,734,000","23,875,000","19,650,000","35,448,000","20,142,000",
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,000,000","20,000,000",
				OtherCurrentBorrowings,"4,701,000","3,896,000","37,129,000","3,239,000","2,453,000","41,540,000","40,412,000","77,029,000","81,807,000","17,510,000","28,240,000","28,312,000","12,361,000","5,570,000","2,618,000","7,741,000","6,062,000","13,075,000","13,451,000","13,574,000","11,540,000","27,966,000","626,026,000","71,591,000","94,080,000","38,090,000","38,663,000","41,898,000","42,123,000","51,918,000","54,607,000","60,838,000","60,656,000","60,543,000","60,329,000","61,194,000",,"62,349,000","61,398,000",,"58,238,000",,,,,,,,,,,,,,,,,,,,,,"9,448,000","142,000",
			CurrentCapitalLeaseObligation,"12,834,000","12,781,000","13,566,000","13,217,000","16,981,000","14,006,000","14,506,000","14,453,000","11,824,000","11,102,000","11,221,000","11,525,000","12,736,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"218,923,000","201,868,000","238,810,000","237,244,000","206,530,000","188,813,000","115,592,000","130,575,000","136,998,000","323,217,000","93,283,000","112,237,000","166,984,000","129,755,000","215,900,000","199,482,000","73,316,000","81,816,000","69,095,000","31,503,000","24,754,000","407,805,000","192,649,000","227,398,000","281,265,000","134,479,000","106,000,000","188,961,000","268,164,000","277,816,000","248,256,000","553,747,000","353,388,000","761,311,000","973,666,000","1,122,396,000","789,997,000","101,239,000","2,432,000","195,418,000","177,583,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,"5,980,000",,,,,,,,,,,,,,"0","229,000","143,000","138,000",,,,"2,226,000","1,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"218,923,000","201,868,000","238,810,000","237,244,000","206,530,000","188,813,000","115,592,000","130,575,000","136,998,000","323,217,000","93,283,000","112,237,000","166,984,000","129,755,000","215,900,000","199,482,000","67,336,000","81,816,000","69,095,000","31,503,000","24,754,000","123,365,000","89,312,000","133,082,000","177,189,000","105,899,000","83,301,000","188,961,000","196,525,000","217,225,000","147,992,000","127,864,000","123,715,000","118,959,000","85,542,000","5,726,000","11,346,000","99,013,000","534,000","195,418,000","177,583,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"10,690,000","13,843,000","10,322,000","18,532,000","22,605,000","64,611,000","44,636,000","19,579,000","9,961,000","17,028,000","17,201,000","11,816,000","6,801,000","14,380,000","12,006,000","36,175,000","29,853,000","48,757,000","44,046,000","148,689,000","156,963,000","46,941,000","47,359,000","33,935,000","54,514,000","39,781,000","33,836,000","37,843,000","32,069,000","66,823,000","41,864,000","73,752,000","69,635,000","178,090,000","46,472,000","57,105,000","40,748,000","27,649,000","258,115,000","38,533,000","365,539,000","336,571,000","245,098,000","94,917,000","85,218,000","99,676,000","59,560,000","20,045,000","62,891,000","95,202,000","85,107,000","70,187,000","52,542,000","159,676,000","87,336,000","91,611,000","43,008,000","14,803,000","15,036,000","15,000",,"340,000","160,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"789,060,000","727,317,000","723,319,000","803,915,000","744,789,000","740,605,000","858,013,000","1,098,786,000","1,048,084,000","1,100,714,000","1,111,398,000","1,159,364,000","1,291,249,000","1,063,502,000","1,055,414,000","1,099,452,000","1,127,080,000","1,115,528,000","963,280,000","885,129,000","849,646,000","754,819,000","734,577,000","787,346,000","774,715,000","807,044,000","775,627,000","848,228,000","702,662,000","695,856,000","728,065,000","732,817,000","745,030,000","792,324,000","807,149,000","856,593,000","1,087,002,000","1,641,792,000","1,383,748,000","1,163,630,000","1,393,483,000","1,160,027,000","950,527,000","665,825,000","398,243,000","455,781,000","442,647,000","293,850,000","304,185,000","301,798,000","289,239,000","259,160,000","266,921,000","219,683,000","177,049,000","145,280,000","98,238,000","87,567,000","84,148,000","164,765,000","168,351,000","114,997,000","63,331,000","54,842,000","13,771,000"
		LongTermProvisions,,,,,,,"75,028,000","101,326,000","104,102,000","109,506,000","118,379,000","176,061,000","186,228,000","193,035,000","191,809,000","193,572,000","193,145,000","195,507,000","212,678,000","202,484,000","212,990,000","212,329,000","15,174,000","15,040,000","20,279,000","19,565,000","20,111,000","19,907,000","16,370,000","23,139,000","34,273,000","36,771,000","37,945,000","39,565,000","139,935,000","126,268,000","121,019,000","101,015,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"383,880,000","381,917,000","415,110,000","451,843,000","434,145,000","426,725,000","405,343,000","584,604,000","515,841,000","566,702,000","594,320,000","584,769,000","690,907,000","461,221,000","463,485,000","448,554,000","431,817,000","423,861,000","400,160,000","377,446,000","335,736,000","160,422,000","161,131,000","161,839,000","205,262,000","251,325,000","246,814,000","257,787,000","200,386,000","165,003,000","163,646,000","133,836,000","138,229,000","162,780,000","168,885,000","194,570,000","501,111,000","500,223,000","468,294,000","471,083,000","806,070,000","619,143,000","582,744,000","332,492,000","103,531,000","210,804,000","223,756,000","114,168,000","136,129,000","146,399,000","163,320,000","156,935,000","195,216,000","163,519,000","140,808,000","108,547,000","70,210,000","68,856,000","72,484,000","96,477,000","71,955,000","61,047,000","35,569,000","28,581,000","13,700,000"
			LongTermDebt,"247,354,000","236,005,000","241,483,000","276,084,000","254,447,000","237,691,000","220,456,000","387,727,000","390,588,000","454,187,000","452,064,000","452,976,000","558,356,000","461,221,000","463,485,000","448,554,000","431,817,000","423,861,000","400,160,000","377,446,000","335,736,000","160,422,000","161,131,000","161,839,000","205,262,000","251,325,000","246,814,000","257,787,000","200,386,000","165,003,000","163,646,000","133,836,000","138,229,000","162,780,000","168,885,000","194,570,000","501,111,000","500,223,000","468,294,000","471,083,000","806,070,000","619,143,000","582,744,000","332,492,000","103,531,000","210,804,000","223,756,000","114,168,000","136,129,000","146,399,000","163,320,000","156,935,000","195,216,000","163,519,000","140,808,000","108,547,000","70,210,000","68,856,000","72,484,000","96,477,000","71,955,000","61,047,000","35,569,000","28,581,000","13,700,000"
			LongTermCapitalLeaseObligation,"136,526,000","145,912,000","173,627,000","175,759,000","179,698,000","189,034,000","184,887,000","196,877,000","125,253,000","112,515,000","142,256,000","131,793,000","132,551,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"185,002,000","123,642,000","82,968,000","105,773,000","69,631,000","68,590,000","45,990,000","57,065,000","69,505,000","71,438,000","40,995,000","45,445,000","50,451,000","48,014,000","47,677,000","58,771,000","62,535,000","63,257,000","63,643,000",,,,,,,,,,,,,,,"0","46,357,000","84,308,000","71,258,000","684,141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"30,117,000","27,699,000","14,305,000","14,611,000","14,668,000","23,671,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"154,885,000","95,943,000","68,663,000","91,162,000","54,963,000","44,919,000","45,990,000","57,065,000","69,505,000","71,438,000","40,995,000","45,445,000","50,451,000","48,014,000","47,677,000","58,771,000","62,535,000","63,257,000","63,643,000",,,,,,,,,,,,,,,"0","35,855,000","45,334,000","45,512,000","47,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,"6,515,000","157,921,000","156,240,000","162,566,000","160,248,000","157,637,000","154,546,000","161,833,000","160,074,000","166,522,000","176,162,000","184,824,000","182,957,000","25,222,000","26,353,000","25,378,000","24,099,000","24,215,000","66,681,000","67,203,000","66,549,000","54,523,000","34,425,000","34,477,000","46,555,000","31,565,000","66,221,000","71,391,000","119,124,000","116,459,000","117,542,000","105,300,000","102,599,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,"172,662,000","178,100,000","181,808,000","203,938,000","199,933,000","203,506,000","200,622,000","241,865,000","242,111,000","247,267,000","253,364,000","312,336,000","320,456,000","327,477,000","325,774,000","360,409,000","363,497,000","362,116,000","376,385,000","377,485,000","382,061,000","378,606,000","387,011,000","380,185,000","368,612,000","356,690,000","349,063,000","412,303,000","386,529,000","399,708,000","393,766,000","392,603,000","381,418,000","356,107,000","354,197,000","374,446,000","349,798,000","313,850,000","213,407,000","185,324,000","177,439,000","167,378,000","185,160,000","176,644,000","155,570,000","132,951,000","128,664,000","101,757,000","97,836,000","92,799,000","76,932,000","60,880,000","45,366,000",,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,"341,000","107,000","8,566,000","9,544,000","7,439,000","8,706,000","8,650,000","14,257,000","9,205,000","5,962,000","7,996,000","6,532,000","5,932,000","8,697,000","6,549,000",,,,,,,"15,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,706,000",,"50,226,000","24,944,000","25,265,000",
		OtherNonCurrentLiabilities,"47,516,000","43,658,000","43,433,000","42,361,000","41,080,000","34,928,000","48,030,000","50,446,000","48,517,000","47,620,000","56,376,000","53,618,000","53,345,000","57,511,000","45,994,000","47,560,000","77,875,000","77,405,000","89,173,000","97,296,000","106,471,000","191,692,000","147,046,000","163,601,000","113,359,000","112,915,000","89,752,000","123,806,000","64,900,000","61,451,000","104,815,000","103,386,000","116,047,000","114,748,000","121,251,000","85,727,000","59,535,000","40,979,000","702,047,000","507,223,000","409,974,000","373,506,000","182,623,000","156,689,000","139,142,000","112,026,000","90,227,000","77,925,000","70,220,000","62,600,000","48,987,000","41,345,000","26,339,000","56,164,000","36,241,000","36,733,000","28,028,000","18,711,000","11,664,000","7,582,000","96,396,000","3,724,000","2,818,000","996,000","71,000"
TotalEquityGrossMinorityInterest,"5,875,175,000","5,959,551,000","5,830,075,000","5,783,635,000","5,694,780,000","5,520,928,000","5,396,113,000","5,226,796,000","5,168,622,000","5,096,767,000","5,182,483,000","5,135,124,000","5,129,161,000","5,212,403,000","5,170,957,000","5,110,828,000","5,159,371,000","5,098,697,000","5,512,396,000","5,291,309,000","5,227,806,000","5,212,687,000","5,945,759,000","5,804,645,000","5,738,945,000","5,548,487,000","5,388,728,000","5,041,470,000","4,987,106,000","5,027,487,000","4,793,217,000","4,667,955,000","4,633,389,000","4,503,117,000","4,419,375,000","4,156,738,000","3,673,982,000","3,605,526,000","3,458,154,000","3,361,439,000","3,208,996,000","3,643,863,000","4,025,784,000","3,681,538,000","3,565,849,000","3,454,945,000","3,301,346,000","3,012,246,000","2,846,855,000","2,652,787,000","2,459,174,000","2,284,891,000","1,705,672,000","1,513,042,000","1,385,170,000","1,250,601,000","1,151,177,000","1,097,267,000","980,819,000","481,304,000","382,218,000","411,440,000","121,258,000","13,129,000","22,641,000"
