name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
	BeginningCashPosition,"716,433,000","618,335,000","562,291,000","684,374,000","716,433,000","745,621,000","609,979,000","484,622,000","797,321,000","319,466,000","454,812,000","407,427,000","327,499,000","311,466,000","205,762,000","169,426,000","172,552,000","170,746,000","115,167,000","216,739,000","85,689,000","131,702,000","107,915,000","128,171,000","172,175,000","262,208,000","235,409,000","217,021,000","89,245,000","103,333,000","84,105,000","230,630,000","260,956,000","274,136,000","177,584,000","218,019,000","325,021,000","170,457,000","305,049,000","81,826,000","90,603,000","173,612,000","157,104,000","167,568,000","103,508,000","103,953,000","145,324,000","156,669,000","242,680,000","249,331,000","346,951,000","385,310,000","344,399,000","205,923,000","119,027,000","115,153,000","26,140,000","27,677,000","45,297,000","51,678,000","38,919,000","56,710,000","75,436,000","47,465,000","41,662,000","65,812,000","40,185,000","34,104,000","44,828,000","47,876,000","19,340,000","11,735,000","11,690,000","4,799,000","6,910,000","26,555,000","21,962,000","6,600,000","6,751,000","14,481,000","273,000","3,383,000","1,456,000","4,079,000","6,359,000","4,397,000","1,578,000","9,458,651","5,384,805","13,422,016","3,835,754","7,084,225","7,381,677","12,386,806","5,735,477","5,219,267","5,671,196","8,245,392","4,843,807","7,262,648","6,964,580","15,567,918","0","0","0","3,300,000","0","0","0","6,700,000","0","0","0","16,200,000","0","0","0","14,200,000","0","0","0","6,800,000","0","0","0","4,500,000","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,100,000","-1,700,000","1,200,000","-3,000,000","-1,300,000","8,100,000","-5,400,000","-4,700,000","4,300,000","0","2,300,000","-13,200,000","600,000","-1,400,000","1,500,000","-17,000,000","-9,100,000","-1,300,000","3,100,000","-6,800,000","600,000","-300,000","-600,000","-6,400,000","-2,300,000"
IncomeTaxPaidSupplementalData,"221,104,000","3,000","68,260,000",,,,"35,636,000","49,103,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,"-14,401,000","13,667,000",,,,,"-10,728,000","16,907,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-27,094,000","-6,423,000","-7,754,000","-6,940,000","-5,977,000","-4,993,000","-5,161,000","-4,428,000","-5,012,000","-5,331,000","-6,009,000","-6,244,000","-6,892,000","-5,240,000","-9,661,000","-8,028,000","-9,343,000","-6,383,000","-6,058,000","-3,716,000","-5,084,000","-3,238,000","-4,406,000","-4,686,000","-3,630,000","-3,940,000","-3,758,000","-4,505,000","-3,240,000","-4,589,000","-4,421,000","-4,503,000","-4,869,000","-6,995,000","-6,066,000","-3,930,000","-3,083,000","-2,704,000","-3,724,000","-2,756,000","-2,047,000","-2,336,000","-1,653,000","-1,468,000","-2,530,000","-1,431,000","-1,350,000","-1,153,000","-1,931,000","-1,955,000","-1,481,000","-556,000","-1,100,000","-472,000","-4,477,000","-845,000","-2,565,000","-1,806,000","-2,610,000","-2,485,000","-3,903,000","-4,351,000","-4,522,000","-4,972,000","-5,765,000","-10,591,000","-9,799,000","-4,471,000","-5,035,000","-5,974,000","-3,146,000","-3,319,000","-4,362,000","-4,286,000","-1,655,000","-10,093,000","-3,030,000","-2,355,000","-3,204,000","-2,045,000","-1,516,000","-1,520,000","-2,155,000","-2,940,000","-1,377,000","-798,000","-811,000","-774,895","-955,334","-475,771","-661,571","-559,919","-963,858","-749,857","-582,044","-712,310","-161,174","-113,114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,903,000","167,000","1,055,000",,"33,000",,,,"261,000","174,000","1,335,000",,"0","0","0","-908,000","122,000","82,791,000","767,000","33,000","0","469,000","1,390,000","622,000","2,475,000","7,982,000","2,456,000","852,000","1,360,000","3,296,000","71,192,000","1,250,000","739,000","980,000","1,150,000","1,275,000","437,000","756,000","77,000","263,000","457,000","80,452,000","1,540,000","530,000","497,000","1,305,000","218,000","1,233,000","558,380",,,"-1","22,481","461,441","11,240","208,776","0","8,430","296,366","-1",,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","200,000","0","300,000",
IssuanceOfDebt,,,"0","0","450,000,000","0",,,,"500,000,000","0","0","0","0","0","0","0","206,000,000","-10,000,000","10,000,000","255,000,000","45,000,000","-10,000,000","25,000,000","0","0","0","0","173,000,000","27,000,000","0","0","0","0","106,699,000","0","0","175,000,000","0","126,500,000",,,"0","0",,,"0","0",,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-333,912,000","-4,580,000","-7,281,000","-550,000","-321,501,000","-1,947,000","-7,870,000","-6,120,000","-1,380,000","-1,009,000","-306,210,000","-457,000","-1,641,000","-988,000","-2,271,000","-10,985,000","-302,000","-177,197,000","-15,479,000","-64,359,000","-69,775,000","-3,048,000","-2,988,000","-2,804,000","-11,589,000","-3,893,000","-19,182,000","-833,000","-194,000","-3,017,000","-10,447,000","0","0","0","0","0","-85,558,000","-17,264,000","0","0",,,"0","0",,,"0","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-151,910,000","-99,303,000","-23,975,000","-9,471,000","-19,161,000","-8,385,000","-8,779,000","0","0","-60,813,000","-7,078,000","0","0","-8,957,000","-70,647,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-8,000","0","0","-3,000",,,,,"0","-3,896,000","-52,190,000","-49,298,000",,,,,"-2,000","-15,565,000",,,"0","0","0","-5,180,000","-16,093,000",,,,"0",,,,"-607,000","-5,872,314","-2,050,203","-584,483","-1,789,463","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"-153,052,000","5,765,000","88,860,000","-112,174,000","-135,503,000","-18,939,000","152,117,000","131,209,000","188,520,000","38,582,000","173,451,000","47,767,000","74,203,000","27,014,000","178,887,000","76,079,000","-2,469,000","-23,712,000","81,236,000","-47,394,000","-51,066,000","-88,004,000","40,537,000","-42,412,000","-32,432,000","-85,757,000","46,153,000","19,197,000","-41,997,000","-42,780,000","20,484,000","-66,006,000","-47,852,000","-138,662,000","-52,816,000","-23,935,000","-22,485,000","-2,823,000","-91,959,000","-30,101,000","-51,592,000","-57,698,000","-24,576,000","-19,946,000","-10,702,000","-25,994,000","-6,962,000","-21,835,000","12,977,000","41,982,000","25,159,000","-21,376,000","38,535,000","138,147,000","89,200,000","3,551,000","18,068,000","79,317,000","138,710,000","2,090,000","-87,741,000","-87,021,000","41,153,000","-18,649,000","-22,978,000","-47,340,000","139,022,000","-2,871,000","-29,154,000","-60,033,000","79,137,000","-10,162,000","-28,293,000","4,376,000","27,306,000","-24,981,000","-45,066,000","-31,286,000","3,487,000","29,254,000","-9,574,000","-37,288,000","9,918,000","9,474,000","-17,476,000","-29,033,000","22,608,000","-7,379,809","4,442,657","-16,435,848","21,172,849","-19,371,678","-9,368,843","-31,754,720","9,808,887","3,781,795","-5,578,396","-14,776,808","14,153,968","-500,275","5,143,737","-12,295,471","2,200,000","100,000","300,000","-200,000","300,000","0","500,000","500,000","-700,000","-100,000","-100,000","-100,000","-11,300,000","2,200,000","2,900,000","2,700,000","4,300,000","8,900,000","600,000","4,900,000","-3,000,000","6,300,000","6,000,000","3,400,000","3,500,000"
