name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016
OtherIncomeExpense,"-1,545,000","-942,000","-45,000","-109,000","-449,000","395,000","-107,000","-205,000","-162,000","-569,000","-28,000","-834,000","571,000","391,000","453,000","120,000","760,000","209,000","1,632,000","9,088,000","-3,357,000","-12,846,000","-1,140,000","-1,496,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,"0",,"1,614,000","9,071,000","-3,374,000","-12,858,000","-1,146,000","-1,503,000"
	OtherNonOperatingIncomeExpenses,"-1,545,000","-942,000","-45,000","-109,000","-449,000","395,000","-107,000","-205,000","-162,000","-569,000","-28,000","-834,000","571,000","391,000","453,000","120,000","760,000","209,000","18,000","17,000","17,000","12,000","6,000","7,000"
PretaxIncome,"-89,169,000","-77,628,000","-30,572,000","-1,625,000","20,656,000","-23,380,000","-39,816,000","-18,577,000","-13,396,000","-45,252,000","9,947,000","979,000","4,084,000","-2,713,000","17,034,000","12,416,000","8,876,000","9,961,000","17,244,000","18,632,000","-3,147,000","-8,831,000","-253,000","25,032,000"
TaxProvision,"142,000","412,000","340,000","202,000","-812,000","-4,534,000","-18,777,000","-28,118,000","31,071,000","-11,349,000","-1,484,000","1,157,000","-3,095,000","-9,761,000","5,058,000","1,738,000","-9,408,000","474,000","13,603,000","5,144,000","1,360,000","732,000","-486,000","11,789,000"
NetIncomeCommonStockholders,"-89,311,000","-78,040,000","-30,912,000","-1,827,000","21,468,000","-18,846,000","-21,039,000","9,541,000","-44,467,000","-33,903,000","11,431,000","-178,000","7,182,000","7,048,000","11,968,000","10,664,000","16,476,000","9,458,000","3,036,000","3,915,000","17,458,000","-9,563,000","0","3,595,000"
	NetIncome,"-89,311,000","-78,040,000","-30,912,000","-1,827,000","21,468,000","-18,846,000","-21,039,000","9,541,000","-44,467,000","-33,903,000","11,431,000","-178,000","7,179,000","7,048,000","11,976,000","10,678,000","18,284,000","9,487,000","3,641,000","13,488,000","-4,507,000","-9,563,000","233,000","13,243,000"
		NetIncomeIncludingNoncontrollingInterests,"-89,311,000","-78,040,000","-30,912,000","-1,827,000","21,468,000","-18,846,000","-21,039,000","9,541,000","-44,467,000","-33,903,000","11,431,000","-178,000","7,179,000","7,048,000","11,976,000","10,678,000","18,284,000","9,487,000","3,641,000","13,488,000","-4,507,000","-9,563,000","233,000","13,243,000"
			NetIncomeContinuousOperations,"-89,311,000","-78,040,000","-30,912,000","-1,827,000","21,468,000","-18,846,000","-21,039,000","9,541,000","-44,467,000","-33,903,000","11,431,000","-178,000","7,179,000","7,048,000","11,976,000","10,678,000","18,284,000","9,487,000","3,641,000","13,488,000","-4,507,000","-9,563,000","233,000","13,243,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,"0",,"133,000","635,000",,,"233,000","635,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,"-3,000","0","8,000","14,000","1,808,000","29,000","472,000","8,938,000","-20,060,000",,,"9,013,000"
AverageDilutionEarnings,,,,,"6,544,000",,,,,,,,"0","0","6,909,000","1,000","12,067,000","8,031,000","137,000","-2,568,000","-54,000","0",,"460,000"
DilutedNIAvailtoComStockholders,"-89,311,000","-78,040,000","-30,912,000","-1,827,000","21,468,000","-18,846,000","-21,039,000","9,541,000","-44,467,000","-33,903,000","11,431,000","-178,000","7,182,000","7,048,000","18,877,000","10,665,000","28,543,000","17,489,000","3,173,000","1,347,000","17,404,000","-9,563,000","0","4,055,000"
BasicEPS,,"-0.72","-0.28","-0.02","0.2","-0.18","-0.2","0.09","-0.44","-0.33","0.11","-0.002","0.07","0.07","0.12","0.11","0.19","0.1","0.04","0.041",,"-0.112","0","0.042"
DilutedEPS,,"-0.72","-0.28","-0.02","0.19","-0.18","-0.2","0.09","-0.44","-0.33","0.11","-0.002","0.07","0.07","0.12","0.1","0.18","0.09","0.02","0.014",,"-0.112","0","0.042"
BasicAverageShares,,"108,759,202","109,178,086","108,375,911","107,526,693","106,696,220","105,544,515","104,134,850","103,278,240","102,650,155","102,045,087","101,557,546","101,111,138","100,301,078","99,590,187","98,965,274","98,019,577","97,055,573","82,439,351","96,411,815",,"85,551,211","85,551,211","85,551,211"
DilutedAverageShares,,"108,759,202","109,178,086","108,375,911","115,439,429","106,696,220","105,544,515","109,477,354","103,278,240","102,650,155","104,637,548","101,557,546","104,190,711","103,615,159","102,817,838","104,539,452","102,782,006","101,847,521","87,954,656","96,411,815",,"90,908,541","90,908,541","90,908,541"
TotalOperatingIncomeAsReported,"-88,686,000","-76,880,000","-30,698,000","-1,850,000","20,742,000","-24,219,000","-40,351,000","-19,533,000","-14,267,000","-46,055,000","8,498,000","160,000","1,754,000","-4,567,000","15,411,000","10,897,000","8,116,000","9,752,000","15,612,000","9,544,000","210,000","4,015,000","887,000","26,528,000"
TotalExpenses,"2,250,754,000","569,821,000","547,422,000","583,094,000","550,417,000","559,808,000","544,438,000","509,956,000","457,675,000","417,781,000","443,286,000","444,655,000","430,395,000","413,460,000","354,869,000","355,339,000","310,179,000","306,989,000","280,294,000","286,019,000","258,075,000","241,060,000","236,888,000","209,476,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-89,311,000","-78,040,000","-30,912,000","-1,827,000","21,468,000","-18,846,000","-21,039,000","9,541,000","-44,467,000","-33,903,000","11,431,000","-178,000","7,179,000","7,048,000","11,976,000","10,678,000","18,284,000","9,487,000","3,641,000","13,488,000","-4,507,000","-9,563,000","233,000","13,243,000"
NormalizedIncome,"-89,311,000","-78,040,000","-30,912,000","-1,827,000","21,468,000","-18,846,000","-21,039,000","9,541,000","-44,467,000","-33,903,000","11,431,000","-178,000","7,179,000","7,048,000","11,976,000","10,678,000","18,284,000","9,487,000","2,462,780","6,920,596","-2,482,600","-1,848,200","920,600","14,144,800"
InterestIncome,,"194,000","171,000","334,000",,,,,,,,,"1,759,000","1,463,000","1,170,000","1,399,000",,,,,,,,
NetInterestIncome,"1,062,000","194,000","171,000","334,000","363,000","444,000","642,000","1,161,000","1,033,000","1,372,000","1,477,000","1,653,000","1,759,000","1,463,000","1,170,000","1,399,000",,,,,,,,
EBIT,"-88,686,000","-76,880,000","-30,698,000","-1,850,000","20,742,000","-24,219,000","-40,351,000","-19,533,000","-14,267,000","-46,055,000","8,498,000","160,000","1,754,000","-4,567,000","15,411,000","10,897,000","8,116,000","9,752,000","15,612,000","9,544,000","210,000","4,015,000","887,000","26,528,000"
EBITDA,"-53,505,000"
ReconciledCostOfRevenue,"1,180,805,000","282,851,000","283,920,000","308,327,000","305,707,000","289,199,000","287,744,000","270,972,000","244,298,000","220,115,000","249,597,000","243,513,000","241,785,000","224,445,000","207,131,000","201,068,000","176,877,000","178,535,000","168,523,000","166,548,000","146,047,000","139,692,000","131,053,000","125,926,000"
ReconciledDepreciation,"35,181,000","9,811,000","9,039,000","8,335,000","7,996,000","7,727,000","7,245,000","6,961,000","6,353,000","5,917,000","5,695,000","4,652,000","4,140,000","3,735,000","3,281,000","3,175,000","3,004,000","2,650,000","2,618,000","2,270,000","2,235,000","2,035,000","1,924,000","1,461,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-89,311,000","-78,040,000","-30,912,000","-1,827,000","21,468,000","-18,846,000","-21,039,000","9,541,000","-44,467,000","-33,903,000","11,431,000","-178,000","7,179,000","7,048,000","11,976,000","10,678,000","18,284,000","9,487,000","3,641,000","13,488,000","-4,507,000","-9,563,000","233,000","13,243,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,"0",,"1,614,000","9,071,000","-3,374,000","-12,858,000","-1,146,000","-1,503,000"
TotalUnusualItems,,,,,,,,,,,,,,,,,"0",,"1,614,000","9,071,000","-3,374,000","-12,858,000","-1,146,000","-1,503,000"
NormalizedEBITDA,"-53,505,000","-67,069,000","-21,659,000","6,485,000","28,738,000","-16,492,000","-33,106,000","-12,572,000","-7,914,000","-40,138,000","14,193,000","4,812,000","5,894,000","-832,000","18,692,000","14,072,000","11,120,000","12,402,000","16,616,000","2,743,000","5,819,000","18,908,000","3,957,000","29,492,000"
TaxRateForCalcs,"0.4","0.4","0.4","0.27","0.27","0.194","0.27","0.27","0.27","0.251","0.27","0.27","0.27","0.27","0.297","0.14","0.27","0.048","0.27","0.276","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","435,780","2,503,596","-1,349,600","-5,143,200","-458,400","-601,200"
