name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
			NetLongTermDebtIssuance,"14,517,000","-1,361,000","15,928,000","-29,000","-21,000","-23,000","-15,000","-15,000","-16,000","-11,000","-15,000","0","0","-4,000","-33,000","-30,000","-83,000","-361,000","-410,000","-310,000","-30,000","1,004,000","-21,000","-15,000","-16,000","-20,000","-17,000","-14,000","-19,000","-14,000","229,000","5,000","-49,000","-38,000","-39,000","-38,000","-35,000","-37,000","-34,000","-34,000","-32,000","-31,000","-27,000","-31,000","-1,046,000","1,000,000","134,000","-1,105,559","858,053","-6,494","-8,294","-174,715","530,126","-522,154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-534","15,425",,"0",,,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1,035,000",,,,,,,,,,,,,,,,,,,,,,,,"1,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","15,425",,"0",,,,,,,,
				LongTermDebtPayments,"-1,436,000","-1,361,000","-25,000","-29,000","-21,000","-23,000","-15,000","-15,000","-16,000","-11,000","-15,000","0","0","-4,000","-33,000","-30,000","-83,000","-361,000","-410,000","-310,000","-30,000","-31,000","-21,000","-15,000","-16,000","-20,000","-17,000","-14,000","-19,000","-14,000","22,000","5,000","-49,000","-38,000","-39,000","-38,000","-35,000","-37,000","-34,000","-34,000","-32,000","-31,000","-27,000","-31,000","3,000","-49,000","134,000","-18,023","-229,483","-6,494","-8,294","-126,098","481,509","-522,154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-2,171,000","-600,000","-256,000","-258,000","-78,000","-640,000","-320,000","-298,000","82,000","96,000","-99,000","-335,000","-732,000","-212,000","-471,000","-579,000","268,000","696,000","-171,000","876,000","816,000","1,096,000","-91,000","176,000",,,"298,000","972,000","-995,503","995,503","-1,099,103","-568,773","-26,434","-86,391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-69,150","69,150",,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,"-579,000","268,000","696,000","-171,000","876,000","816,000","1,096,000","-91,000","176,000",,,"298,000",,,"995,503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-69,150","69,150",,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,"0",,,"-54,000","-331,000",,,,"-600,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,099,103","-568,773","-26,434","-86,391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-2,592,000","0","0","-547,000","-2,072,000","-48,000","-37,000","24,966,000","53,000","221,000","51,000","33,000","137,000","-171,000","-211,000","-1,077,000","-297,000","-1,671,000","-183,000","0","0","-155,000",,,,,,,,,,,,,"0","0",,,"3,000","0",,,"-1,000","1,000",,,"0","0","0","0","473","108,931","2,856","32,000","90,055","70,810","4,871","619,482","-495",,,,"452,488","43,425",,,,,,,"0","-1","1,079,988","180,000",,,,,,,,,,,,"6,500","239,821",,,,,,,,,,
			CommonStockIssuance,,,,,,"27,000","-37,000","24,966,000","53,000","221,000","51,000","33,000",,,,,,"86,000",,,,,,,,,,,,,,,,,"0","0",,,"3,000","0",,,"-1,000","1,000",,,"0","0","0","0","473","108,931","2,856","32,000","90,055","70,810","4,871","619,482","-495",,,,"452,488","43,425",,,,,,,"0","-1","1,079,988","180,000",,,,,,,,,,,,"6,500","239,821",,,,,,,,,,
			CommonStockPayments,"-2,592,000","0","0","-547,000","-2,045,000","-75,000",,,"0","0","0","0","0","-171,000","-387,000","-1,077,000","-211,000","-1,757,000","-222,000","0","0","-155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-3,614,000","-3,613,000",,,,,,,"0","0","0","-3,000","0","-2,259,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,,,"0","0","0","-3,000","0","-2,259,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"137,000","3,000","34,000","38,000",,,"330,000",,,,,,,"7,000",,"21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-269,000","-76,000","-69,000","-47,000","-77,000","-59,000",,,,,,,,,,,,,"0","0","0","-155,000","51,000","-15,000","-16,000","-20,000","47,000","-47,000","0","0","0",,"0","0","0","0","0","0","0","0","0","-2,000","-122,000","0","23,000","0","-182,000","0","54,944","-54,944","-30,000","0","0","0","-56,878","0","0","0","2,211","-72,329","80,228","-6,228","0","0","108,563","0","0",,"0","0","0",,"0","0",,"0",,,,,"3,623",,,,,"0","-176,017",,,,,,,,,,
EndCashPosition,"39,247,000","39,247,000","42,612,000","35,368,000","32,330,000","33,439,000","39,173,000","41,229,000","16,916,000","14,585,000","14,040,000","11,934,000","10,054,000","9,419,000","10,128,000","8,096,000","6,285,000","4,366,000","5,565,000","2,574,000","140,000","462,000","247,000","91,000","29,000","24,000","8,000","41,000","87,000","348,000","63,000","319,000","311,000","189,000","323,000","468,000","445,000","681,000","823,000","843,000","623,000","742,000","789,000","761,000","783,000","646,000","602,000","593,000","47,113","1,064,035","862,645","239,396",,,"0","0","189,620","45,287","-89,347","3,539","21,054","37,511","265,197","6,344","76,823","143,609","18,733","0","0","0","3,078","283,232","762,008","0","0","0","0","0","0","0","2,216","0","0","0","0","0","7,219","320,216","0","0","0","0","0","0","0","0","6,868"
	ChangesInCash,"5,808,000","-3,365,000","7,244,000","3,038,000","-1,109,000","-5,734,000","-2,056,000","24,313,000","2,331,000","545,000","2,106,000","1,880,000","635,000","-709,000","2,032,000","1,811,000","1,919,000","-1,199,000","2,991,000","2,434,000","-322,000","215,000","156,000","62,000","5,000","16,000","-33,000","-46,000","-261,000","285,000","-256,000","8,000","122,000","-134,000","-145,000","23,000","-236,000","-142,000","-20,000","220,000","-119,000","-47,000","28,000","-22,000","137,000","44,000","9,000","545,532","-1,016,922","201,390","623,249","214,843","24,553","0","0","-189,620","144,333","45,287","-92,887","-17,515","-16,457","-227,686","258,853","-70,479","-66,786","124,876","18,733","0","0","-3,078","-280,154","-478,776","762,008","0","0","0",,,"0","-1,901","1,902","0","0","0","0","-7,219","-312,997",,"0",,"0",,"0","-7,808","0",,"513"
	BeginningCashPosition,"33,439,000","42,612,000","35,368,000","32,330,000","33,439,000","39,173,000","41,229,000","16,916,000","14,585,000","14,040,000","11,934,000","10,054,000","9,419,000","10,128,000","8,096,000","6,285,000","4,366,000","5,565,000","2,574,000","140,000","462,000","247,000","91,000","29,000","24,000","8,000","41,000","87,000","348,000","63,000","319,000","311,000","189,000","323,000","468,000","445,000","681,000","823,000","843,000","623,000","742,000","789,000","761,000","783,000","646,000","602,000","593,000","47,113","1,064,035","862,645","239,396","24,553",,,"0","189,620","45,287","0","3,539","21,054","37,511","265,197","6,344","76,823","143,609","18,733","0","0","0","3,078","283,232","762,008","0","0","0","0","0","0","0","2,216","314","0","0","0","0","7,219","320,216","0","0","0","0","0","0","0","0","6,868","6,355"
IncomeTaxPaidSupplementalData,"162,000","89,000","10,000","18,000","45,000","9,000","5,000",,,"4,000","-2,213,000","261,000",,,"544,000","42,000",,,,,,,,,"0","0",,"0","0","0","-2,000","0","0","2,000","15,000","-155,000","112,000","427,000","111,000","651,000","300,000","65,000","161,000","225,000","300,000","225,000","113,000","0",,,"375,910","272,000","663,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"3,779,000","995,000","2,286,000","684,000",,,"144,000",,,,"2,873,000","0","0","0","0","2,000","2,000","8,000","24,000","19,000","36,000","121,000","89,000","90,000","78,000","94,000","135,000","110,000","127,000","131,000","403,000","0","0","133,000","112,000","134,000","202,000","113,000","93,000","107,000","90,000","62,000","236,000","73,000","60,000","42,000","29,000","32,057",,,,"38,317","43,255","31,051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-382,000","-72,000","-189,000","-66,000","-55,000","-299,000","-226,000","-105,000","-357,000","-297,000","-28,000",,"-95,000","-46,000","-191,000","-230,000","-501,000","-160,000",,,,,,,,,,,,,,,,"-11,000","-143,000","-63,000","-383,000","-55,000","-139,000","-464,000","-541,000","-195,000","-144,000","-384,000","-429,000","-310,000","-401,000","-47,137","-34,170","-189,693","-137,513","-323,967","-111,197","-382,510","-568,707","-332,591","-400,395","-146,202","-325,877","-247,242","-99,035","-86,156","-49,064","-101,882",,,"22,078","-26,754","5,830","-17,238","-1,856","-5,133","41,612","-80,372",,,,,,,"-742",,,,,"-1,701","-42,573",,,,,,,,,,
IssuanceOfCapitalStock,,,,,,"27,000","-37,000","24,966,000","53,000","221,000","51,000","33,000",,,,,,"86,000",,,,,,,,,,,,,,,,,"0","0",,,"3,000","0",,,"-1,000","1,000",,,"0","0","0","0","473","108,931","2,856","32,000","90,055","70,810","4,871","619,482","-495",,,,"452,488","43,425",,,,,,,"0","-1","1,079,988","180,000",,,,,,,,,,,,"6,500","239,821",,,,,,,,,,
IssuanceOfDebt,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1,035,000",,,,,,,,,,,,,,"-579,000","268,000","696,000","-171,000","876,000","816,000","1,096,000","-91,000","176,000","885,000","1,049,000","298,000","-115,536","92,033","995,503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-69,150","84,575","250,000","0",,,,,,,,
RepaymentOfDebt,"-1,436,000","-1,361,000","-25,000","-29,000","-21,000","-23,000","-15,000","-15,000","-16,000","-11,000","-15,000","0","0","-4,000","-33,000","-30,000","-83,000","-361,000","-410,000","-310,000","570,000","-631,000","955,000","-15,000","-16,000","-20,000","56,000","-87,000","-19,000","-14,000","-1,356,000","5,000","-49,000","-38,000","-125,000","-38,000","-35,000","-37,000","-34,000","-34,000","-32,000","-31,000","-27,000","-31,000","3,000","-49,000","134,000","-18,023","-229,483","-6,494","-1,107,397","-694,871","455,075","-608,545",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-2,592,000","0","0","-547,000","-2,045,000","-75,000",,,"0","0","0","0","0","-171,000","-387,000","-1,077,000","-211,000","-1,757,000","-222,000","0","0","-155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"13,626,000","1,682,000","7,349,000","3,623,000","972,000","-5,604,000","-1,922,000","-874,000","2,294,000","335,000","2,070,000","1,850,000","505,000","1,718,000","2,450,000","2,897,000","2,146,000","833,000","3,584,000","2,699,000","1,867,000","23,000","586,000","414,000","103,000","666,000","259,000","276,000","-357,000","163,000","-350,000","308,000","745,000","-14,000","151,000","201,000","-330,000","-1,048,000","182,000","-622,000","-813,000","-965,000","269,000","-168,000","-774,000","-956,000","-241,000","679,091","-934,416","-840,675","1,748,887","849,400","-481,995","576,545","-1,349,106","-698,249","109,492","-225,192","-16,616","4,980","163,307","-163,118","-326,127","-46,759","-108,902","-153,258","-248,651","-6,670","8,689","13,490","-266,598","-417,882","-194,606","-227,650","0","0","-9,453","0","0","-946,821","-1,721","-31,841","0","0","0","24,051","-420,376","-669,144","0","0","0","0","0","0","0","-513","513"
