name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998
			NetIncomeContinuousOperations,"330,845,000","93,059,000","85,057,000","76,332,000","76,397,000","66,751,000","51,588,000","28,078,000","-30,855,000","-621,000","20,956,000","43,032,000","43,650,000","50,627,000","45,444,000","47,317,000","-38,592,000","42,309,000","27,427,000","36,732,000","29,429,000","27,736,000","24,378,000","31,056,000","4,068,000","6,375,000","-15,995,000","17,971,000","23,082,000","25,482,000","22,939,000","25,403,000","14,533,000","21,211,000","21,304,000","18,759,000","11,417,000","12,197,000","9,482,000","1,196,000","10,418,000","12,028,000","11,717,000","15,147,000","15,411,000","20,339,000","13,975,000","13,656,000","10,904,000","8,916,000","7,910,000","2,745,000","-14,273,000","-17,200,000","-22,356,000","13,560,000","15,904,000","15,746,000","16,256,000","17,109,000","17,100,000","13,539,000","14,730,000","13,566,000","13,663,000","20,300,000","16,613,000","10,904,000","11,613,000","11,715,000","9,824,000","8,709,000","8,371,000","8,734,000","3,885,000","2,221,000","-9,189,000","-1,743,000","-2,559,000","-18,017,000","-583,000","-13,272,000","-7,253,000","-30,867,000","-46,859,000","7,995,000","6,903,000","6,108,000","10,007,000","10,411,000","8,300,000","6,500,000","5,600,000","-72,900,000","5,100,000","700,000","700,000"
		MinorityInterests,"-4,485,000","-1,395,000","-956,000","-560,000","-1,574,000","-561,000","-269,000","-300,000","22,000","-181,000","-963,000","-228,000","-699,000","-363,000","-480,000","-1,283,000","-19,000","-1,149,000","-180,000","-401,000","-388,000","-812,000","-481,000","-904,000","-860,000","-520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-627,000","-950,000","-960,000","-1,229,000","-861,000","-1,099,000","-771,000","-834,000","-700,000","-600,000","-700,000","-700,000","-600,000",,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"241,000","245,000",,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,"1,798,000","1,654,000","1,897,000","1,614,000","1,377,000","730,000","144,000","2,000","222,000","466,000","444,000","525,000","468,000","485,000","59,000","444,000","295,000","402,000","288,000","260,000","227,000","270,000","44,000","45,000","54,000","167,000","224,000","228,000","223,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,"15,000","13,000","18,000","15,000","10,000","2,000","0","0","1,000","1,000","2,000","5,000","4,000","6,000","0","7,000","3,000","4,000","2,000","4,000","1,000","2,000","0","0","0","1,000","2,000","2,000","3,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"326,360,000","91,664,000","82,318,000","74,131,000","72,944,000","64,591,000","49,952,000","27,050,000","-30,977,000","-804,000","19,772,000","42,339,000","42,509,000","49,744,000","44,500,000","45,555,000","-38,670,000","40,723,000","26,955,000","35,933,000","28,755,000","26,668,000","23,671,000","29,884,000","3,164,000","5,810,000","-16,049,000","17,805,000","22,860,000","25,256,000","22,719,000","25,403,000","14,533,000","21,211,000","21,304,000","18,759,000","11,417,000","12,197,000","9,482,000","1,196,000","10,418,000","12,028,000","11,717,000","15,147,000","15,411,000","20,339,000","13,975,000","13,656,000","10,904,000","8,916,000","7,910,000","2,745,000","-14,273,000","-17,200,000","-22,356,000","13,560,000","15,904,000","15,746,000","16,256,000","17,109,000","17,100,000","13,539,000","14,730,000","13,566,000","13,663,000","20,300,000","16,613,000","10,904,000","11,613,000","11,715,000","9,824,000","8,709,000","8,371,000","8,734,000","3,885,000","2,221,000","-9,189,000","-1,984,000","-2,804,000","-18,017,000","-583,000","-13,272,000","-7,253,000","-30,867,000","-46,859,000","7,995,000","6,903,000","6,108,000","10,007,000","10,411,000","8,300,000","6,500,000","5,600,000","-72,900,000","5,100,000","700,000","700,000"
BasicEPS,,"1.71","1.55","1.4","1.38","1.22","0.95","0.51","-0.58","-0.02","0.37","0.78","0.77","0.9","0.81","0.82","-0.7","0.74","0.49","0.65","0.52","0.48","0.42","0.53","0.06","0.1","-0.3","0.36","0.46","0.51","0.46","0.52","0.3","0.44","0.44","0.39","0.22","0.26","0.2","0.03","0.22",,"0.26","0.33","0.34","0.45","0.31","0.3","0.24",,"0.18","0.06","-0.33",,"-0.52","0.31","0.37",,"0.38","0.38","0.38",,"0.37","0.35","0.35",,"0.41","0.27","0.29",,"0.25","0.23","0.22",,"0.1","0.06","-0.25",,"-0.07","-0.48","-0.02",,"-0.19","-0.82","-1.25",,"0.18","0.16","0.27",,"0.23","0.18","0.16",,"0.19","0.03","0.02"
DilutedEPS,,"1.7","1.54","1.38","1.37","1.21","0.94","0.51","-0.58","-0.02","0.36","0.77","0.76","0.89","0.8","0.81","-0.7","0.73","0.48","0.64","0.51","0.47","0.42","0.52","0.06","0.1","-0.3","0.35","0.46","0.51","0.46","0.51","0.29","0.43","0.43","0.38","0.22","0.25","0.2","0.03","0.22",,"0.26","0.32","0.33","0.43","0.3","0.3","0.24",,"0.17","0.06","-0.33",,"-0.52","0.3","0.36",,"0.37","0.37","0.36",,"0.33","0.31","0.31",,"0.37","0.25","0.27",,"0.23","0.21","0.2",,"0.1","0.06","-0.25",,"-0.07","-0.48","-0.02",,"-0.19","-0.82","-1.25",,"0.18","0.16","0.26",,"0.22","0.17","0.15",,"0.19","0.03","0.02"
BasicAverageShares,,"52,352,000","52,999,000","53,114,000","52,760,000","52,621,000","52,596,000","53,229,000","53,264,000","53,534,000","53,999,000","54,568,000","55,266,000","55,173,000","55,233,000","55,461,000","55,378,000","55,266,000","55,252,000","55,390,000","55,795,000","55,845,000","56,173,000","56,614,000","56,189,000","56,012,000","54,003,000","49,981,000","49,493,000","49,288,000","49,135,000","49,082,000","48,703,000","48,523,000","48,341,000","48,118,000","46,810,000","47,452,000","47,367,000","47,269,000","46,810,000",,"46,528,000","46,499,000","45,969,000","45,700,000","45,349,000","45,130,000","44,642,000",,"44,622,000","44,470,000","43,776,000",,"43,406,000","43,776,000","43,432,000",,"43,247,000","44,529,000","45,041,000",,"39,650,000","39,018,000","39,021,000",,"40,248,000","40,054,000","39,384,000",,"38,726,000","38,399,000","37,801,000",,"37,506,000","37,491,000","37,437,000",,"37,546,000","37,701,000","37,701,000",,"37,536,000","37,519,000","37,555,000",,"37,443,000","37,271,000","36,890,000",,"36,117,000","36,111,111","35,000,000",,"26,842,105","23,333,333","35,000,000"
DilutedAverageShares,,"52,834,000","53,495,000","53,568,000","53,320,000","53,243,000","53,013,000","53,390,000","53,264,000","53,534,000","54,264,000","54,716,000","55,635,000","55,666,000","55,753,000","56,239,000","55,378,000","56,147,000","55,997,000","55,978,000","56,403,000","56,571,000","56,702,000","56,983,000","56,576,000","56,574,000","54,003,000","50,362,000","50,014,000","49,890,000","49,724,000","49,740,000","49,591,000","49,458,000","49,181,000","48,816,000","47,655,000","48,345,000","48,015,000","47,834,000","47,655,000",,"47,345,000","47,114,000","47,299,000","47,165,000","46,720,000","45,918,000","45,755,000",,"45,811,000","45,291,000","43,776,000",,"43,406,000","44,676,000","44,549,000",,"44,303,000","45,841,000","47,063,000",,"47,449,000","46,568,000","46,768,000",,"47,484,000","47,185,000","46,686,000",,"46,974,000","46,262,000","45,861,000",,"40,639,000","39,669,000","37,437,000",,"37,546,000","37,701,000","37,701,000",,"37,536,000","37,519,000","37,555,000",,"38,705,000","39,146,000","38,285,000",,"37,539,000","38,235,294","37,333,333",,"26,842,105","23,333,333","35,000,000"
TotalOperatingIncomeAsReported,"470,074,000","138,753,000","126,290,000","103,776,000","101,255,000","86,252,000","65,155,000","48,172,000","-43,795,000","22,227,000","31,595,000","61,869,000","60,334,000","62,275,000","62,683,000","70,987,000","-55,119,000","63,281,000","48,622,000","51,244,000","40,737,000","32,834,000","30,542,000","46,548,000","4,516,000","4,842,000","-14,067,000","29,013,000","32,904,000","28,092,000","32,927,000","34,416,000","18,593,000","24,480,000","27,302,000","23,165,000","16,661,000","15,392,000","8,706,000","2,769,000","17,009,000","15,352,000","16,165,000","25,407,000","25,942,000","26,246,000","20,492,000","19,775,000","19,272,000","13,629,000","6,383,000","2,218,000","-24,952,000","-30,256,000","-11,258,000","21,488,000","23,754,000","20,178,000","21,180,000","25,382,000","25,113,000","19,351,000","21,408,000","21,148,000","20,348,000","20,637,000","18,715,000","18,086,000","18,744,000","18,624,000","17,104,000","15,470,000","14,583,000","11,290,000","6,246,000","5,158,000","-6,904,000","1,142,000","183,000","-15,939,000","1,310,000","-57,510,000","-2,449,000","-34,664,000","-52,351,000","15,827,000","14,952,000","13,588,000","18,540,000","18,605,000","14,500,000","11,500,000","10,300,000","23,400,000","10,000,000",,
TotalExpenses,"2,173,381,000","588,250,000","558,666,000","539,622,000","486,843,000","471,142,000","411,887,000","387,210,000","363,191,000","386,283,000","478,291,000","442,308,000","435,864,000","440,260,000","423,489,000","435,806,000","533,481,000","425,083,000","412,148,000","404,426,000","373,900,000","380,474,000","359,852,000","368,406,000","363,897,000","409,883,000","342,369,000","262,326,000","246,431,000","254,061,000","226,362,000","230,301,000","231,846,000","236,318,000","223,635,000","223,072,000","217,244,000","220,294,000","197,125,000","186,535,000","179,014,000","192,206,000","177,529,000","184,581,000","188,648,000","179,530,000","173,617,000","171,299,000","163,890,000","163,196,000","146,881,000","141,564,000","130,057,000","119,612,000","138,906,000","178,249,000","193,718,000","200,272,000","190,911,000","181,442,000","171,164,000","170,409,000","152,100,000","143,639,000","140,798,000","132,287,000","118,102,000","114,846,000","110,351,000","112,407,000","106,518,000","98,071,000","93,600,000","92,430,000","80,439,000","76,807,000","76,711,000","81,215,000","80,480,000","85,316,000","88,478,000","84,464,000","95,717,000","108,774,000","117,366,000","133,535,000","142,219,000","160,033,000","155,083,000","138,938,000","107,600,000","104,800,000","94,500,000","76,700,000","81,100,000",,
NetIncomeFromContinuingAndDiscontinuedOperation,"326,360,000","91,664,000","84,101,000","75,772,000","74,823,000","66,190,000","51,319,000","27,778,000","-30,833,000","-802,000","19,993,000","42,804,000","42,951,000","50,264,000","44,964,000","46,034,000","-38,611,000","41,160,000","27,247,000","36,331,000","29,041,000","26,924,000","23,897,000","30,152,000","3,208,000","5,855,000","-15,995,000","17,971,000","23,082,000","25,482,000","22,939,000","25,403,000","14,533,000","21,211,000","21,304,000","18,759,000","11,417,000","12,197,000","9,482,000","1,196,000","10,418,000","12,028,000","11,717,000","15,147,000","15,411,000","20,339,000","13,975,000","13,656,000","10,904,000","8,916,000","7,910,000","2,745,000","-14,273,000","-17,200,000","-22,356,000","13,560,000","15,904,000","15,746,000","16,256,000","17,109,000","17,100,000","13,539,000","14,730,000","13,566,000","13,663,000","20,300,000","16,613,000","10,904,000","11,613,000","11,715,000","9,824,000","8,709,000","8,371,000","8,734,000","3,885,000","2,221,000","-9,189,000","-1,743,000","-2,559,000","-18,017,000","-583,000","-13,272,000","-7,253,000","-30,867,000","-46,859,000","7,995,000","6,903,000","6,108,000","10,007,000","10,411,000","8,300,000","6,500,000","5,600,000","-72,900,000","5,100,000","700,000","700,000"
NormalizedIncome,"326,360,000","91,664,000","84,101,000","75,772,000","74,823,000","66,190,000","51,913,142","29,429,202","-9,365,653","28,738,180","32,748,565","42,804,000","42,951,000","50,264,000","44,964,000","46,034,000","-38,611,000","41,160,000","27,247,000","36,189,600","29,239,800","31,876,632.517","26,747,750","30,152,000","20,372,000","7,316,600","6,937,750","17,971,000","23,082,000","25,482,000","22,646,400","25,403,000","21,453,200","21,211,000","21,304,000","18,759,000","13,626,200","14,170,525.074","12,857,160","10,273,900","11,064,683.298","10,231,985.343","11,276,300","16,861,408.955","16,702,224.474","18,227,841.134","12,786,720","13,174,568.496","11,827,978.188","8,568,984.658","6,218,700","2,993,341.672","-2,272,438.253","-904,500","-8,315,930.817","13,560,000","15,904,000","15,746,000","16,256,000","17,109,000","17,100,000","13,539,000","14,730,000","13,566,000","13,663,000","20,300,000","16,613,000","10,904,000","11,613,000","11,715,000","9,824,000","8,709,000","8,371,000","8,382,850.273","4,069,191.404","2,337,922.136","-4,073,400","-1,743,000","-2,559,000","-8,248,400","-583,000","-5,040,966.731","-7,253,000","-1,896,757.193","-4,207,928.937","7,995,000","6,903,000","6,108,000","10,007,000","10,411,000","8,300,000","6,500,000","5,600,000","-17,580,000","4,500,000","700,000","700,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,024,000",,,,,,,"4,733,000","-2,903,000","14,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"25,293,000","6,473,000","7,029,000","6,365,000","5,426,000","7,592,000","7,298,000","7,494,000","6,894,000","6,998,000","6,919,000","4,210,000","4,057,000","4,169,000","4,282,000","4,337,000","4,103,000","1,772,000","2,665,000","2,579,000","2,660,000",,"2,402,000","2,736,000","3,061,000",,,"544,000","299,000","358,000",,"920,000","794,000","261,000","873,000","638,000","591,000","644,000","360,000","762,000",,,,,,,,,,,"1,345,000","1,259,000","1,442,000","1,839,000","1,267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-25,293,000","-6,473,000","-7,029,000","-6,365,000","-5,426,000","-7,592,000","-7,298,000","-7,494,000","-6,894,000","-6,998,000","-6,919,000","-4,210,000","-4,057,000","-4,169,000","-4,282,000","-4,337,000","-4,103,000","-1,772,000","-2,665,000","-2,579,000","-2,660,000","-2,052,000","-2,402,000","-2,736,000","-3,061,000","1,452,000","-372,000","-544,000","-299,000","-358,000","288,000","-920,000","-794,000","-261,000","-873,000","-638,000","-591,000","-644,000","-360,000","-762,000","-599,000","-511,000","-310,000","-389,000","-581,000","-68,000","-401,000","-1,258,000","-808,000","1,424,000","-1,345,000","-1,259,000","3,291,000","-4,742,000","13,527,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"458,194,000","124,637,000","119,013,000","108,842,000","105,702,000","97,072,000","80,090,000","48,449,000","-32,633,000","11,334,000","36,650,000","63,002,000","62,160,000","70,077,000","65,084,000","66,387,000","-50,628,000","48,512,000","56,311,000","54,870,000","44,269,000","59,854,000","34,742,000","45,669,000","8,775,000","7,278,000","16,510,000","26,367,000","32,830,000","26,082,000","32,509,000","36,778,000","20,770,000","26,498,000","28,434,000","27,517,000","18,928,000","17,893,000","12,002,000","18,264,000","17,009,000","14,152,000","17,094,000","25,407,000","25,942,000","26,246,000","20,492,000","21,905,000","19,272,000","24,892,000","8,621,000","4,657,000","-20,219,000","-27,353,000","-26,052,000","21,488,000","23,754,000","20,178,000","21,180,000","25,382,000","25,113,000","19,351,000","21,408,000","21,148,000","20,348,000","20,637,000","18,715,000","18,086,000","18,744,000","18,624,000","17,104,000","15,470,000","14,583,000","11,290,000","6,246,000","5,158,000","1,622,000","1,142,000","183,000","342,000","1,310,000","-7,233,000","-2,449,000","175,000","-2,923,000","15,827,000","14,952,000","13,588,000","18,540,000","18,605,000","14,500,000","11,500,000","10,300,000","23,400,000","10,000,000","90,900,000","90,900,000"
EBITDA,"521,715,000"
ReconciledCostOfRevenue,"131,136,000","42,275,000","35,881,000","28,284,000","24,696,000","24,075,000","22,548,000","18,251,000","17,055,000","28,022,000","43,476,000","30,202,000","28,784,000","32,246,000","28,734,000","31,215,000","31,121,000","33,495,000","30,656,000","32,333,000","29,476,000","32,753,000","28,822,000","31,911,000","34,144,000","38,175,000","32,215,000","21,975,000","22,061,000","22,304,000","17,979,000","18,721,000","18,602,000","19,299,000","17,809,000","19,401,000","18,659,000","19,834,000","16,334,000","15,886,000","13,793,000","14,295,000","13,023,000","15,436,000","13,135,000","13,674,000","12,756,000","13,237,000","120,208,000","118,225,000","102,654,000","102,076,000","90,385,000","76,783,000","93,977,000","143,046,000","156,856,000","105,408,000","152,844,000","144,691,000","122,986,000","97,800,000","122,737,000",,,,,,,,,,,,,,,,,,,,,,,"379,718,000","-6,921,000","-6,867,000","-5,868,000","294,375,000","-3,800,000","-2,600,000","-2,400,000","2,600,000","3,600,000",,
ReconciledDepreciation,"63,521,000","16,140,000","16,104,000","15,633,000","15,644,000","15,777,000","15,735,000","15,298,000","15,035,000","14,956,000","14,863,000","12,715,000","12,777,000","11,999,000","11,741,000","11,018,000","11,731,000","11,707,000","12,225,000","12,447,000","12,209,000","12,290,000","11,774,000","11,752,000","11,444,000","11,287,000","10,330,000","7,180,000","7,423,000","7,234,000","6,814,000","6,779,000","6,770,000","7,315,000","6,333,000","6,580,000","5,944,000","5,877,000","5,088,000","4,297,000","3,742,000","3,650,000","3,523,000","3,475,000","3,369,000","3,320,000","3,239,000","3,144,000","2,968,000","3,049,000","2,755,000","2,860,000","2,829,000","2,946,000","2,925,000","2,880,000","2,832,000","2,740,000","2,812,000","2,539,000","2,350,000","2,066,000","2,557,000","2,368,000","2,289,000","2,405,000","2,177,000","2,219,000","2,201,000","3,128,000","2,341,000","2,140,000","2,242,000","2,197,000","2,546,000","2,500,000","2,787,000","3,869,000","4,079,000","4,142,000","4,315,000","4,341,000","4,337,000","5,056,000","4,215,000","8,058,000","6,921,000","6,867,000","5,868,000","4,533,000","3,800,000","2,600,000","2,400,000","2,300,000",,,
NetIncomeFromContinuingOperationNetMinorityInterest,"326,360,000","91,664,000","84,101,000","75,772,000","74,823,000","66,190,000","51,319,000","27,778,000","-30,833,000","-802,000","19,993,000","42,804,000","42,951,000","50,264,000","44,964,000","46,034,000","-38,611,000","41,160,000","27,247,000","36,331,000","29,041,000","26,924,000","23,897,000","30,152,000","3,208,000","5,855,000","-15,995,000","17,971,000","23,082,000","25,482,000","22,939,000","25,403,000","14,533,000","21,211,000","21,304,000","18,759,000","11,417,000","12,197,000","9,482,000","1,196,000","10,418,000","12,028,000","11,717,000","15,147,000","15,411,000","20,339,000","13,975,000","13,656,000","10,904,000","8,916,000","7,910,000","2,745,000","-14,273,000","-17,200,000","-22,356,000","13,560,000","15,904,000","15,746,000","16,256,000","17,109,000","17,100,000","13,539,000","14,730,000","13,566,000","13,663,000","20,300,000","16,613,000","10,904,000","11,613,000","11,715,000","9,824,000","8,709,000","8,371,000","8,734,000","3,885,000","2,221,000","-9,189,000","-1,743,000","-2,559,000","-18,017,000","-583,000","-13,272,000","-7,253,000","-30,867,000","-46,859,000","7,995,000","6,903,000","6,108,000","10,007,000","10,411,000","8,300,000","6,500,000","5,600,000","-72,900,000","5,100,000","700,000","700,000"
TotalUnusualItemsExcludingGoodwill,"0","0","0","0","0","0","-838,000","-2,407,000","-27,487,000","-40,466,000","-18,093,000",,,"0","0","0","0","0","0","202,000","-280,000","-6,279,000","-3,801,000","0","-24,520,000","-2,436,000","-30,577,000","0","0","0","418,000","0","-9,886,000","0","0","0","-3,682,000","-2,921,000","-4,441,000","-13,966,000","-1,017,000","2,761,000","678,000","-2,617,000","-2,022,000","3,092,000","1,948,000","785,000","-1,501,000","576,000","2,602,000","-335,000","-18,183,000","-25,070,000","-16,845,000",,,,,,,,,,,,,,,,,,,"416,000","-221,000","-145,000","-8,526,000","0",,"-16,281,000",,"-8,936,000",,"-34,839,000","-49,428,000",,,,,,,,,"-92,200,000","1,000,000",,
TotalUnusualItems,"0","0","0","0","0","0","-838,000","-2,407,000","-27,487,000","-40,466,000","-18,093,000",,,"0","0","0","0","0","0","202,000","-280,000","-6,279,000","-3,801,000","0","-24,520,000","-2,436,000","-30,577,000","0","0","0","418,000","0","-9,886,000","0","0","0","-3,682,000","-2,921,000","-4,441,000","-13,966,000","-1,017,000","2,761,000","678,000","-2,617,000","-2,022,000","3,092,000","1,948,000","785,000","-1,501,000","576,000","2,602,000","-335,000","-18,183,000","-25,070,000","-16,845,000",,,,,,,,,,,,,,,,,,,"416,000","-221,000","-145,000","-8,526,000","0",,"-16,281,000",,"-8,936,000",,"-34,839,000","-49,428,000",,,,,,,,,"-92,200,000","1,000,000",,
NormalizedEBITDA,"521,715,000","140,777,000","135,117,000","124,475,000","121,346,000","112,849,000","96,663,000","66,154,000","9,889,000","66,756,000","69,606,000","75,717,000","74,937,000","82,076,000","76,825,000","77,405,000","-38,897,000","60,219,000","68,536,000","67,115,000","56,758,000","78,423,000","50,317,000","57,421,000","44,739,000","21,001,000","57,417,000","33,547,000","40,253,000","33,316,000","38,905,000","43,557,000","37,426,000","33,813,000","34,767,000","34,097,000","28,554,000","26,691,000","21,531,000","36,527,000","21,768,000","15,041,000","19,939,000","31,499,000","31,333,000","26,474,000","21,783,000","24,264,000","23,741,000","27,365,000","8,774,000","7,852,000","793,000","663,000","-6,282,000","24,369,000","26,586,000","22,918,000","23,992,000","27,921,000","27,463,000","21,417,000","23,965,000","23,516,000","22,637,000","23,042,000","20,892,000","20,305,000","20,945,000","21,752,000","19,445,000","17,610,000","16,825,000","13,071,000","9,013,000","7,803,000","12,935,000","5,011,000","4,262,000","20,765,000","5,625,000","6,044,000","1,888,000","40,070,000","50,720,000","23,885,000","21,873,000","20,455,000","24,408,000","23,138,000","18,300,000","14,100,000","12,700,000","117,900,000","9,000,000","90,900,000","90,900,000"
TaxRateForCalcs,"0.236","0.212","0.24","0.255","0.238","0.254","0.291","0.314","0.219","0.27","0.295","0.268","0.249","0.234","0.254","0.239","0.294","0.275","0.27","0.3","0.29","0.211","0.25","0.28","0.3","0.4","0.25","0.32","0.31","0.222","0.3","0.3","0.3","0.217","0.24","0.32","0.4","0.324","0.24","0.35","0.364","0.35","0.35","0.345","0.361","0.317","0.39","0.387","0.384","0.398","0.35","0.259","0.34","0.35","0.167","0.373","0.385","0.298","0.375","0.381","0.392","0.351","0.367","0.369","0.375","0.021","0.283","0.381","0.366","0.277","0.388","0.374","0.361","0.156","0.167","0.194","0.4","0.4","0.4","0.4","0.4","0.079","0.4","0.168","0.137","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","-243,858","-755,798","-6,019,653","-10,925,820","-5,337,435","0","0","0","0","0","0","0","0","60,600","-81,200","-1,326,367.483","-950,250","0","-7,356,000","-974,400","-7,644,250","0","0","0","125,400","0","-2,965,800","0","0","0","-1,472,800","-947,474.926","-1,065,840","-4,888,100","-370,316.702","964,985.343","237,300","-902,591.045","-730,775.526","980,841.134","759,720","303,568.496","-577,021.812","228,984.658","910,700","-86,658.328","-6,182,438.253","-8,774,500","-2,804,930.817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","64,850.273","-36,808.596","-28,077.864","-3,410,400","0","0","-6,512,400","0","-704,966.731","0","-5,868,757.193","-6,776,928.937","0","0","0","0","0","0","0","0","-36,880,000","400,000","0","0"
