name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
		DeferredTax,"-103,178,000","20,896,000","-11,952,000","-95,467,000","-16,655,000","3,761,000","-20,222,000","-37,152,000","-36,693,000","-19,987,000","-17,694,000","-72,956,000","13,822,000","-17,271,000","-6,215,000","-215,819,000","-33,369,000","-7,294,000","46,172,000","134,012,000","-14,299,000","-9,650,000","12,989,000","-16,784,000","12,731,000","-6,029,000","-3,955,000","12,749,000","-3,502,000","27,794,000","-158,000","-24,559,000","-1,807,000","3,375,000","5,891,000","-7,948,000","-953,000","13,125,000","-4,900,000","2,297,000","520,000","-4,500,000","14,533,000","27,169,000","-3,952,000","-4,310,000","3,371,000","69,653,000","7,252,000","13,127,000","-51,676,000","10,141,000","8,189,000","-728,000","8,340,000","-31,101,000","15,329,000","5,381,000","-1,858,000","-15,938,000","4,289,000","9,873,000","804,000","-29,012,000","3,762,000","122,000","-52,000",,,,"-7,205,000",,,,,"-29,830,000","-40,667,000","44,644,000","-4,650,000","-124,200,000","-776,000","-288,000","-2,903,000",,,,,"-33,440,000","-1,581,000","1,736,000","-4,400,000","-5,800,000","300,000","-600,000","1,000,000","-1,300,000","-5,000,000","-200,000","-100,000","-15,300,000","-1,500,000","400,000","-4,400,000","2,200,000","700,000",,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-103,178,000","20,896,000","-11,952,000","-95,467,000","-16,655,000","3,761,000","-20,222,000","-37,152,000","-36,693,000","-19,987,000","-17,694,000","-72,956,000","13,822,000","-17,271,000","-6,215,000","-215,819,000","-33,369,000","-7,294,000","46,172,000","134,012,000","-14,299,000","-9,650,000","12,989,000","-16,784,000","12,731,000","-6,029,000","-3,955,000","12,749,000","-3,502,000","27,794,000","-158,000","-24,559,000","-1,807,000","3,375,000","5,891,000","-7,948,000","-953,000","13,125,000","-4,900,000","2,297,000","520,000","-4,500,000","14,533,000","27,169,000","-3,952,000","-4,310,000","3,371,000","69,653,000","7,252,000","13,127,000","-51,676,000","10,141,000","8,189,000","-728,000","8,340,000","-31,101,000","15,329,000","5,381,000","-1,858,000","-15,938,000","4,289,000","9,873,000","804,000","-29,012,000","3,762,000","122,000","-52,000",,,,"-7,205,000",,,,,"-29,830,000","-40,667,000","44,644,000","-4,650,000","-124,200,000","-776,000","-288,000","-2,903,000",,,,,"-33,440,000","-1,581,000","1,736,000","-4,400,000","-5,800,000","300,000","-600,000","1,000,000","-1,300,000","-5,000,000","-200,000","-100,000","-15,300,000","-1,500,000","400,000","-4,400,000","2,200,000","700,000",,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1,300,000",,,,,,,,,,,,,"0",,,,,,"0","0","0","0","91,000","908,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"3,948,000","-9,794,000","5,278,000","4,702,000","3,762,000","2,574,000","7,477,000","6,000,000","4,893,000","5,121,000","4,861,000","2,719,000","5,000,000","2,450,000","1,500,000","0","1,000","2,999,000","368,000","860,000","610,000","450,000","229,000","300,000","200,000","200,000","250,000","200,000","500,000","300,000","300,000","-500,000","-500,000","150,000","-400,000","-799,000","0","-1,182,000","2,083,000","2,781,000","521,000","-45,000","497,000","148,000","187,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"387,736,000","110,061,000","95,771,000","96,742,000","85,162,000","79,586,000","83,782,000","78,429,000","61,837,000","56,435,000","51,883,000","40,175,000","39,452,000","36,914,000","38,460,000","37,492,000","37,252,000","32,965,000","32,323,000","28,597,000","28,301,000","25,562,000","25,834,000","25,540,000","25,571,000","23,459,000","23,013,000","22,937,000","22,599,000","20,283,000","20,581,000","21,099,000","21,400,000","18,823,000","18,118,000","17,792,000","16,490,000","15,529,000","17,700,000","17,336,000","17,225,000","20,605,000","16,248,000","14,984,000","13,516,000","12,667,000","15,247,000","14,774,000","14,514,000","13,466,000","17,234,000","14,135,000","13,996,000","14,660,000","14,143,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,"8,371,000","-4,733,000","-480,000","-440,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"90,144,000","19,595,000","21,223,000","29,491,000","19,835,000","18,425,000","11,649,000","21,753,000","16,572,000","14,517,000","13,762,000","16,520,000","17,805,000","15,632,000","12,793,000",,,,,,,,,,,,,,,,,,,,,,,,,"-153,321,000","76,108,000","20,474,000","57,191,000","39,942,000","52,082,000","128,790,000","550,000","-48,000","359,000","-385,000","-357,000","-16,198,000","19,070,000","249,000","8,698,000","573,000","9,826,000","23,662,000","17,748,000","22,729,000","14,780,000","15,834,000","17,391,000","15,812,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","-300,000",,,,"8,400,000","-6,400,000","6,300,000","-30,000,000","9,000,000","13,400,000","7,500,000","1,100,000","3,900,000","45,500,000","8,600,000","-1,300,000","15,400,000","10,500,000","3,500,000","6,000,000","7,400,000","14,900,000","3,500,000","6,000,000","1,900,000",,,"3,500,000","0","0","-100,000"
		ChangeInWorkingCapital,"8,898,000","242,739,000","-350,958,000","59,517,000","57,600,000","155,739,000","-142,675,000","-135,474,000","24,747,000","144,755,000","-222,486,000","24,534,000","145,471,000","149,618,000","-395,901,000","-4,002,000","152,497,000","-120,524,000","-178,461,000","96,128,000","101,423,000","5,727,000","-129,521,000","11,041,000","102,639,000","85,131,000","-170,512,000","13,815,000","147,544,000","-411,000","-223,772,000","62,802,000","206,225,000","-21,733,000","-202,382,000","80,519,000","147,642,000","-9,422,000","-223,307,000","9,673,000","161,393,000","47,195,000","-159,255,000","-40,701,000","217,420,000","-26,519,000","-139,611,000","-41,436,000","125,604,000","-6,370,000","-168,944,000","9,538,000","119,206,000","-61,916,000","-190,782,000","81,634,000","115,337,000","-56,911,000","-139,049,000","96,798,000","44,900,000","-21,000","-12,663,000","73,106,000","6,386,000","-22,306,000","-31,089,000","62,434,000","13,238,000","-58,300,000","111,003,000","34,403,000","45,886,000","16,193,000","-68,750,000","-6,749,000","79,574,000","-11,939,000","-57,975,000","52,542,000","-64,522,000","18,908,000","-103,208,000","199,224,000","2,271,000","62,575,000","6,177,000","20,324,000","18,681,000","14,668,000","-31,900,000","52,400,000","-48,400,000","19,000,000","-38,100,000","-2,000,000","6,300,000","5,500,000","-20,900,000","29,500,000","-3,800,000","-10,300,000","-18,100,000","-5,100,000","8,100,000","8,800,000","-13,900,000","4,100,000","3,800,000","-6,100,000","100,000","4,200,000","-2,200,000","-4,700,000","-2,200,000","400,000","1,800,000","4,500,000","6,000,000","-2,600,000","900,000","400,000","2,500,000"
			ChangeInReceivables,"-125,716,000","296,899,000","-466,684,000","12,710,000","31,359,000","172,547,000","-14,910,000","-147,139,000","-5,134,000","161,831,000","-246,364,000","-97,945,000","65,892,000","232,527,000","-209,049,000","-54,090,000","63,762,000","-70,646,000","-34,811,000","-40,117,000","-38,685,000","-41,094,000","122,192,000","-120,801,000","-16,087,000","63,254,000","30,365,000","-73,509,000","33,467,000","-57,348,000","40,857,000","-89,852,000","84,411,000","-67,487,000","7,910,000","29,383,000","-31,080,000","18,946,000","20,341,000","-67,796,000","25,917,000","-414,000","-11,102,000","-25,754,000","35,684,000","-39,518,000","10,614,000","2,979,000","1,445,000","-5,790,000","-14,836,000","12,140,000","57,397,000","-43,796,000","-2,911,000","190,000","38,221,000","-29,905,000","-17,077,000","80,387,000","-36,576,000","-25,581,000","-18,354,000","-9,849,000","28,197,000","-54,704,000","17,203,000","8,956,000","40,642,000","-24,297,000","31,541,000","-10,418,000","79,864,000","-4,183,000","5,248,000","804,000","47,944,000","-27,015,000","-14,550,000","28,049,000","-15,348,000","-6,158,000","-1,268,000","-17,681,000","-430,000",,,"27,514,000","-19,098,000","-3,287,000","-23,900,000","4,600,000","-19,200,000","-8,700,000","-3,400,000","-29,800,000","1,700,000","15,900,000","-13,600,000","-100,000","-6,600,000","-12,800,000","-3,600,000","-15,800,000","5,400,000","-6,600,000","-2,100,000","-5,100,000","7,400,000","-11,800,000","400,000","0","-3,700,000","-7,200,000","-1,700,000","-1,500,000","-900,000","1,300,000","3,300,000","100,000","-1,600,000","-2,100,000","1,900,000"
				ChangesInAccountReceivables,"-125,716,000","296,899,000","-466,684,000","12,710,000","31,359,000","172,547,000","-14,910,000","-147,139,000","-5,134,000","161,831,000","-246,364,000","-97,945,000","65,892,000","232,527,000","-209,049,000","-54,090,000","63,762,000","-70,646,000","-34,811,000","-40,117,000","-38,685,000","-41,094,000","122,192,000","-120,801,000","-16,087,000","63,254,000","30,365,000","-73,509,000","33,467,000","-57,348,000","40,857,000","-89,852,000","84,411,000","-67,487,000","7,910,000","29,383,000","-31,080,000","18,946,000","20,341,000","-67,796,000","25,917,000","-414,000","-11,102,000","-25,754,000","35,684,000","-39,518,000","10,614,000","2,979,000","1,445,000","-5,790,000","-14,836,000","12,140,000","57,397,000","-43,796,000","-2,911,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-2,016,000","-1,430,000","9,155,000","3,402,000","-13,143,000","-541,000","-37,764,000","-37,984,000","7,056,000","-18,794,000","-5,302,000","20,188,000","10,927,000","-34,531,000","-15,827,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-58,619,000","-2,114,000","-303,000","-39,973,000","-16,229,000","-33,683,000","-12,289,000","10,052,000","-15,461,000","-14,586,000","8,697,000","-11,555,000","-19,677,000","-8,520,000","-10,027,000","45,574,000","-10,745,000","-17,072,000","-30,592,000","-15,319,000","-345,000","11,602,000","-24,893,000","-14,700,000","267,000","4,617,000","-27,825,000","12,730,000","-1,252,000","8,276,000","-42,860,000","854,000","5,539,000","9,078,000","-13,635,000","2,554,000","12,885,000","-4,173,000","-23,329,000","9,083,000","9,558,000","5,530,000","-8,972,000","-5,885,000","1,288,000","5,938,000","-14,786,000",,"-18,870,000","5,189,000","6,184,000",,,,,"-11,207,000","-977,000","-9,115,000","-1,185,000","-4,055,000","-283,000","-5,432,000","-5,840,000","6,486,000","831,000","1,556,000","-7,607,000","1,621,000","12,149,000","-5,046,000","2,544,000","26,060,000","3,255,000","-3,917,000","-10,117,000","71,642,000","-8,485,000","1,290,000","1,842,000","1,851,000","12,585,000","24,000","-11,530,000","2,135,000","-3,330,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"40,923,000","42,215,000","-223,223,000","73,142,000","148,789,000","74,339,000","-171,137,000","69,931,000","122,831,000","53,825,000","-132,814,000","25,920,000","115,292,000","58,607,000","-219,099,000","105,534,000","75,272,000","8,101,000","-139,864,000","101,502,000","59,470,000","105,975,000","-129,316,000","60,726,000","66,256,000","37,224,000","-145,229,000","53,080,000","36,630,000","63,178,000","-125,320,000","68,915,000","54,865,000","51,767,000","-134,902,000","47,053,000","49,381,000","54,638,000","-152,207,000","47,707,000","8,967,000","41,890,000","-98,717,000","-9,502,000","53,927,000","-10,105,000","-100,105,000","-30,771,000","64,114,000","-1,904,000","-114,925,000","42,905,000","17,933,000","-2,443,000","-107,741,000","63,202,000","42,735,000","11,600,000","-81,102,000","7,665,000","51,387,000","6,433,000","-66,075,000","26,262,000","25,592,000","25,854,000","-93,130,000","24,604,000","11,797,000","18,844,000","-32,909,000","22,136,000","1,252,000","4,398,000","-54,692,000","22,863,000","10,730,000","-7,124,000","-58,309,000","-1,568,000","-49,047,000","2,476,000","-29,407,000","13,936,000","16,229,000","9,146,000","-47,383,000","22,599,000","28,275,000","7,106,000","-18,800,000","14,300,000","-4,900,000","8,900,000","-24,600,000","4,600,000","7,300,000","-11,100,000","8,600,000","21,500,000","-100,000","11,200,000","-12,600,000","-7,200,000","3,900,000","12,700,000","-6,500,000","-2,300,000","-1,100,000","7,500,000","-3,200,000","300,000","0","800,000","-1,000,000","1,400,000","400,000","100,000","-300,000","-1,500,000","100,000","300,000","200,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,707,000","8,967,000","41,890,000","-98,717,000","-9,502,000","53,927,000","-10,105,000","-100,105,000","-30,771,000","64,114,000","-1,904,000","-114,925,000","42,905,000","17,933,000","-2,443,000","-107,741,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,743,000","-23,934,000","-3,275,000","-5,161,000","-19,379,000","1,892,000","-24,061,000","-16,829,000","-62,607,000","16,712,000","-6,729,000","-41,428,000","-16,362,000","1,181,000","-188,000","-5,771,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
