name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
	ChangesInCash,"97,979,000","8,103,000","20,544,000","14,229,000","55,103,000","-12,548,000","10,824,000","14,289,000","-2,794,000","-12,349,000","8,604,000","9,350,000","5,230,000","554,000","1,756,000","-189,000","-4,082,000","5,837,000","1,015,000","-438,000","161,000","515,000","-3,716,000","84,000","-1,846,000","-2,301,000","9,162,000","-1,709,000","-817,000","-4,430,000","-5,338,000","-1,942,000","-3,157,000","17,331,000","-3,048,000","6,255,000","314,000","-465,000","-1,560,000","-5,069,000","-590,000","1,362,000","6,812,000","-18,000","-302,000","-818,000","-701,000","-428,000","903,000","-84,000","-509,000","-1,324,000","-1,986,000","-179,000","-952,000","237,000","-3,939,000","-124,001","2,134,579","-173,501","-324,648","2,985,862","2,747,499","-885","6,391","-19,229","-42,562","-20,081","85,238","72,000","43,000","57,000","68,000","-149,000","-30,000","92,000","-210,000"
	EffectOfExchangeRateChanges,"-1,935,000","3,619,000","-1,321,000","-2,024,000","-2,209,000","7,000","-132,000","-45,000","-142,000","129,000","-44,000","-418,000","98,000","-26,000","-5,000",,,"0","1,000","3,000","-8,000","-71,000","5,000","-80,000","27,000","-147,000","-65,000","111,000","-72,000","115,000","7,000","-30,000","39,000","-182,000","-102,000","-2,000","90,000","-27,000","64,000","-34,000","31,000","31,000","22,000","-59,000","106,000","-21,000","2,000","-122,000","139,000","-338,000","15,000","-115,000","305,000","-305,000","241,000","-102,000","-10,000",,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"31,118,000","115,440,000","96,217,000","84,012,000","31,118,000","43,659,000","32,967,000","18,723,000","21,659,000","33,879,000","25,319,000","16,387,000","11,059,000","10,531,000","8,780,000","8,969,000","13,051,000","6,883,000","5,867,000","6,302,000","6,149,000","5,705,000","9,416,000","9,412,000","11,231,000","13,679,000","4,582,000","6,180,000","7,069,000","11,384,000","16,715,000","18,687,000","21,805,000","4,656,000","7,806,000","1,553,000","1,149,000","1,641,000","3,137,000","8,240,000","8,799,000","7,406,000","572,000","649,000","845,000","1,684,000","2,383,000","2,933,000","1,891,000","2,313,000","2,807,000","4,246,000","5,927,000","6,411,000","7,122,000","6,987,000","10,936,000","7,378,663","5,244,084","5,417,585","5,742,233","2,756,371","8,872","9,757","3,366","22,595","65,157","85,238","0","314,000","271,000","214,000","146,000","-184,000","-154,000","-233,000","-23,000"
IncomeTaxPaidSupplementalData,"1,715,000","761,000","261,000","382,000","311,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","55,000","19,000","-34,000","34,000","6,000","0","28,000","0",,"33,000","0","31,000","47,000","46,000","65,000","68,000","978,000","121,000","70,000","39,000","291,000",,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"5,985,000","2,103,000","1,683,000","1,862,000","337,000","90,000","261,000","272,000","299,000","101,000","0","0","0","93,000","26,000","238,000","26,000","301,000",,,,,,,,,,,,,,,,,,"0","0",,"0","0","0",,"-744,000","378,000","367,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-23,280,000","-7,588,000","-5,281,000","-6,047,000","-4,364,000","-2,659,000","-2,368,000","-2,166,000","-2,011,000","-1,666,000","-1,374,000","-1,022,000","-783,000","-533,000","-696,000","-674,000","-411,000","-680,000","-489,000","-449,000","-374,000","-214,000","-266,000","-643,000","-472,000","-573,000","-389,000","-269,000","-318,000",,,,"-32,000","-146,000","-30,000","-13,000","-18,000",,,,,"-7,000","-6,000",,"-34,000","-28,000",,"-64,000","-57,000",,"-358,000","-43,000","-129,000","-118,000",,"-50,000","-70,000",,,,,,,,,,,,,,"-21,000","-94,000","-93,000",,,,"-91,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","18,373,000","0","12,224,000","2,700,000","550,000","1,000,000","0","1,000,000",,,,,,,,,"0",,,,"0",,,,"-26,698",,,,"3,357,000",,,,,,,,,,,,,,,
IssuanceOfDebt,"549,060,000","179,147,000","102,779,000","30,093,000","237,041,000","15,000,000",,,,"20,000,000",,,,"0","0",,,"0","0","250,000","2,250,000","0","0",,,,,,,,,,,,,,,"0",,,,"0","7,000,000","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-52,772,000","-149,000","-6,367,000","-26,576,000","-19,680,000","-19,250,000","-500,000",,,"0","0",,,"-1,600,000","0","0","-50,000","-251,000","-600,000",,,"0","0","-11,000,000","0","-150,000","-150,000","-150,000","-150,000","0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"61,458,000","33,688,000","30,427,000","30,704,000","-33,361,000","11,524,000","16,578,000","21,488,000","4,001,000","9,701,000","7,064,000","5,736,000","4,031,000","1,643,000","1,652,000","-310,000","-4,030,000","5,804,000","1,373,000","-425,000","-1,778,000","579,000","-4,487,000","-3,114,000","-1,568,000","-2,151,000","-4,192,000","-1,598,000","-677,000","-5,862,000","-3,220,000","-2,318,000","-3,167,000","-1,042,000","-3,048,000","-2,312,000","-1,612,000","-1,015,000","-2,560,000","-1,712,000","-1,590,000","-1,349,000","-177,000","-18,000","-302,000","-818,000","-700,000","-71,000","-408,000","-84,000","-509,000","-1,324,000","-1,986,000","113,000","-2,049,000","-1,729,000","-1,914,000","43,955","-365,421","-173,501","-324,648","-271,138","-52,501","-50,885","-43,609","-19,229","-42,562","-20,081","-14,762","-126,000","115,000","70,000","81,000","-59,000","63,000","14,000","-201,000"
