name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990
		GainOnSaleOfPPE,"-41,000,000","5,000,000","4,000,000","-51,000,000","1,000,000","4,000,000","6,000,000","10,000,000","7,000,000","6,000,000","27,000,000","14,000,000","3,000,000","10,000,000","11,218,000","3,572,000","794,000","821,000","-939,000","-1,660,000","77,326,000","-527,000","-395,000","-354,000","-1,228,000","1,648,000","482,000","-248,000","-332,000","18,000","-238,000","-6,000","-48,000","-331,000","-821,000","-49,000","77,000","28,000","-423,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-11,000,000","-2,000,000","-1,000,000","-1,000,000","-7,000,000","1,000,000","0","-2,000,000","-2,000,000","-1,000,000","0",,"1,000,000","3,000,000","3,315,000","930,000","702,000","560,000","126,000","28,000","1,000","7,000","35,000","30,000","141,000","569,000","1,000","28,000","67,000","7,000","9,000","11,000","3,000",,,,"-1,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"197,000,000","83,000,000","42,000,000","18,000,000","54,000,000","54,000,000","291,000,000","165,000,000","17,000,000","71,000,000","126,000,000","82,000,000","62,000,000","-15,000,000","121,516,000","84,228,000","55,561,000","26,345,000","31,145,000","25,845,000","118,454,000","17,834,000","60,143,000","584,000","29,559,000","15,405,000","25,249,000","10,727,000","20,238,000","9,535,000","52,646,000","22,548,000","2,467,000","2,136,000","8,633,000","11,564,000","8,717,000","2,521,000","-2,171,000","25,908,000","17,920,000","5,660,000","11,323,000","3,057,000","3,688,000","-4,494,000","35,903,000","7,964,000","724,000","-7,981,000","-855,000","-8,757,000","-11,008,000","-13,687,000","-319,856,000","7,921,000","5,399,000","-6,491,000","2,966,000","-6,726,000","-15,555,000","-16,376,000","16,352,000","2,268,000","7,129,000","-4,214,000","-3,600,000","2,896,000","5,611,000","3,420,000","23,725,000","19,395,000","20,072,000","9,056,000","10,411,000","9,046,000","11,444,000","460,000","12,199,524","4,671,726","4,748,727","-180,977","-1,913,213","-6,882,800","-3,016,029","-7,477,726","523,268","-1,350,943","-1,690,304","-5,560,602","-2,600,000","-2,800,000","-1,300,000","-2,100,000","1,100,000","68,900,000","1,100,000","-1,300,000","-100,000","-1,500,000","1,000,000","-700,000","1,400,000","5,700,000","2,400,000","600,000","-500,000","0","1,300,000","700,000","1,600,000","1,400,000","1,000,000","600,000","800,000","500,000","300,000","1,200,000","1,300,000",,"-2,600,000","800,000",,"1,000,000","600,000","1,900,000","1,700,000"
TaxProvision,"84,000,000","21,000,000","13,000,000","35,000,000","15,000,000","15,000,000","67,000,000","43,000,000","6,000,000","18,000,000","32,000,000","23,000,000","18,000,000","3,000,000","33,249,000","22,342,000","14,856,000","6,400,000","-134,425,000","10,529,000","47,893,000","7,329,000","24,309,000","797,000","11,897,000","6,415,000","10,262,000","4,118,000","8,128,000","3,940,000","21,393,000","8,608,000","876,000","859,000","3,432,000","4,491,000","3,573,000","1,651,000","-62,000","10,035,000","6,926,000","2,289,000","3,748,000","1,073,000","1,129,000","-1,411,000","14,039,000","2,456,000","190,000","-3,238,000","1,104,000","-3,237,000","-4,360,000","-4,767,000","-113,831,000","3,277,000","2,184,000","-2,641,000","1,478,000","-2,546,000","-5,613,000","-5,862,000","7,765,000","909,000","2,809,000","-1,660,000","-993,000","1,153,000","2,218,000","1,345,000","8,922,000","7,613,000","7,875,000","3,554,000","9,146,000","3,490,000","4,412,000","289,000","4,629,801","1,554,999","1,662,000","-45,800","-493,919","-2,246,000","-782,000","-2,450,000","382,233","-217,000","-320,000","-1,712,000","-900,000","-800,000","-200,000","-500,000","600,000","27,100,000","300,000","200,000","300,000","-300,000","400,000","-200,000","400,000","2,800,000","900,000","200,000","-200,000","0","500,000","300,000","600,000","600,000","400,000","200,000","300,000","200,000","100,000","500,000","500,000",,"-500,000","300,000",,"400,000","200,000","700,000","600,000"
NetIncomeCommonStockholders,"61,000,000","49,000,000","16,000,000","-30,000,000","26,000,000","26,000,000","211,000,000","109,000,000","-2,000,000","40,000,000","81,000,000","46,000,000","31,000,000","-31,000,000","88,267,000","61,886,000","40,705,000","19,945,000","165,570,000","15,316,000","70,561,000","10,505,000","35,834,000","-213,000","17,662,000","8,990,000","14,987,000","6,609,000","12,110,000","5,595,000","31,253,000","13,940,000","1,591,000","1,277,000","5,201,000","7,073,000","5,144,000","870,000","-2,613,000","14,640,000","9,815,000","2,192,000","5,869,000","27,000","771,000","-4,872,000","20,075,000","3,719,000","-5,919,000","-9,294,000","-6,509,000","-9,988,000","-10,699,000","-12,971,000","-209,326,000","1,477,000","3,090,000","-3,850,000","1,488,000","-4,180,000","-10,789,000","-11,292,000","7,809,000","519,000","3,505,000","-3,369,000","-7,053,000","928,000","2,579,000","1,260,000","13,989,000","10,967,000","11,376,000","4,680,000","443,000","4,734,000","6,211,000","-651,000","3,096,727","2,316,727","-1,531,673","-38,198,581","-1,573,382","-4,790,884","-2,388,116","-5,181,813","-113,051","-1,387,231","-1,622,804","-4,101,102","-1,900,000","-2,300,000","-1,400,000","-1,900,000","300,000","41,500,000","400,000","-1,900,000","-700,000","-1,600,000","200,000","-900,000","600,000","-300,000","1,500,000","400,000","-300,000","0","800,000","400,000","1,000,000","800,000","600,000","400,000","500,000","300,000","1,000,000","700,000","800,000","900,000","-2,100,000","500,000","400,000","600,000","400,000","1,200,000","1,100,000"
	NetIncome,"113,000,000","62,000,000","29,000,000","-17,000,000","39,000,000","39,000,000","224,000,000","122,000,000","11,000,000","53,000,000","94,000,000","59,000,000","44,000,000","-18,000,000","88,267,000","61,886,000","40,705,000","19,945,000","165,570,000","15,316,000","70,561,000","10,505,000","35,834,000","-213,000","17,662,000","8,990,000","14,987,000","6,609,000","12,110,000","5,595,000","31,253,000","13,940,000","1,591,000","1,277,000","5,201,000","7,073,000","5,144,000","870,000","-2,109,000","15,873,000","10,994,000","3,371,000","7,575,000","1,984,000","2,559,000","-3,083,000","21,864,000","5,508,000","534,000","-4,743,000","-1,959,000","-5,520,000","-6,648,000","-8,920,000","-206,025,000","4,644,000","3,215,000","-3,850,000","1,488,000","-4,180,000","-9,942,000","-10,514,000","8,587,000","1,359,000","4,320,000","-2,554,000","-3,849,000","1,743,000","3,393,000","2,075,000","14,803,000","11,782,000","12,197,000","5,502,000","1,265,000","5,556,000","7,032,000","171,000","3,954,240","3,116,727","3,086,727","-38,044,494","-1,419,294","-4,636,800","-2,234,029","-5,027,726","141,035","-1,133,943","-1,370,304","-3,848,602","-1,700,000","-2,000,000","-1,100,000","-1,600,000","500,000","41,800,000","800,000","-1,500,000","-400,000","-1,200,000","600,000","-500,000","1,000,000","-300,000","1,500,000","400,000","-300,000","0","800,000","400,000","1,000,000","800,000","600,000","400,000","500,000","300,000","1,000,000","700,000","800,000","900,000","-2,100,000","500,000","400,000","600,000","400,000","1,200,000","1,100,000"
		NetIncomeIncludingNoncontrollingInterests,"113,000,000","62,000,000","29,000,000","-17,000,000","39,000,000","39,000,000","224,000,000","122,000,000","11,000,000","53,000,000","94,000,000","59,000,000","44,000,000","-18,000,000","88,267,000","61,886,000","40,705,000","19,945,000","165,570,000","15,316,000","70,561,000","10,505,000","35,834,000","-213,000","17,662,000","8,990,000","14,987,000","6,609,000","12,110,000","5,595,000","31,253,000","13,940,000","1,591,000","1,277,000","5,201,000","7,073,000","5,144,000","870,000","-2,109,000","15,873,000","10,994,000","3,371,000","7,575,000","1,984,000","2,559,000","-3,083,000","21,864,000","5,508,000","534,000","-4,743,000","-1,959,000","-5,520,000","-6,648,000","-8,920,000","-206,025,000","4,644,000","3,215,000","-3,850,000","1,488,000","-4,180,000","-9,942,000","-10,514,000","8,587,000","1,359,000","4,320,000","-2,554,000","-3,849,000","1,743,000","3,393,000","2,075,000","14,803,000","11,782,000","12,197,000","5,502,000","1,265,000","5,556,000","7,032,000","171,000","3,954,240","3,116,727","3,086,727","-38,044,494","-1,419,294","-4,636,800","-2,234,029","-5,027,726","141,035","-1,133,943","-1,370,304","-3,848,602","-1,700,000","-2,000,000","-1,100,000","-1,600,000","500,000","41,800,000","800,000","-1,500,000","-400,000","-1,200,000","600,000","-500,000","1,000,000","-300,000","1,500,000","400,000","-300,000","0","800,000","400,000","1,000,000","800,000","600,000","400,000","500,000","300,000","1,000,000","700,000","800,000","900,000","-2,100,000","500,000","400,000","600,000","400,000","1,200,000","1,100,000"
			NetIncomeContinuousOperations,"113,000,000","62,000,000","29,000,000","-17,000,000","39,000,000","39,000,000","224,000,000","122,000,000","11,000,000","53,000,000","94,000,000","59,000,000","44,000,000","-18,000,000","88,267,000","61,886,000","40,705,000","19,945,000","165,570,000","15,316,000","70,561,000","10,505,000","35,834,000","-213,000","17,662,000","8,990,000","14,987,000","6,609,000","12,110,000","5,595,000","31,253,000","13,940,000","1,591,000","1,277,000","5,201,000","7,073,000","5,144,000","870,000","-2,109,000","15,873,000","10,994,000","3,371,000","7,575,000","1,984,000","2,559,000","-3,083,000","21,864,000","5,508,000","534,000","-4,743,000","-1,959,000","-5,520,000","-6,648,000","-8,920,000","-206,025,000","4,644,000","3,215,000","-3,850,000","1,488,000","-4,180,000","-9,942,000","-10,514,000","8,587,000","1,359,000","4,320,000","-2,554,000","-2,607,000","1,743,000","3,393,000","2,075,000","14,803,000","11,782,000","12,197,000","5,502,000","1,265,000","5,556,000","7,032,000","171,000","7,569,723","3,116,727","3,086,727","-135,177","-1,419,294","-4,636,800","-2,234,029","-5,027,726","141,035","-1,133,943","-1,370,304","-3,848,602","-1,700,000","-2,000,000","-1,100,000","-1,600,000","500,000","41,800,000","800,000","-1,500,000","-400,000","-1,200,000","600,000","-500,000","1,000,000","2,900,000","1,500,000","400,000","-300,000","0","800,000","400,000","1,000,000","800,000","600,000","400,000","500,000","300,000","200,000","700,000","800,000","900,000","-2,100,000","500,000","400,000","600,000","400,000","1,200,000","1,100,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","800,000",,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-30,591,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,615,483",,,"-7,317,517",,,,,,,,,,,,,,,,,,,,,"0","-3,200,000",,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,"52,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000","13,000,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","504,000","1,233,000","1,179,000","1,179,000","1,706,000","1,957,000","1,788,000","1,789,000","1,789,000","1,789,000","6,453,000","4,551,000","4,550,000","4,468,000","4,051,000","4,051,000","3,301,000","3,167,000","125,000",,"0","0","847,000","778,000","778,000","840,000","815,000","815,000","3,204,000","815,000","814,000","815,000","814,000","815,000","821,000","822,000","822,000","822,000","821,000","822,000","857,513","800,000","4,618,400","154,087","154,088","154,084","154,087","154,087","254,086","253,288","252,500","252,500","200,000","300,000","300,000","300,000","200,000","300,000","400,000","400,000","300,000","400,000","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"61,000,000","49,000,000","16,000,000","-30,000,000","26,000,000","26,000,000","211,000,000","109,000,000","-2,000,000","40,000,000","81,000,000","46,000,000","31,000,000","-31,000,000","88,267,000","61,886,000","40,705,000","19,945,000","165,570,000","15,316,000","70,561,000","10,505,000","35,834,000","-213,000","17,662,000","8,990,000","14,987,000","6,609,000","12,110,000","5,595,000","31,253,000","13,940,000","1,591,000","1,277,000","5,201,000","7,073,000","5,144,000","870,000","-2,613,000","14,640,000","9,815,000","2,192,000","5,869,000","27,000","771,000","-4,872,000","20,075,000","3,719,000","-5,919,000","-9,294,000","-6,509,000","-9,988,000","-10,699,000","-12,971,000","-209,326,000","1,477,000","3,090,000","-3,850,000","1,488,000","-4,180,000","-10,789,000","-11,292,000","7,809,000","519,000","3,505,000","-3,369,000","-7,053,000","928,000","2,579,000","1,260,000","13,989,000","10,967,000","11,376,000","4,680,000","443,000","4,734,000","6,211,000","-651,000","3,096,727","2,316,727","-1,531,673","-38,198,581","-1,573,382","-4,790,884","-2,388,116","-5,181,813","-113,051","-1,387,231","-1,622,804","-4,101,102","-1,900,000","-2,300,000","-1,400,000","-1,900,000","300,000","41,500,000","400,000","-1,900,000","-700,000","-1,600,000","200,000","-900,000","600,000","-300,000","1,500,000","400,000","-300,000",,"800,000","400,000","1,000,000","800,000","600,000","400,000","500,000","300,000","1,000,000","700,000","800,000","900,000","-2,100,000","500,000","400,000","600,000","400,000","1,200,000","1,100,000"
BasicEPS,,"0.53","0.17","-0.32","0.27","0.28","2.24","1.15","-0.02","0.41","0.82","0.46","0.31","-0.31","1.01","0.71","0.46","0.22","2.15","0.21","0.98","0.15","0.5","-0.003","0.25","0.13","0.21","0.09","0.17","0.1","0.54","0.24","0.03","0.02","0.09","0.12","0.09","0.02","-0.05","0.26","0.17","0.04","0.1","0","0.01","-0.09",,"0.07","-0.11","-0.19",,"-0.21","-0.22","-0.27",,"0.03","0.06","-0.08",,"-0.09","-0.23","-0.24",,"0.01","0.07","-0.07",,"0.02","0.05","0.03",,"0.22","0.23","0.09",,"0.09","0.12","-0.01",,"0.15","-0.1","-2.44",,"-0.31","-0.15","-0.33",,"-0.09","-0.1","-0.27",,"-0.19","-0.11","-0.15",,"3.48","0.04","-0.15",,"-0.13","0.02","-0.07",,"-0.04","0.21","0.05",,"0","0.11","0.06",,"0.11","0.09","0.05","0.07",,"0.14","0.11","0.11",,"-0.29","0.07","0.07",,"0.07","0.07","0.07"
DilutedEPS,,"0.52","0.17","-0.32","0.27","0.27","2.22","1.14","-0.02","0.4","0.81","0.46","0.31","-0.31","1","0.7","0.46","0.22","2.13","0.21","0.97","0.14","0.49","-0.003","0.24","0.12","0.21","0.09","0.17","0.1","0.53","0.24","0.03","0.02","0.09","0.12","0.09","0.02","-0.05","0.26","0.17","0.04","0.1","0","0.01","-0.09",,"0.07","-0.11","-0.19",,"-0.21","-0.22","-0.27",,"0.03","0.06","-0.08",,"-0.09","-0.23","-0.24",,"0.01","0.07","-0.07",,"0.02","0.05","0.03",,"0.22","0.22","0.09",,"0.09","0.12","-0.01",,"0.14","-0.1","-2.44",,"-0.31","-0.15","-0.33",,"-0.09","-0.1","-0.27",,"-0.19","-0.11","-0.15",,"3.31","0.04","-0.15",,"-0.13","0.02","-0.07",,"-0.04","0.21","0.05",,"0","0.11","0.06",,"0.11","0.09","0.05","0.07",,"0.14","0.11","0.11",,"-0.29","0.07","0.07",,"0.07","0.07","0.07"
BasicAverageShares,,"93,000,000","95,000,000","95,000,000","95,000,000","94,000,000","94,000,000","95,000,000","97,000,000","98,000,000","99,000,000","100,000,000","100,000,000","99,000,000","87,765,000","87,765,000","87,765,000","89,058,000","76,869,000","71,636,000","71,821,000","71,877,000","71,845,000","71,879,000","71,878,000","71,791,000","71,638,000","71,638,000","71,637,000","58,224,000","57,874,000","57,863,000","57,862,000","57,847,000","57,720,000","57,713,000","57,561,000","57,523,000","57,226,000","57,155,000","57,151,000","57,148,000","57,121,000","57,118,000","57,115,000","57,112,000",,"57,071,000","54,453,000","48,565,000",,"48,519,000","48,506,000","48,489,000",,"48,370,000","48,235,000","48,153,000",,"47,760,000","47,688,000","47,734,000",,"48,072,000","48,791,000","48,741,000",,"48,725,000","48,639,000","48,599,000",,"49,951,000","49,958,000","49,856,000",,"50,095,000","50,406,000","50,327,000",,"15,751,856","15,676,485","15,646,712",,"15,615,253","15,602,578","15,571,473",,"15,510,756","15,493,990","15,456,476",,"12,105,263","12,727,273","12,666,667",,"11,925,287","10,000,000","12,666,667",,"12,307,692","10,000,000","12,857,143",,"8,000,000","8,000,000","8,000,000",,"6,666,667","7,272,727","6,666,667",,"7,272,727","6,666,667","8,000,000","7,142,857",,"7,142,857","6,363,636","7,272,727",,"7,241,379","7,142,857","5,714,286",,"5,714,286","17,142,857","15,714,286"
DilutedAverageShares,,"94,000,000","95,000,000","95,000,000","95,000,000","95,000,000","95,000,000","96,000,000","97,000,000","99,000,000","100,000,000","101,000,000","101,000,000","99,000,000","88,685,000","88,565,000","88,305,000","89,576,000","77,826,000","72,454,000","72,501,000","72,519,000","72,889,000","71,879,000","72,748,000","72,582,000","72,439,000","72,341,000","72,270,000","58,737,000","58,466,000","58,394,000","58,311,000","58,286,000","58,167,000","58,078,000","57,939,000","57,701,000","57,424,000","57,287,000","57,190,000","57,148,000","57,125,000","57,118,000","57,116,000","57,112,000",,"57,072,000","54,453,000","48,565,000",,"48,519,000","48,506,000","48,489,000",,"48,413,000","48,273,000","48,153,000",,"47,760,000","47,688,000","47,734,000",,"48,072,000","48,791,000","48,741,000",,"48,920,000","48,851,000","49,045,000",,"50,322,000","50,588,000","50,503,000",,"50,596,000","50,697,000","50,327,000",,"16,027,049","15,676,485","15,646,712",,"15,615,253","15,602,578","15,571,473",,"15,510,756","15,493,990","15,456,476",,"12,105,263","12,727,273","12,666,667",,"12,537,764","10,000,000","12,666,667",,"12,307,692","10,000,000","12,857,143",,"8,000,000","8,000,000","8,000,000",,"6,666,667","7,272,727","6,666,667",,"7,272,727","6,666,667","8,000,000","7,142,857",,"7,142,857","6,363,636","7,272,727",,"7,241,379","7,142,857","5,714,286",,"5,714,286","17,142,857","15,714,286"
TotalOperatingIncomeAsReported,"444,000,000","164,000,000","105,000,000","67,000,000","108,000,000","101,000,000","351,000,000","212,000,000","65,000,000","124,000,000","180,000,000","139,000,000","119,000,000","40,000,000","150,644,000","108,402,000","79,690,000","50,035,000","55,089,000","50,024,000","142,555,000","43,558,000","83,874,000","60,467,000","53,687,000","36,111,000","43,897,000","29,344,000","38,758,000","28,058,000","72,021,000","41,156,000","23,186,000","17,410,000","23,288,000","24,220,000","21,312,000","15,060,000","58,511,000","41,063,000","33,046,000","20,821,000","26,592,000","18,222,000","19,028,000","11,506,000","52,234,000","24,650,000","18,136,000","11,940,000","18,685,000","10,630,000","8,998,000","4,766,000","-307,425,000","20,511,000","18,738,000","9,281,000","19,557,000","9,909,000","16,882,000","7,029,000","33,294,000","19,956,000","23,726,000","11,016,000","11,326,000","13,762,000","21,535,000","14,238,000","33,930,000","29,620,000","30,284,000","19,374,000","21,250,000","19,488,000","22,365,000","11,665,000","23,410,090","11,910,705","12,250,408","8,356,797","7,135,876","2,208,128","6,047,909","2,487,735","9,953,028","8,562,409","8,481,488","4,100,605","7,600,000","4,200,000","5,700,000","4,300,000","7,800,000","5,100,000","7,200,000","4,700,000","5,900,000","4,400,000","6,200,000","4,400,000","7,200,000","2,300,000","4,700,000","2,700,000","1,900,000","1,800,000","3,400,000","2,000,000","2,200,000","1,700,000","1,100,000","700,000","1,100,000","800,000","500,000","1,400,000","1,500,000","1,600,000","-2,300,000","1,200,000",,"700,000","400,000","1,700,000","1,600,000"
TotalExpenses,"2,211,000,000","668,000,000","620,000,000","483,000,000","440,000,000","447,000,000","447,000,000","402,000,000","393,000,000","416,000,000","426,000,000","392,000,000","392,000,000","488,000,000","188,794,000","174,480,000","171,448,000","177,044,000","177,581,000","167,293,000","161,452,000","159,376,000","153,350,000","143,669,000","141,718,000","139,260,000","126,072,000","121,510,000","104,374,000","105,263,000","105,627,000","90,540,000","84,015,000","73,556,000","71,447,000","64,019,000","63,050,000","63,137,000","67,653,000","61,788,000","62,192,000","59,788,000","59,098,000","59,326,000","58,004,000","58,249,000","63,661,000","60,780,000","57,980,000","58,586,000","62,005,000","57,651,000","57,157,000","58,110,000","65,179,000","62,120,000","60,005,000","61,718,000","64,716,000","63,676,000","62,868,000","62,652,000","68,627,000","60,636,000","57,665,000","57,218,000","22,335,000","61,356,000","59,984,000","57,312,000","66,644,000","57,292,000","54,069,000","55,355,000","59,147,000","53,864,000","54,282,000","53,310,000","52,416,443","30,597,691","30,449,897","29,247,969","35,535,223","34,557,734","33,930,011","34,440,834","37,354,329","33,047,370","34,926,578","34,787,196","36,400,000","29,300,000","29,300,000","27,100,000","29,200,000","26,700,000","24,900,000","23,300,000","23,400,000","21,600,000","19,300,000","18,400,000","19,900,000","14,300,000","13,800,000","14,300,000","14,600,000","12,000,000","11,800,000","11,200,000","12,000,000","7,400,000","5,900,000","5,400,000","5,100,000","5,600,000","5,100,000","6,400,000","5,700,000","5,600,000","8,900,000","6,000,000",,"6,000,000","5,700,000","5,800,000","5,600,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"113,000,000","62,000,000","29,000,000","-17,000,000","39,000,000","39,000,000","224,000,000","122,000,000","11,000,000","53,000,000","94,000,000","59,000,000","44,000,000","-18,000,000","88,267,000","61,886,000","40,705,000","19,945,000","165,570,000","15,316,000","70,561,000","10,505,000","35,834,000","-213,000","17,662,000","8,990,000","14,987,000","6,609,000","12,110,000","5,595,000","31,253,000","13,940,000","1,591,000","1,277,000","5,201,000","7,073,000","5,144,000","870,000","-2,109,000","15,873,000","10,994,000","3,371,000","7,575,000","1,984,000","2,559,000","-3,083,000","21,864,000","5,508,000","534,000","-4,743,000","-1,959,000","-5,520,000","-6,648,000","-8,920,000","-206,025,000","4,644,000","3,215,000","-3,850,000","1,488,000","-4,180,000","-9,942,000","-10,514,000","8,587,000","1,359,000","4,320,000","-2,554,000","-3,849,000","1,743,000","3,393,000","2,075,000","14,803,000","11,782,000","12,197,000","5,502,000","1,265,000","5,556,000","7,032,000","171,000","7,569,723","3,116,727","3,086,727","-135,177","-1,419,294","-4,636,800","-2,234,029","-5,027,726","141,035","-1,133,943","-1,370,304","-3,848,602","-1,700,000","-2,000,000","-1,100,000","-1,600,000","500,000","41,800,000","800,000","-1,500,000","-400,000","-1,200,000","600,000","-500,000","1,000,000","2,900,000","1,500,000","400,000","-300,000","0","800,000","400,000","1,000,000","800,000","600,000","400,000","500,000","300,000","1,000,000","700,000","800,000","900,000","-2,100,000","500,000","400,000","600,000","400,000","1,200,000","1,100,000"
NormalizedIncome,"137,600,000","58,250,000","26,238,095.238","20,230,000","38,280,000","36,120,000","228,618,556.701","114,600,000","6,450,000","48,500,000","73,857,142.857","48,920,000","41,870,000","-26,000,000","80,118,449.965","59,260,580","40,122,998","19,323,503","166,133,400","16,312,000","24,352,000","12,345,200","36,071,000","19,191,600","18,398,800","8,001,200","14,697,800","6,761,768","12,309,200","5,584,200","31,530,550","13,943,708","4,780,525","1,475,600","5,695,616.124","7,102,988","5,093,950","851,800","43,653,677.107","15,890,154.701","10,658,413.058","3,408,800","6,892,627.837","1,315,527.641","1,980,310.738","-3,091,918.336","21,071,724.591","5,459,587.142","165,953.039","-4,570,100","-4,039,650","-6,684,892.086","-7,311,712.936","-4,476,618.689","12,054,667.96","4,400,900","3,126,800","-4,466,200","1,255,300","-4,286,892.655","304,236.066","-6,578,312.408","8,795,200","1,579,200","4,398,776.827","-2,647,335.548","-121,660","1,320,491.022","6,366,334.7","1,916,644.737","14,639,527.46","11,675,084.197","11,657,395.775","5,417,550.133","2,025,200","5,546,172.894","7,000,662.006","132,000","9,320,091.807","2,576,522.901","2,827,195.622","-454,067.951","-1,389,375.676","-4,310,726.411","-2,124,394.488","-4,547,318.524","-230,126.2","-1,264,003.608","-1,325,228.296","-3,892,413.867","-1,503,846.154","-2,071,428.571","-1,100,000","-1,904,761.905","380,000","-970,682.148","872,727.273","-1,500,000","-400,000","-1,200,000","600,000","-500,000","1,642,857.143","-460,000","1,500,000","400,000","240,000","0","1,169,230.769","400,000","1,000,000","740,000","540,000","400,000","500,000","240,000","200,000","640,000","738,461.538","840,000","-2,180,769.231","437,500","400,000","420,000","200,000","1,010,526.316","1,035,294.118"
InterestExpense,"236,000,000","79,000,000","62,000,000","48,000,000","47,000,000","48,000,000","48,000,000","45,000,000","46,000,000","52,000,000","54,000,000","57,000,000","58,000,000","58,000,000","32,443,000","25,104,000","24,831,000","24,250,000","24,070,000","24,207,000","23,791,000","23,191,000","23,766,000","27,926,000","24,269,000","21,275,000","18,649,000","18,645,000","18,587,000","18,530,000","19,195,000","18,619,000","15,825,000","15,274,000","14,655,000","12,656,000","12,594,000","12,540,000","13,999,000","15,155,000","15,126,000","15,163,000","15,269,000","15,165,000","15,343,000","16,000,000","16,332,000","16,671,000","17,431,000","19,611,000","19,568,000","19,400,000","20,007,000","10,113,000","12,252,000","12,626,000","13,402,000","15,799,000","16,579,000","16,812,000","16,525,000",,"17,123,000","17,542,000","16,656,000","15,466,000","13,002,000",,"11,312,000","11,113,000","10,621,000",,"10,474,000","10,461,000","10,637,000","10,458,000",,,"10,759,635","8,048,702","7,900,953","8,964,710","9,008,759","8,606,909","8,915,927","9,250,952","10,048,362","10,068,302",,"9,724,508",,"7,100,000",,"6,800,000","6,900,000","6,600,000",,,,,"5,100,000","5,000,000","5,000,000","2,200,000","2,100,000","2,200,000","1,300,000","1,400,000","1,400,000","1,400,000","800,000","400,000","200,000","200,000","200,000","300,000","300,000","300,000","300,000","500,000",,"500,000",,"0","0",,
