name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,07/31/2011
		OtherEquityInterest,,,,"129,100,000",,"161,200,000",,,,,,,"1,100,000","2,800,000","6,900,000","21,900,000","27,700,000","33,500,000","39,200,000",,,,"61,400,000",,"72,200,000","77,500,000","82,700,000","87,916,000","93,040,000",,,,,,,,,,,,,,
TotalCapitalization,"337,600,000","117,800,000","518,900,000","2,431,700,000","4,187,800,000","2,827,600,000","3,866,200,000","4,185,900,000","2,221,700,000","3,069,700,000","2,961,900,000","3,016,300,000","2,869,300,000","2,474,100,000","2,644,400,000","2,358,000,000","749,800,000","666,600,000","704,700,000","1,284,300,000","1,331,500,000","1,382,900,000","918,300,000","1,298,100,000","731,200,000","670,300,000","626,500,000","575,815,000","547,318,000","992,933,000","965,067,000","935,458,000","271,693,000","284,444,000","289,779,000","272,420,000","263,881,000","243,520,000","235,789,000","229,071,000","10,903,000","-62,556,000","-71,454,000"
CommonStockEquity,"337,600,000","117,800,000","518,900,000","763,600,000","997,200,000","1,198,500,000","747,000,000","1,101,800,000","744,700,000","1,608,500,000","1,516,400,000","1,586,300,000","1,454,600,000","1,074,600,000","1,259,900,000","988,300,000","749,800,000","666,600,000","704,700,000","759,600,000","813,100,000","870,600,000","918,300,000","789,900,000","731,200,000","670,300,000","626,500,000","575,815,000","547,318,000","516,061,000","493,211,000","468,583,000","271,693,000","284,444,000","289,779,000","272,420,000","263,881,000","243,520,000","235,789,000","229,071,000","10,903,000","-62,556,000","-71,454,000"
CapitalLeaseObligations,"275,700,000","282,400,000","299,500,000","313,400,000","317,700,000","317,900,000","323,900,000","336,600,000","344,600,000","353,500,000","371,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-2,805,800,000","-3,057,400,000","-2,684,700,000","-2,445,100,000","-2,246,200,000","-1,926,100,000","-1,610,400,000","-1,069,300,000","-1,448,800,000","-193,200,000","-168,100,000","-46,600,000","193,100,000","266,400,000","437,300,000","324,700,000","79,900,000","379,500,000","414,900,000","467,100,000","517,800,000","667,600,000","713,100,000","582,400,000","521,300,000","458,100,000","412,000,000","359,637,000","348,031,000","314,803,000","290,727,000","265,595,000","66,994,000","284,444,000","289,779,000","272,420,000","263,881,000","243,520,000","235,789,000","229,071,000","10,903,000","-62,556,000","-71,454,000"
WorkingCapital,"-1,979,600,000","-2,537,800,000","-2,305,300,000","-469,400,000","1,133,600,000","-100,500,000","1,665,800,000","2,437,500,000","678,300,000","1,738,700,000","1,598,200,000","1,611,500,000","1,718,700,000","1,619,300,000","1,999,500,000","1,992,600,000","262,400,000","353,800,000","296,500,000","775,000,000","840,500,000","886,800,000","465,000,000","872,300,000","207,200,000","120,700,000","-38,300,000","41,803,000","96,502,000","446,430,000","572,601,000","610,155,000","81,094,000","292,478,000","324,003,000","323,597,000","290,706,000","257,678,000","252,123,000","259,651,000","36,047,000","26,466,000","9,739,000"
InvestedCapital,"4,013,300,000","3,791,700,000","4,191,000,000","3,989,600,000","4,187,800,000","4,353,200,000","3,866,200,000","4,185,900,000","2,221,700,000","3,069,700,000","2,961,900,000","3,016,300,000","3,027,400,000","2,630,400,000","2,884,300,000","2,908,400,000","1,293,600,000","1,204,000,000","1,235,700,000","1,284,300,000","1,331,500,000","1,382,900,000","1,424,500,000","1,298,100,000","1,234,000,000","1,167,800,000","1,118,800,000","1,062,899,000","1,029,278,000","992,933,000","965,067,000","935,458,000","271,693,000","284,444,000","289,779,000","272,420,000","263,881,000","243,520,000","235,789,000","229,071,000","10,903,000","-62,556,000","-71,454,000"
TangibleBookValue,"-2,805,800,000","-3,057,400,000","-2,684,700,000","-2,445,100,000","-2,246,200,000","-1,926,100,000","-1,610,400,000","-1,069,300,000","-1,448,800,000","-193,200,000","-168,100,000","-46,600,000","193,100,000","266,400,000","437,300,000","324,700,000","79,900,000","379,500,000","414,900,000","467,100,000","517,800,000","667,600,000","713,100,000","582,400,000","521,300,000","458,100,000","412,000,000","359,637,000","348,031,000","314,803,000","290,727,000","265,595,000","66,994,000","284,444,000","289,779,000","272,420,000","263,881,000","243,520,000","235,789,000","229,071,000","10,903,000","-62,556,000","-71,454,000"
TotalDebt,"3,951,400,000","3,956,300,000","3,971,600,000","3,539,400,000","3,508,300,000","3,472,600,000","3,443,100,000","3,420,700,000","1,821,600,000","1,814,700,000","1,817,100,000","1,430,000,000","1,572,800,000","1,555,800,000","1,624,400,000","1,920,100,000","543,800,000","537,400,000","531,000,000","524,700,000","518,400,000","512,300,000","506,200,000","508,200,000","502,800,000","497,500,000","492,300,000","487,084,000","481,960,000","476,872,000","471,856,000","466,875,000",,,,,,,,,,,
NetDebt,"1,255,800,000","1,751,200,000","1,399,200,000","1,351,800,000","1,304,500,000","1,041,500,000","977,200,000","126,100,000",,,"181,800,000","468,600,000","257,900,000","428,000,000",,,,,,,,,,,,"84,300,000","216,500,000","111,270,000","27,837,000","133,889,000",,,,,,,,,,,,,
ShareIssued,"99,600,000","98,500,000","98,700,000","97,300,000","97,400,000","97,200,000","95,200,000","96,300,000","96,500,000","99,700,000","97,600,000","96,800,000","95,900,000","93,700,000","94,700,000","93,600,000","92,900,000","91,800,000","91,900,000","91,500,000","91,800,000","92,000,000","91,700,000","90,500,000","89,600,000","88,400,000","85,900,000","84,788,000","83,599,000","82,265,000","80,518,000","79,519,000","77,055,000","73,998,000","72,483,000","71,612,000","71,103,000","68,896,000","68,445,000","67,852,000","66,601,444","66,601,444","66,601,444"
OrdinarySharesNumber,"99,600,000","98,500,000","98,700,000","97,300,000","97,400,000","97,200,000","95,200,000","96,300,000","96,500,000","99,700,000","97,600,000","96,800,000","95,900,000","93,700,000","94,700,000","93,600,000","92,900,000","91,800,000","91,900,000","91,500,000","91,800,000","92,000,000","91,700,000","90,500,000","89,600,000","88,400,000","85,900,000","84,788,000","83,599,000","82,265,000","80,518,000","79,519,000","77,055,000","73,998,000","72,483,000","71,612,000","71,103,000","68,896,000","68,445,000","67,852,000","66,601,444","66,601,444","66,601,444"
