name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
			OtherInvestments,,,"262,401,000","77,934,000","21,627,000","33,731,000","8,209,000",
		OtherNonCurrentAssets,"13,719,000","13,819,000","9,410,000","2,741,000","2,787,000","2,333,000","2,381,000","2,299,000"
TotalLiabilitiesNetMinorityInterest,"345,958,000","400,905,000","402,666,000","353,940,000","422,483,000","1,151,480,000","1,078,890,000","558,240,000"
	CurrentLiabilities,"93,510,000","99,235,000","92,010,000","42,832,000","35,150,000","31,451,000","26,537,000","19,829,000"
		PayablesAndAccruedExpenses,"32,975,000","33,694,000","37,025,000","27,822,000","23,184,000","23,301,000","19,132,000","15,922,000"
			Payables,"4,765,000","2,219,000","3,947,000","3,704,000","4,258,000","2,253,000","3,889,000",
				AccountsPayable,"4,765,000","2,219,000","3,947,000","3,704,000","4,258,000","2,253,000","3,889,000","0"
			CurrentAccruedExpenses,"28,210,000","31,475,000","33,078,000","24,118,000","18,926,000","21,048,000","15,243,000","15,922,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,"24,000","4,006,000","3,056,000","4,438,000","4,216,000","2,059,000"
		CurrentDebtAndCapitalLeaseObligation,"9,635,000","9,159,000","6,502,000","6,004,000","3,910,000","3,712,000","3,189,000","1,848,000"
			CurrentCapitalLeaseObligation,"9,635,000","9,159,000","6,502,000","6,004,000","3,910,000","3,712,000","3,189,000","1,848,000"
		OtherCurrentLiabilities,"50,900,000","56,382,000","48,459,000","5,000,000","5,000,000",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"252,448,000","301,670,000","310,656,000","311,108,000","387,333,000","1,120,029,000","1,052,353,000","538,411,000"
		LongTermDebtAndCapitalLeaseObligation,"102,518,000","101,784,000","92,403,000","66,149,000","66,349,000","68,197,000","67,461,000","46,359,000"
			LongTermCapitalLeaseObligation,"102,518,000","101,784,000","92,403,000","66,149,000","66,349,000","68,197,000","67,461,000","46,359,000"
		PreferredSecuritiesOutsideStockEquity,,,,"0","0","852,897,000","852,897,000","417,359,000"
		OtherNonCurrentLiabilities,"149,930,000","199,886,000","218,253,000","244,959,000","320,984,000","198,935,000","131,995,000","74,693,000"
TotalEquityGrossMinorityInterest,"701,655,000","728,502,000","830,085,000","905,897,000","881,983,000","-421,184,000","-311,175,000","-142,542,000"
	StockholdersEquity,"701,655,000","728,502,000","830,085,000","905,897,000","881,983,000","-421,184,000","-311,175,000","-142,542,000"
		CapitalStock,"19,000","18,000","18,000","18,000","18,000","2,000","1,000","1,000"
			PreferredStock,"0","0",,"0",,,,
			CommonStock,"19,000","18,000","18,000","18,000","18,000","2,000","1,000","1,000"
		AdditionalPaidInCapital,"1,523,616,000","1,515,210,000","1,504,778,000","1,497,232,000","1,491,958,000","8,216,000","5,031,000","1,558,000"
		RetainedEarnings,"-816,808,000","-785,360,000","-674,629,000","-591,366,000","-610,049,000","-429,432,000","-316,262,000","-144,127,000"
		GainsLossesNotAffectingRetainedEarnings,"-5,172,000","-1,366,000","-82,000","13,000","56,000","30,000","55,000","26,000"
TotalCapitalization,"701,655,000","728,502,000","830,085,000","905,897,000","881,983,000","-421,184,000","-311,175,000","-142,542,000"
CommonStockEquity,"701,655,000","728,502,000","830,085,000","905,897,000","881,983,000","-421,184,000","-311,175,000","-142,542,000"
CapitalLeaseObligations,"112,153,000","110,943,000","98,905,000","72,153,000","70,259,000","71,909,000","70,650,000","48,207,000"
NetTangibleAssets,"501,833,000","528,680,000","630,263,000","706,075,000","682,161,000","-621,006,000","-510,997,000","-342,364,000"
WorkingCapital,"429,710,000","458,866,000","520,835,000","817,508,000","932,324,000","353,016,000","429,031,000","124,434,000"
InvestedCapital,"701,655,000","728,502,000","830,085,000","905,897,000","881,983,000","-421,184,000","-311,175,000","-142,542,000"
TangibleBookValue,"501,833,000","528,680,000","630,263,000","706,075,000","682,161,000","-621,006,000","-510,997,000","-342,364,000"
TotalDebt,"112,153,000","110,943,000","98,905,000","72,153,000","70,259,000","71,909,000","70,650,000","48,207,000"
ShareIssued,"186,632,000","184,929,000","182,908,000","180,576,000","178,941,000","175,314,776","175,314,776","175,314,776"
OrdinarySharesNumber,"186,632,000","184,929,000","182,908,000","180,576,000","178,941,000","175,314,776","175,314,776","175,314,776"
