name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
				AllowanceForDoubtfulAccountsReceivable,"-4,430,000","-3,975,000","-4,549,000","-4,136,000","-3,640,000","-3,999,000","-4,472,000","-4,741,000","-3,907,000","-3,705,000","-3,788,000","-4,441,000","-4,623,000","-4,394,000","-4,483,000","-4,928,000","-5,052,000","-4,430,000","-4,699,000","-4,917,000","-3,633,000","-3,601,000","-3,860,000","-3,900,000","-3,815,000","-3,801,000","-3,313,000","-3,755,000","-3,310,000","-3,212,000","-3,379,000","-3,454,000","-3,122,000","-3,015,000","-3,167,000","-3,186,000","-3,269,000",,,,,"-2,964,000","-2,866,000","-3,028,000","-2,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,148,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"527,867,000","449,975,000","395,531,000","350,121,000","310,330,000","300,932,000","289,292,000","299,395,000","310,006,000","300,246,000","333,810,000","352,383,000","336,639,000","314,049,000","323,215,000","328,632,000","343,316,000","312,325,000","301,374,000","296,687,000","235,724,000","203,471,000","215,067,000","210,642,000","207,741,000","194,594,000","209,191,000","219,928,000","221,496,000","220,528,000","243,225,000","239,534,000","223,133,000","191,561,000","199,873,000","204,307,000","205,358,000","191,848,000","198,273,000","193,900,000","186,538,000","141,693,000","154,087,000","164,760,000","153,017,000","126,007,000","139,971,000","135,911,000","141,309,000","134,404,000","137,631,000","154,249,000","168,922,000","169,873,000","164,397,000","178,549,000","164,593,000","156,146,000","158,208,000","150,967,000","132,448,000","111,563,000","110,338,000","107,012,000","80,929,000","70,381,000","72,205,000","75,772,000","79,172,000","62,442,000","60,201,000","67,314,000","66,985,000","54,653,000","53,233,000","62,611,000","62,240,000","48,268,000","51,067,000","58,454,000","57,838,000","48,008,000","56,573,000","65,147,000","65,837,000","49,090,000","52,523,000","52,751,000","50,535,000","39,700,000","42,300,000","47,000,000","44,800,000","35,300,000","37,800,000","44,000,000","40,300,000","31,300,000","45,400,000","54,000,000","52,100,000","42,300,000","48,100,000","56,700,000","56,800,000","45,800,000","48,000,000","48,900,000","49,500,000","37,800,000","26,400,000","27,200,000","27,200,000","22,800,000","21,300,000","31,500,000","32,600,000","25,900,000","24,900,000","30,300,000","30,000,000","25,400,000","22,000,000","25,200,000","24,400,000","21,700,000","18,500,000","23,400,000","24,600,000"
			RawMaterials,"184,332,000","166,918,000","141,845,000","117,503,000","93,852,000","87,226,000","89,627,000","94,697,000","97,538,000","98,286,000","108,473,000","118,091,000","107,010,000","98,858,000","108,091,000","112,061,000","121,743,000","109,590,000","101,863,000","100,559,000","97,623,000","80,052,000","82,621,000","85,986,000","87,817,000","82,223,000","87,893,000","94,942,000","94,767,000","88,961,000","89,455,000","91,269,000","86,501,000","71,909,000","74,119,000","78,831,000","77,695,000","72,536,000","72,005,000","73,074,000","72,270,000","49,615,000","52,966,000","55,696,000","55,955,000","51,468,000","57,932,000","56,323,000","57,464,000","53,889,000","54,227,000","58,957,000","65,185,000","67,785,000","67,657,000","68,146,000","63,072,000","57,958,000","58,779,000","51,776,000","48,141,000","39,195,000","38,100,000","36,212,000",,"25,267,000","23,600,000","25,100,000","24,200,000","25,346,000",,"20,200,000","18,394,000","17,733,000","15,060,000","15,953,000","16,298,000","16,115,000","17,276,000","17,321,000","15,759,000","16,447,000","15,860,000","17,520,000","19,255,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"31,961,000","24,725,000","23,924,000","22,518,000","20,634,000","20,565,000","21,607,000","20,696,000","21,452,000","18,392,000","22,263,000","22,174,000","20,698,000","18,649,000","19,745,000","19,686,000","18,695,000","16,742,000","21,950,000","18,412,000","16,551,000","18,735,000","18,308,000","17,682,000","18,145,000","18,384,000","18,481,000","18,505,000","19,319,000","19,148,000","21,105,000","22,584,000","19,552,000","17,978,000","17,106,000","18,639,000","18,223,000","18,295,000","19,025,000","18,686,000","18,450,000","16,047,000","15,620,000","17,146,000","13,590,000","12,461,000","13,231,000","13,852,000","14,152,000","12,555,000","13,795,000","13,238,000","16,116,000","15,204,000","18,152,000","17,374,000","18,139,000","17,128,000","20,946,000","20,979,000","15,868,000","14,414,000","14,500,000","13,100,000",,"10,647,000","10,000,000","6,600,000","6,800,000","7,939,000",,"7,200,000","6,880,000","6,636,000","6,733,000","6,923,000","7,125,000","7,481,000","7,980,000","7,825,000","7,585,000","6,005,000","6,445,000","6,624,000","6,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"311,574,000","258,332,000","229,762,000","210,100,000","195,844,000","193,141,000","178,058,000","184,002,000","191,016,000","183,568,000","203,074,000","212,118,000","208,931,000","196,542,000","195,379,000","196,885,000","202,878,000","185,993,000","177,561,000","177,716,000","121,550,000","104,684,000","114,138,000","106,974,000","101,779,000","93,987,000","102,817,000","106,481,000","107,410,000","112,419,000","132,665,000","125,681,000","117,080,000","101,674,000","108,648,000","106,837,000","109,440,000","101,017,000","107,243,000","102,140,000","95,818,000","76,031,000","85,501,000","91,918,000","83,472,000","76,303,000","83,640,000","80,400,000","84,189,000","82,288,000","85,646,000","98,949,000","105,319,000","105,496,000","101,514,000","114,418,000","102,690,000","99,974,000","99,809,000","98,697,000","87,598,000","76,661,000","78,500,000","77,200,000",,"51,754,000","56,100,000","60,972,000","64,400,000","44,912,000",,"51,000,000","52,551,000","40,686,000","41,498,000","49,392,000","48,215,000","33,905,000","35,475,000","43,167,000","44,451,000","35,662,000","45,101,000","51,836,000","50,458,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,000",,,,,,,,,"14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-14,225,000","-14,832,000","-14,664,000","-14,496,000","-14,328,000","-16,037,000","-16,895,000","-17,698,000","-18,612,000","-22,926,000","-21,389,000","-19,308,000","-18,914,000","-21,326,000","-20,485,000","-19,159,000","-18,707,000","-20,800,000","-19,500,000",,"-17,287,000","-17,495,000","-16,900,000","-16,228,000","-15,755,000",,"-11,100,000","-10,840,000","-10,402,000","-10,058,000","-9,657,000","-9,398,000","-9,233,000","-9,664,000","-9,859,000","-9,957,000","-10,106,000","-10,833,000","-10,833,000","-10,833,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","15,194,000","15,296,000","15,055,000","8,364,000","8,061,000","8,194,000","9,761,000","10,072,000","8,676,000","8,838,000","11,386,000","7,912,000","13,263,000","12,401,000","12,060,000","11,853,000","14,349,000","13,524,000","13,836,000","18,762,000","16,123,000","15,544,000","15,190,000","15,577,000","17,295,000","16,406,000","16,996,000","16,511,000","17,181,000","17,158,000","17,300,000","17,127,000","15,710,000","15,387,000","14,211,000","14,914,000","12,258,000","12,836,000","10,887,000","10,744,000","10,579,000",,"10,655,000",,,,"9,666,000",,"8,718,000","8,612,000","8,646,000","8,615,000","8,799,000",,"8,675,000","8,667,000","9,725,000","9,499,000","9,486,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","15,194,000","15,296,000","15,055,000","8,364,000","8,061,000","8,194,000","9,761,000","10,072,000","8,676,000","8,838,000","11,386,000","7,912,000","13,263,000","12,401,000","12,060,000","11,853,000","14,349,000","13,524,000","13,836,000","18,762,000","16,123,000","15,544,000","15,190,000","15,577,000","17,295,000","16,406,000","16,996,000","16,511,000","17,181,000","17,158,000","17,300,000","17,127,000","15,710,000","15,387,000","14,211,000","14,914,000","12,258,000","12,836,000","10,887,000","10,744,000","10,579,000",,"10,655,000",,,,"9,666,000",,"8,718,000","8,612,000","8,646,000","8,615,000","8,799,000",,"8,675,000","8,667,000","9,725,000","9,499,000","9,486,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,100,000","1,100,000","1,100,000","1,300,000","1,300,000","1,500,000","2,177,000","2,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"37,401,000","37,963,000","38,472,000","33,474,000","27,150,000","27,708,000","26,924,000","23,653,000","25,472,000","29,466,000","37,900,000","34,937,000","34,115,000","33,758,000","31,948,000","34,735,000","38,394,000","38,566,000","44,462,000","37,194,000","33,803,000","30,018,000","31,289,000","29,531,000","30,617,000","34,728,000","35,179,000","37,068,000","38,387,000","37,719,000","30,155,000","27,060,000","27,172,000","21,041,000","19,671,000","19,109,000","21,886,000","22,901,000","23,946,000","16,742,000","17,950,000","13,865,000","10,425,000","14,671,000","14,614,000","12,462,000","14,744,000","13,120,000","12,037,000","11,890,000","10,943,000","9,323,000","15,989,000","16,294,000","10,987,000","13,566,000","8,925,000","5,982,000","6,646,000","5,193,000","5,216,000","4,678,000","5,819,000","4,469,000","4,013,000","3,606,000","4,682,000","14,378,000","3,747,000","13,784,000","13,996,000","13,003,000","4,735,000","14,232,000","4,544,000","3,543,000","3,860,000","4,282,000","3,394,000","11,063,000","1,998,000","1,673,000","2,127,000","2,208,000","2,443,000","11,672,000","11,485,000","9,798,000","9,762,000","9,700,000","10,600,000","10,000,000","10,200,000","38,000,000","40,800,000","35,600,000","41,100,000","57,000,000","40,000,000","16,000,000","23,900,000","41,100,000","8,800,000","8,500,000","9,000,000","8,900,000","9,900,000","8,800,000","9,600,000","7,600,000","7,300,000","7,200,000","7,200,000","7,100,000","7,800,000","7,400,000","7,400,000","5,800,000","6,000,000","5,300,000","5,800,000","5,600,000","5,800,000","5,600,000","6,400,000","5,500,000","5,000,000","4,700,000","4,900,000"
	TotalNonCurrentAssets,"849,577,000","850,527,000","817,841,000","819,618,000","646,390,000","653,071,000","598,935,000","601,966,000","606,475,000","627,272,000","619,408,000","620,513,000","623,044,000","602,534,000","602,344,000","575,796,000","598,795,000","596,251,000","597,274,000","600,466,000","560,426,000","556,119,000","567,231,000","567,286,000","568,360,000","558,317,000","559,940,000","580,420,000","581,106,000","606,334,000","618,727,000","627,842,000","580,363,000","579,556,000","567,720,000","558,891,000","552,284,000","547,462,000","513,749,000","484,269,000","495,619,000","429,047,000","434,802,000","453,425,000","414,493,000","409,459,000","410,777,000","387,065,000","399,037,000","406,705,000","402,111,000","398,982,000","395,008,000","376,397,000","395,428,000","403,646,000","394,797,000","352,758,000","344,106,000","315,800,000","310,746,000","309,135,000","302,789,000","271,758,000","176,751,000","176,742,000","170,200,000","158,680,000","161,823,000","167,331,000","160,959,000","158,784,000","155,574,000","153,930,000","147,715,000","146,364,000","144,997,000","145,574,000","134,040,000","110,969,000","106,567,000","86,060,000","90,226,000","90,240,000","92,234,000","95,218,000","90,844,000","73,699,000","71,875,000","71,900,000","62,600,000","61,100,000","61,500,000","61,300,000","37,300,000","35,200,000","34,700,000","34,600,000","40,700,000","40,500,000","39,300,000","42,000,000","39,600,000","41,300,000","42,500,000","44,100,000","44,000,000","44,100,000","44,700,000","45,400,000","42,000,000","41,900,000","41,900,000","42,700,000","41,900,000","43,500,000","42,700,000","42,600,000","41,400,000","41,600,000","41,900,000","43,600,000","39,800,000","39,900,000","40,700,000","39,700,000","38,000,000","38,300,000","38,600,000"
