name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,08/31/2020,06/30/2020,05/31/2020,03/31/2020,12/31/2019,08/31/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,12/31/2003
TotalEquityGrossMinorityInterest,"-4,198,642,000","-4,209,536,000","-4,127,513,000","-4,140,570,000","-3,236,080,000","-3,300,405,000","-3,211,531,000","-3,211,531,000","-3,282,906,000","-3,282,906,000","-3,392,190,000","-3,415,759,000","-2,935,649,000","-2,904,286,000","-2,975,165,000","-3,039,921,000","-2,973,758,000","-2,929,205,000","-2,770,864,000","-2,735,384,000","-2,765,344,000","-1,803,071,000","-1,853,691,000","-1,883,143,000","-1,936,146,000","-1,914,754,000","-1,730,279,000","-1,800,251,000","-1,255,949,000","-1,245,655,000","-1,213,578,000","-1,219,465,000","-1,281,742,000","-1,289,682,000","-1,268,956,000","-1,290,202,000","-1,322,175,000","-1,328,791,000","-1,323,372,000","-1,335,523,000","-1,345,531,000","-1,369,110,000","-1,365,727,000","-1,209,739,000","-1,220,956,000","-1,171,365,000","-1,167,746,000","-1,210,651,000","-1,241,867,000","-1,263,086,000","-1,289,952,000","-1,320,994,000","-1,350,120,000","-1,372,676,000","-1,396,704,000","-1,424,623,000","-1,437,386,000","-1,438,255,000","-1,450,551,000","-1,450,139,000","-1,434,259,000","-1,434,074,000","-561,184,000","-564,893,000","-592,435,000","-609,112,000","-631,860,000","-510,985,000","-552,567,000","-574,125,000","-525,562,000","-549,880,000","-574,935,000","-676,688,000","-717,963,000"
	StockholdersEquity,"-4,198,642,000","-4,209,536,000","-4,127,513,000","-4,140,570,000","-3,236,080,000","-3,300,405,000","-3,211,531,000","-3,211,531,000","-3,282,906,000","-3,282,906,000","-3,392,190,000","-3,415,759,000","-2,935,649,000","-2,904,286,000","-2,975,165,000","-3,039,921,000","-2,973,758,000","-2,929,205,000","-2,770,864,000","-2,735,384,000","-2,765,344,000","-1,803,071,000","-1,853,691,000","-1,883,143,000","-1,936,146,000","-1,914,754,000","-1,730,279,000","-1,800,251,000","-1,255,949,000","-1,245,655,000","-1,213,578,000","-1,219,465,000","-1,281,742,000","-1,289,682,000","-1,268,956,000","-1,290,202,000","-1,322,175,000","-1,328,791,000","-1,323,372,000","-1,335,523,000","-1,345,531,000","-1,369,110,000","-1,365,727,000","-1,209,739,000","-1,220,956,000","-1,171,365,000","-1,167,746,000","-1,210,651,000","-1,241,867,000","-1,263,086,000","-1,289,952,000","-1,320,994,000","-1,350,120,000","-1,372,676,000","-1,396,704,000","-1,424,623,000","-1,437,386,000","-1,438,255,000","-1,450,551,000","-1,450,139,000","-1,434,259,000","-1,434,074,000","-561,184,000","-564,893,000","-592,435,000","-609,112,000","-631,860,000","-510,985,000","-552,567,000","-574,125,000","-525,562,000","-549,880,000","-574,935,000","-676,688,000","-717,963,000"
		CapitalStock,"360,000","361,000","366,000","369,000","388,000","389,000","394,000","394,000","393,000","393,000","390,000","389,000","409,000","412,000","411,000","410,000","416,000","418,000","426,000","429,000","437,000","482,000","481,000","481,000","481,000","483,000","501,000","498,000","546,000","548,000","554,000","556,000","549,000","551,000","558,000","558,000","557,000","558,000","563,000","563,000","568,000","568,000","579,000","577,000","582,000","607,000","617,000","601,000","592,000","590,000","589,000","586,000","584,000","576,000","573,000","0","569,000","578,000","585,000","597,000","621,000","628,000","626,000","625,000","623,000","621,000","619,000","672,000","667,000","661,000","691,000","687,000","687,000","363,000","363,000"
			PreferredStock,,"0",,,,"0",,,,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,"0"
			CommonStock,"360,000","361,000","366,000","369,000","388,000","389,000","394,000","394,000","393,000","393,000","390,000","389,000","409,000","412,000","411,000","410,000","416,000","418,000","426,000","429,000","437,000","482,000","481,000","481,000","481,000","483,000","501,000","498,000","546,000","548,000","554,000","556,000","549,000","551,000","558,000","558,000","557,000","558,000","563,000","563,000","568,000","568,000","579,000","577,000","582,000","607,000","617,000","601,000","592,000","590,000","589,000","586,000","584,000","576,000","573,000","0","569,000","578,000","585,000","597,000","621,000","628,000","626,000","625,000","623,000","621,000","619,000","672,000","667,000","661,000","691,000","687,000","687,000","363,000","363,000"
		AdditionalPaidInCapital,"3,545,000","840,000","115,000","7,771,000","6,612,000","5,122,000","34,124,000","34,124,000","32,251,000","32,251,000","12,474,000","243,000","75,000","10,788,000","5,464,000","569,000","1,914,000","737,000","137,000","5,654,000","1,872,000","8,064,000","1,216,000","1,006,000","138,000","93,000","49,879,000","6,942,000","1,273,000","79,000","6,758,000","29,561,000","1,036,000","120,000","3,171,000","669,000","588,000","64,000","0","1,664,000","911,000","0","0","0","0","32,336,000","61,224,000","45,532,000","38,835,000","34,377,000","30,398,000","24,487,000","19,203,000","14,704,000","5,742,000","1,853,000",,,,,"7,394,000","18,834,000","139,239,000","133,936,000","128,568,000","125,096,000","120,093,000","259,695,000","250,796,000","244,179,000","306,452,000","302,413,000","302,004,000","181,976,000","181,897,000"
		RetainedEarnings,"-4,200,341,000","-4,207,917,000","-4,125,582,000","-4,146,702,000","-3,240,842,000","-3,303,492,000","-3,242,627,000","-3,242,627,000","-3,311,015,000","-3,311,015,000","-3,398,986,000","-3,412,649,000","-2,932,195,000","-2,911,278,000","-2,976,848,000","-3,036,471,000","-2,972,565,000","-2,926,921,000","-2,768,591,000","-2,739,437,000","-2,766,231,000","-1,808,789,000","-1,852,345,000","-1,881,520,000","-1,934,177,000","-1,912,755,000","-1,777,696,000","-1,804,143,000","-1,254,287,000","-1,243,353,000","-1,217,800,000","-1,246,921,000","-1,280,993,000","-1,287,995,000","-1,270,117,000","-1,289,445,000","-1,321,053,000","-1,327,020,000","-1,321,498,000","-1,335,364,000","-1,344,585,000","-1,367,275,000","-1,363,993,000","-1,207,915,000","-1,219,015,000","-1,201,685,000","-1,226,933,000","-1,254,044,000","-1,278,217,000","-1,294,817,000","-1,317,442,000","-1,341,961,000","-1,365,579,000","-1,383,408,000","-1,397,935,000","-1,421,705,000","-1,432,695,000","-1,433,462,000","-1,445,453,000","-1,444,938,000","-1,435,927,000","-1,446,918,000","-693,208,000","-701,520,000","-725,064,000","-742,123,000","-759,173,000","-777,906,000","-810,253,000","-824,443,000","-841,234,000","-859,289,000","-881,842,000","-865,941,000","-900,232,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,206,000","-2,820,000","-2,412,000","-2,008,000","-2,238,000","-2,424,000","-3,422,000","-3,422,000","-4,535,000","-4,535,000","-6,068,000","-3,742,000","-3,938,000","-4,208,000","-4,192,000","-4,429,000","-3,523,000","-3,439,000","-2,836,000","-2,030,000","-1,422,000","-2,828,000","-3,043,000","-3,110,000","-2,588,000","-2,575,000","-2,963,000","-3,548,000","-3,481,000","-2,929,000","-3,090,000","-2,661,000","-2,334,000","-2,358,000","-2,568,000","-1,984,000","-2,267,000","-2,393,000","-2,437,000","-2,386,000","-2,425,000","-2,403,000","-2,313,000","-2,401,000","-2,523,000","-2,623,000","-2,654,000","-2,740,000","-3,077,000","-3,236,000","-3,497,000","-4,106,000","-4,328,000","-4,548,000","-5,084,000","-5,341,000","-5,260,000","-5,371,000","-5,683,000","-5,798,000","-6,347,000","-6,618,000","-7,841,000","2,066,000","3,438,000","7,294,000","6,601,000","6,554,000","6,223,000","5,478,000","8,529,000","6,309,000","4,216,000","6,914,000","9,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"570,000",,,,,,,,,,,,,,,,,,,
TotalCapitalization,"803,450,000","728,764,000","887,192,000","886,195,000","880,778,000","815,613,000","813,658,000","813,658,000","845,670,000","845,670,000","669,008,000","637,033,000","471,452,000","510,702,000","472,654,000","455,770,000","463,874,000","507,761,000","346,329,000","386,106,000","362,704,000","377,447,000","325,567,000","265,847,000","220,738,000","250,423,000","443,124,000","381,209,000","271,715,000","281,506,000","313,624,000","304,081,000","241,998,000","234,200,000","237,300,000","222,097,000","196,208,000","195,629,000","207,039,000","200,920,000","196,991,000","179,460,000","188,924,000","240,630,000","229,712,000","279,554,000","283,357,000","240,670,000","233,069,000","221,488,000","239,995,000","216,596,000","269,575,000","285,232,000","260,746,000","279,821,000","267,171,000","266,383,000","254,141,000","254,632,000","270,615,000","275,909,000","223,877,000","175,227,000","148,221,000","179,334,000","169,028,000","191,373,000","199,941,000","180,057,000","226,020,000","205,525,000","229,069,000","252,217,000","223,202,000"
CommonStockEquity,"-4,198,642,000","-4,209,536,000","-4,127,513,000","-4,140,570,000","-3,236,080,000","-3,300,405,000","-3,211,531,000","-3,211,531,000","-3,282,906,000","-3,282,906,000","-3,392,190,000","-3,415,759,000","-2,935,649,000","-2,904,286,000","-2,975,165,000","-3,039,921,000","-2,973,758,000","-2,929,205,000","-2,770,864,000","-2,735,384,000","-2,765,344,000","-1,803,071,000","-1,853,691,000","-1,883,143,000","-1,936,146,000","-1,914,754,000","-1,730,279,000","-1,800,251,000","-1,255,949,000","-1,245,655,000","-1,213,578,000","-1,219,465,000","-1,281,742,000","-1,289,682,000","-1,268,956,000","-1,290,202,000","-1,322,175,000","-1,328,791,000","-1,323,372,000","-1,335,523,000","-1,345,531,000","-1,369,110,000","-1,365,727,000","-1,209,739,000","-1,220,956,000","-1,171,365,000","-1,167,746,000","-1,210,651,000","-1,241,867,000","-1,263,086,000","-1,289,952,000","-1,320,994,000","-1,350,120,000","-1,372,676,000","-1,396,704,000","-1,424,623,000","-1,437,386,000","-1,438,255,000","-1,450,551,000","-1,450,139,000","-1,434,259,000","-1,434,074,000","-561,184,000","-564,893,000","-592,435,000","-609,112,000","-631,860,000","-510,985,000","-552,567,000","-574,125,000","-525,562,000","-549,880,000","-574,935,000","-676,688,000","-717,963,000"
CapitalLeaseObligations,"219,753,000","297,964,000","230,117,000","232,468,000","234,698,000","238,129,000","277,137,000","277,137,000","235,751,000","235,751,000","236,218,000","255,706,000","234,331,000","218,461,000","230,261,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-4,311,585,000","-4,320,128,000","-4,233,918,000","-4,244,337,000","-3,335,808,000","-3,396,772,000","-3,305,224,000","-3,305,224,000","-3,375,256,000","-3,375,256,000","-3,481,454,000","-3,503,992,000","-3,020,246,000","-2,987,457,000","-3,056,243,000","-3,118,649,000","-3,048,517,000","-3,003,449,000","-2,842,263,000","-2,803,630,000","-2,829,621,000","-1,864,648,000","-1,910,980,000","-1,939,457,000","-1,988,271,000","-1,965,277,000","-1,776,355,000","-1,844,853,000","-1,296,261,000","-1,283,942,000","-1,250,680,000","-1,256,324,000","-1,316,551,000","-1,323,013,000","-1,299,808,000","-1,321,264,000","-1,351,860,000","-1,357,894,000","-1,351,360,000","-1,363,508,000","-1,372,439,000","-1,394,581,000","-1,390,954,000","-1,234,564,000","-1,245,035,000","-1,196,628,000","-1,192,448,000","-1,235,795,000","-1,266,268,000","-1,286,110,000","-1,311,746,000","-1,341,833,000","-1,370,759,000","-1,393,578,000","-1,417,860,000","-1,445,970,000","-1,458,595,000","-1,461,650,000","-1,478,289,000","-1,514,180,000","-1,467,286,000","-1,469,088,000","-597,338,000","-602,354,000","-631,549,000","-649,683,000","-653,923,000","-533,069,000","-575,995,000","-596,810,000","-548,172,000","-572,835,000","-598,715,000","-700,464,000","-768,592,000"
WorkingCapital,"266,413,000","269,799,000","429,642,000","426,496,000","423,967,000","398,565,000","467,996,000","467,996,000","467,241,000","467,241,000","342,205,000","333,786,000","184,094,000","230,541,000","178,530,000","187,208,000","229,218,000","305,499,000","151,657,000","181,495,000","194,056,000","209,391,000","159,196,000","92,175,000","62,073,000","93,722,000","292,760,000","226,654,000","125,141,000","135,288,000","170,728,000","162,753,000","112,938,000","104,973,000","113,476,000","96,929,000","76,934,000","73,724,000","84,972,000","76,769,000","73,976,000","52,906,000","58,801,000","129,668,000","118,180,000","167,879,000","167,890,000","118,912,000","104,125,000","87,977,000","92,783,000","59,245,000","106,681,000","113,018,000","99,559,000","104,697,000","84,388,000","78,161,000","58,008,000","51,374,000","82,214,000","86,517,000","39,274,000","11,104,000","-19,991,000","4,153,000","-10,023,000","3,961,000","2,718,000","-21,179,000","26,057,000","-176,000","16,478,000","32,499,000","-1,261,000"
InvestedCapital,"859,082,000","784,352,000","942,038,000","940,964,000","883,709,000","818,468,000","855,658,000","855,658,000","888,669,000","888,669,000","712,398,000","679,033,000","507,387,000","546,621,000","508,563,000","491,663,000","499,721,000","543,359,000","378,671,000","418,430,000","395,017,000","377,752,000","325,867,000","304,734,000","294,615,000","299,293,000","484,717,000","440,542,000","271,971,000","281,743,000","313,858,000","304,646,000","242,547,000","234,738,000","261,455,000","246,241,000","220,348,000","219,782,000","231,250,000","225,269,000","221,435,000","239,583,000","244,086,000","241,534,000","230,606,000","312,233,000","311,453,000","241,505,000","233,827,000","232,009,000","274,911,000","304,114,000","322,462,000","342,405,000","286,093,000","280,161,000","267,502,000","266,707,000","254,460,000","269,944,000","270,919,000","276,208,000","224,496,000","176,704,000","148,500,000","179,650,000","169,338,000","226,677,000","202,634,000","196,547,000","226,311,000","230,820,000","229,386,000","252,523,000","241,774,000"
TangibleBookValue,"-4,311,585,000","-4,320,128,000","-4,233,918,000","-4,244,337,000","-3,335,808,000","-3,396,772,000","-3,305,224,000","-3,305,224,000","-3,375,256,000","-3,375,256,000","-3,481,454,000","-3,503,992,000","-3,020,246,000","-2,987,457,000","-3,056,243,000","-3,118,649,000","-3,048,517,000","-3,003,449,000","-2,842,263,000","-2,803,630,000","-2,829,621,000","-1,864,648,000","-1,910,980,000","-1,939,457,000","-1,988,271,000","-1,965,277,000","-1,776,355,000","-1,844,853,000","-1,296,261,000","-1,283,942,000","-1,250,680,000","-1,256,324,000","-1,316,551,000","-1,323,013,000","-1,299,808,000","-1,321,264,000","-1,351,860,000","-1,357,894,000","-1,351,360,000","-1,363,508,000","-1,372,439,000","-1,394,581,000","-1,390,954,000","-1,234,564,000","-1,245,035,000","-1,196,628,000","-1,192,448,000","-1,235,795,000","-1,266,268,000","-1,286,110,000","-1,311,746,000","-1,341,833,000","-1,370,759,000","-1,393,578,000","-1,417,860,000","-1,445,970,000","-1,458,595,000","-1,461,650,000","-1,478,289,000","-1,514,180,000","-1,467,286,000","-1,469,088,000","-597,338,000","-602,354,000","-631,549,000","-649,683,000","-653,923,000","-533,069,000","-575,995,000","-596,810,000","-548,172,000","-572,835,000","-598,715,000","-700,464,000","-768,592,000"
TotalDebt,"5,277,477,000","5,291,852,000","5,299,668,000","5,314,002,000","4,354,487,000","4,357,002,000","4,344,326,000","4,344,326,000","4,407,326,000","4,407,326,000","4,340,806,000","4,350,498,000","3,677,367,000","3,669,368,000","3,713,989,000","3,531,584,000","3,473,479,000","3,472,564,000","3,149,535,000","3,153,814,000","3,160,361,000","2,180,823,000","2,179,558,000","2,187,877,000","2,230,761,000","2,214,047,000","2,214,996,000","2,240,793,000","1,527,920,000","1,527,398,000","1,527,436,000","1,524,111,000","1,524,289,000","1,524,420,000","1,530,411,000","1,536,443,000","1,542,523,000","1,548,573,000","1,554,622,000","1,560,792,000","1,566,966,000","1,608,693,000","1,609,813,000","1,451,273,000","1,451,562,000","1,483,598,000","1,479,199,000","1,452,156,000","1,475,694,000","1,495,095,000","1,564,863,000","1,625,108,000","1,672,582,000","1,715,081,000","1,682,797,000","1,704,784,000","1,704,888,000","1,704,962,000","1,705,011,000","1,720,083,000","1,705,178,000","1,710,282,000","785,680,000","741,597,000","740,935,000","788,762,000","801,198,000","737,662,000","755,201,000","770,672,000","751,873,000","780,700,000","804,321,000","929,211,000","959,737,000"
NetDebt,"4,892,762,000","4,845,728,000","4,774,199,000","4,789,439,000","3,852,070,000","3,950,052,000","3,736,470,000","3,736,470,000","3,923,623,000","3,923,623,000","3,903,787,000","3,904,177,000","3,376,330,000","3,342,648,000","3,400,614,000","3,506,146,000","3,388,879,000","3,314,776,000","3,104,926,000","3,118,046,000","3,099,001,000","2,128,580,000","2,127,464,000","2,145,062,000","2,200,780,000","2,191,742,000","2,036,744,000","2,107,344,000","1,495,414,000","1,501,507,000","1,452,445,000","1,493,256,000","1,493,353,000","1,509,116,000","1,492,035,000","1,522,060,000","1,510,444,000","1,507,735,000","1,479,541,000","1,505,979,000","1,532,416,000","1,597,943,000","1,395,083,000","1,400,981,000","1,419,482,000","1,404,959,000","1,386,615,000","1,404,211,000","1,436,499,000","1,466,115,000","1,536,873,000","1,582,716,000","1,623,853,000","1,653,386,000","1,614,946,000","1,659,412,000","1,684,762,000","1,667,920,000","1,701,686,000","1,708,739,000","1,590,261,000","1,616,982,000","718,574,000","703,375,000","729,892,000","765,050,000","784,826,000","670,743,000","733,299,000","760,168,000","698,640,000","740,304,000","784,098,000","877,908,000","916,885,000"
ShareIssued,"36,037,373","36,138,273","36,386,777","36,853,571","38,818,197","38,868,350","39,399,906","39,392,475","39,347,213","39,347,213","39,039,599","38,934,009","40,898,996","41,232,984","41,083,890","40,977,561","41,594,653","41,872,742","42,625,881","42,898,329","43,734,145","48,247,144","48,089,870","48,100,143","48,078,847","48,336,512","50,110,839","49,838,221","54,647,243","54,913,919","55,360,858","55,553,149","55,005,780","55,106,129","55,774,475","55,768,672","55,718,857","55,824,775","56,268,220","56,313,249","56,767,296","56,823,368","57,899,348","57,741,208","58,198,304","60,722,611","61,696,272","60,139,061","60,041,774","59,210,195","58,804,238","58,572,859","58,434,101","57,600,075","57,365,416","57,177,117","56,785,060","57,039,541","58,276,295","59,665,087","61,967,121","62,823,452","62,680,137","62,450,804","62,318,179","62,181,657","61,921,551","67,184,334","66,736,814","66,182,767","64,764,185","68,686,585","68,655,553","68,653,626","68,653,626"
OrdinarySharesNumber,"36,037,373","36,138,273","36,386,777","36,853,571","38,818,197","38,868,350","39,399,906","39,392,475","39,347,213","39,347,213","39,039,599","38,934,009","40,898,996","41,232,984","41,083,890","40,977,561","41,594,653","41,872,742","42,625,881","42,898,329","43,734,145","48,247,144","48,089,870","48,100,143","48,078,847","48,336,512","50,110,839","49,838,221","54,647,243","54,913,919","55,360,858","55,553,149","55,005,780","55,106,129","55,774,475","55,768,672","55,718,857","55,824,775","56,268,220","56,313,249","56,767,296","56,823,368","57,899,348","57,741,208","58,198,304","60,722,611","61,696,272","60,139,061","60,041,774","59,210,195","58,804,238","58,572,859","58,434,101","57,600,075","57,365,416","57,177,117","56,785,060","57,039,541","58,276,295","59,665,087","61,967,121","62,823,452","62,680,137","62,450,804","62,318,179","62,181,657","61,921,551","67,184,334","66,736,814","66,182,767","64,764,185","68,686,585","68,655,553","68,653,626","68,653,626"
