name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,01/31/2015
	CurrentLiabilities,"108,151,000","115,996,000","116,705,000","85,684,000","110,710,000","95,714,000","106,275,000","84,121,000","82,590,000","78,775,000","95,522,000","71,370,000","62,718,000","52,611,000","65,160,000","42,779,000","69,567,000","50,296,000","58,772,000","37,807,000","36,737,000","35,119,000","38,778,000","33,576,000","22,783,000","24,690,000","32,392,000","24,712,209","27,637,503"
		PayablesAndAccruedExpenses,"79,388,000","79,764,000","85,125,000","58,726,000","68,299,000","64,005,000","76,121,000","54,921,000","56,391,000","50,313,000","70,060,000","47,727,000","40,184,000","35,463,000","53,064,000","32,367,000","37,557,000","39,341,000","45,085,000","27,718,000","28,285,000","25,143,000","28,628,000","21,242,000","12,003,000","18,901,000","24,521,000","17,983,916","20,501,087"
			Payables,"59,305,000","52,216,000","59,157,000","38,304,000","47,774,000","41,226,000","57,051,000","40,141,000","34,421,000","36,480,000","55,351,000","36,255,000","26,710,000","25,581,000","34,200,000","21,691,000","21,954,000","24,951,000","30,082,000","18,137,000","16,140,000","14,555,000","19,277,000","18,308,000","9,037,000","11,919,000","21,456,000","15,059,628","14,199,353"
				AccountsPayable,"54,523,000","45,402,000","59,157,000","37,717,000","40,091,000","33,647,000","57,051,000","40,141,000","34,421,000","33,053,000","55,351,000","36,255,000","26,710,000","25,363,000","34,200,000","19,455,000","14,595,000","17,320,000","30,082,000","17,836,000","10,662,000","9,330,000","19,277,000","17,994,000","7,072,000","10,611,000","21,456,000","15,059,628","14,199,353"
				TotalTaxPayable,"4,782,000","6,814,000","0","587,000","7,683,000","7,579,000","0","0","0","3,427,000","0","0","0","218,000","0","2,236,000","7,359,000","7,631,000",,"301,000","5,478,000","5,225,000",,"314,000","1,965,000","1,308,000",,,
					IncomeTaxPayable,"4,782,000","6,814,000","0","587,000","7,683,000","7,579,000","0","0","0","3,427,000","0","0","0","218,000","0","2,236,000","7,359,000","7,631,000",,"301,000","5,478,000","5,225,000",,"314,000","1,965,000","1,308,000",,,
			CurrentAccruedExpenses,"20,083,000","27,548,000","25,968,000","20,422,000","20,525,000","22,779,000","19,070,000","14,780,000","21,970,000","13,833,000","14,709,000","11,472,000","13,474,000","9,882,000","18,864,000","10,676,000","15,603,000","14,390,000","15,003,000","9,581,000","12,145,000","10,588,000","9,351,000","2,934,000","2,966,000","6,982,000","3,065,000","2,924,288","6,301,734"
		CurrentDebtAndCapitalLeaseObligation,"16,632,000","16,276,000","15,716,000","14,693,000","32,033,000","16,802,000","16,832,000","15,164,000","12,644,000","12,831,000","12,421,000","11,422,000","10,928,000","500,000","245,000","566,000","21,813,000","84,000","3,014,000","2,431,000","728,000","742,000","2,117,000","4,132,000","3,741,000","722,000","814,000","1,248,798","1,428,374"
			CurrentDebt,"711,000","693,000","675,000","658,000","18,266,000","3,123,000","3,106,000","3,089,000","573,000","557,000","541,000","525,000","510,000","500,000","80,000","566,000","21,813,000","84,000","3,014,000","2,431,000","728,000","742,000","2,117,000","4,132,000","3,741,000","722,000","814,000","1,229,744","1,167,624"
				LineOfCredit,,,,,,,,,,,,,,,,"481,000","21,728,000",,"2,930,000","2,350,000",,,"2,055,000",,,,"88,000","963,683","600,000"
				OtherCurrentBorrowings,"711,000","693,000","675,000","658,000","18,266,000","3,123,000","3,106,000","3,089,000","573,000","557,000","541,000","525,000","510,000","1,620,000","80,000","85,000","85,000","84,000","84,000","81,000","728,000","742,000","62,000","4,132,000","3,741,000","722,000","726,000","266,061","567,624"
			CurrentCapitalLeaseObligation,"15,921,000","15,583,000","15,041,000","14,035,000","13,767,000","13,679,000","13,726,000","12,075,000","12,071,000","12,274,000","11,880,000","10,897,000","10,418,000",,"165,000",,,,,,,,,,,,,"19,054","260,750"
		CurrentDeferredLiabilities,"9,054,000","10,791,000","7,400,000","7,757,000","8,588,000","9,944,000","7,186,000","7,749,000","7,890,000","9,946,000","6,947,000","6,861,000","7,330,000","10,485,000","4,860,000","5,038,000","4,746,000","7,285,000","6,395,000","4,906,000","4,845,000","5,590,000","5,418,000","3,341,000","3,967,000","2,744,000","4,615,000","2,440,152","4,028,721"
			CurrentDeferredRevenue,"9,054,000","10,791,000","7,400,000","7,757,000","8,588,000","9,944,000","7,186,000","7,749,000","7,890,000","9,946,000","6,947,000","6,861,000","7,330,000","10,485,000","4,860,000","5,038,000","4,746,000","7,285,000","6,395,000","4,906,000","4,845,000","5,590,000","5,418,000","3,341,000","3,967,000","2,744,000","4,615,000","2,440,152","4,028,721"
		OtherCurrentLiabilities,"3,077,000","9,165,000","8,464,000","4,508,000","1,790,000","4,963,000","6,136,000","6,287,000","5,665,000","5,685,000","6,094,000","5,360,000","4,276,000","6,163,000","6,991,000","4,808,000","5,451,000","3,586,000","4,278,000","2,752,000","2,879,000","3,644,000","2,615,000","4,861,000","3,072,000","2,323,000","2,442,000","3,039,343","1,679,321"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"173,253,000","176,836,000","186,189,000","175,572,000","179,511,000","228,765,000","279,712,000","254,662,000","262,171,000","219,169,000","269,617,000","209,425,000","205,381,000","84,038,000","116,706,000","82,366,000","41,050,000","33,457,000","74,842,000","23,923,000","8,457,000","7,060,000","17,328,000","1,949,000","2,312,000","5,444,000","35,590,000","12,184,890","5,050,108"
		LongTermDebtAndCapitalLeaseObligation,"170,462,000","173,969,000","178,097,000","167,511,000","171,259,000","220,565,000","267,826,000","242,952,000","253,869,000","210,664,000","260,885,000","200,397,000","195,961,000","69,313,000","111,241,000","76,867,000","35,607,000","28,002,000","70,030,000","20,179,000","4,806,000","3,384,000","15,897,000","747,000","1,209,000","4,301,000","34,660,000","11,404,866","4,255,257"
			LongTermDebt,"26,440,000","26,608,000","26,773,000","26,928,000","27,079,000","72,979,000","116,776,000","104,512,000","112,396,000","67,110,000","118,350,000","73,016,000","68,816,000","46,279,000","66,333,000","36,382,000","1,403,000","1,424,000","51,546,000","13,409,000","34,000","35,000","13,940,000","747,000","1,209,000","4,301,000","34,660,000","11,344,193","4,184,874"
			LongTermCapitalLeaseObligation,"144,022,000","147,361,000","151,324,000","140,583,000","144,180,000","147,586,000","151,050,000","138,440,000","141,473,000","143,554,000","142,535,000","127,381,000","127,145,000","23,034,000","44,908,000","40,485,000","34,204,000","26,578,000","18,484,000","6,770,000","4,772,000","3,349,000","1,957,000",,,,,"60,673","70,383"
		NonCurrentDeferredLiabilities,"2,791,000","2,867,000","8,092,000","8,061,000","8,252,000","8,200,000","11,886,000","11,710,000","8,302,000","8,505,000","8,732,000","9,028,000","9,420,000","14,725,000","5,465,000","5,499,000","5,443,000","5,455,000","4,812,000","3,744,000","3,651,000","3,676,000","1,431,000","1,202,000","1,103,000","1,143,000","930,000","780,024","794,851"
			NonCurrentDeferredTaxesLiabilities,"2,791,000","2,867,000","8,092,000","8,061,000","8,252,000","8,200,000","11,886,000","11,710,000","8,302,000","8,505,000","8,732,000","9,028,000","9,420,000","9,722,000","1,573,000","1,400,000","1,763,000","2,100,000","1,507,000","1,149,000","1,545,000","1,567,000","182,000",,"7,000","31,000",,,
TotalEquityGrossMinorityInterest,"221,389,000","222,718,000","205,323,000","201,902,000","191,943,000","191,098,000","168,760,000","167,400,000","160,851,000","176,106,000","152,978,000","153,300,000","150,831,000","160,110,000","142,651,000","145,293,000","138,392,000","139,349,000","119,333,000","119,967,000","114,796,000","113,788,000","99,514,000","97,917,000","93,892,000","90,486,000","35,243,000","37,505,157","38,261,873"
	StockholdersEquity,"224,570,000","225,870,000","207,820,000","204,356,000","194,352,000","193,461,000","171,054,000","169,653,000","163,061,000","178,272,000","153,473,000","153,702,000","151,143,000","160,349,000","139,215,000","141,931,000","135,105,000","136,070,000","116,131,000","116,435,000","111,858,000","111,179,000","96,931,000","96,100,000","92,140,000","88,805,000","33,520,000","35,599,063","36,782,019"
		CapitalStock,"96,299,000","95,515,000","94,815,000","94,080,000","93,378,000","92,875,000","92,385,000","91,921,000","91,451,000","90,902,000","90,451,000","91,075,000","90,416,000","89,849,000","89,335,000","88,901,000","88,452,000","88,043,000","87,632,000","87,063,000","86,770,000","86,446,000","86,191,000","85,837,000","85,586,000","85,389,000","1,301,000","1,134,429","802,060"
			PreferredStock,"0","0","0","0","0","0","0","0",,"0","0",,,"0","0","0","0","0",,,,,,,,,,"0","0"
			CommonStock,"96,299,000","95,515,000","94,815,000","94,080,000","93,378,000","92,875,000","92,385,000","91,921,000","91,451,000","90,902,000","90,451,000","91,075,000","90,416,000","89,849,000","89,335,000","88,901,000","88,452,000","88,043,000","87,632,000","87,063,000","86,770,000","86,446,000","86,191,000","85,837,000","85,586,000","85,389,000","1,301,000","1,134,429","802,060"
		AdditionalPaidInCapital,,,,,,,,,,,"90,451,000","91,075,000","90,416,000","89,849,000","89,335,000","88,901,000","88,452,000","88,043,000","87,632,000","87,063,000","86,770,000","86,446,000","86,191,000","85,837,000","85,586,000","85,389,000","1,301,000","1,134,429","802,060"
		RetainedEarnings,"129,575,000","130,868,000","113,509,000","110,703,000","101,710,000","101,166,000","79,335,000","78,395,000","72,454,000","87,589,000","63,214,000","63,032,000","61,096,000","70,592,000","49,972,000","53,122,000","46,745,000","48,084,000","28,556,000","29,372,000","25,088,000","24,733,000","10,740,000","10,278,000","6,575,000","3,443,000","32,253,000","34,499,634","36,024,959"
		TreasuryStock,"1,457,000","1,002,000","998,000","991,000","986,000","628,000","622,000","581,000","514,000","407,000","406,000","405,000","369,000","92,000","92,000","92,000","92,000","57,000","57,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"153,000","489,000","494,000","564,000","250,000","48,000","-44,000","-82,000","-330,000","188,000","214,000",,,,,,,,,,,"0","0","-15,000","-21,000","-27,000","-34,000","-35,000","-45,000"
			OtherEquityAdjustments,"153,000","489,000","494,000","564,000","250,000","48,000","-44,000","-82,000","-330,000","188,000","214,000",,,,,,,,,,,,,"-15,000","-21,000","-27,000","-34,000","-35,000","-45,000"
	MinorityInterest,"-3,181,000","-3,152,000","-2,497,000","-2,454,000","-2,409,000","-2,363,000","-2,294,000","-2,253,000","-2,210,000","-2,166,000","-495,000","-402,000","-312,000","-239,000","3,436,000","3,362,000","3,287,000","3,279,000","3,202,000","3,532,000","2,938,000","2,609,000","2,583,000","1,817,000","1,752,000","1,681,000","1,723,000","1,906,094","1,479,854"
TotalCapitalization,"251,010,000","252,478,000","234,593,000","231,284,000","221,431,000","266,440,000","287,830,000","274,165,000","275,457,000","245,382,000","271,823,000","226,718,000","219,959,000","206,628,000","205,548,000","178,313,000","136,508,000","137,494,000","167,677,000","129,844,000","111,892,000","111,214,000","110,871,000","96,847,000","93,349,000","93,106,000","68,180,000","46,943,256","40,966,893"
CommonStockEquity,"224,570,000","225,870,000","207,820,000","204,356,000","194,352,000","193,461,000","171,054,000","169,653,000","163,061,000","178,272,000","153,473,000","153,702,000","151,143,000","160,349,000","139,215,000","141,931,000","135,105,000","136,070,000","116,131,000","116,435,000","111,858,000","111,179,000","96,931,000","96,100,000","92,140,000","88,805,000","33,520,000","35,599,063","36,782,019"
CapitalLeaseObligations,"159,943,000","162,944,000","166,365,000","154,618,000","157,947,000","161,265,000","164,776,000","150,515,000","153,544,000","155,828,000","154,415,000","138,278,000","137,563,000","23,034,000","45,073,000","40,485,000","34,204,000","26,578,000","18,484,000","6,770,000","4,772,000","3,349,000","1,957,000",,,,,"79,727","331,133"
NetTangibleAssets,"223,927,000","225,222,000","207,167,000","203,699,000","193,690,000","193,461,000","171,054,000","169,653,000","163,061,000","178,272,000","152,784,000","153,008,000","150,741,000","159,947,000","138,813,000","141,529,000","134,703,000","135,668,000","115,729,000","116,033,000","111,456,000","110,777,000","96,529,000","95,698,000","91,738,000","88,403,000","33,118,000","35,197,052","36,380,008"
WorkingCapital,"105,982,000","106,525,000","89,923,000","84,165,000","73,869,000","114,596,000","136,613,000","117,672,000","114,400,000","83,417,000","108,741,000","66,104,000","63,393,000","65,587,000","85,066,000","73,860,000","39,994,000","51,530,000","86,643,000","58,293,000","59,136,000","66,127,000","69,455,000","62,275,000","70,350,000","73,700,000","48,548,000","28,682,848","25,713,888"
InvestedCapital,"251,721,000","253,171,000","235,268,000","231,942,000","239,697,000","269,563,000","290,936,000","277,254,000","276,030,000","245,939,000","272,364,000","227,243,000","220,469,000","207,128,000","205,628,000","178,879,000","158,321,000","137,578,000","170,691,000","132,275,000","112,620,000","111,956,000","112,988,000","100,979,000","97,090,000","93,828,000","68,994,000","48,173,000","42,134,517"
TangibleBookValue,"223,927,000","225,222,000","207,167,000","203,699,000","193,690,000","193,461,000","171,054,000","169,653,000","163,061,000","178,272,000","152,784,000","153,008,000","150,741,000","159,947,000","138,813,000","141,529,000","134,703,000","135,668,000","115,729,000","116,033,000","111,456,000","110,777,000","96,529,000","95,698,000","91,738,000","88,403,000","33,118,000","35,197,052","36,380,008"
TotalDebt,"187,094,000","190,245,000","193,813,000","182,204,000","203,292,000","237,367,000","284,658,000","258,116,000","266,513,000","223,495,000","273,306,000","211,819,000","206,889,000","69,813,000","111,486,000","77,433,000","57,420,000","28,086,000","73,044,000","22,610,000","5,534,000","4,126,000","18,014,000","4,879,000","4,950,000","5,023,000","35,474,000","12,653,664","5,683,631"
NetDebt,,,"7,058,000","8,665,000","19,291,000","28,881,000","107,082,000","88,596,000","104,115,000","67,129,000","116,704,000","70,073,000","68,334,000","46,048,000","63,913,000","34,525,000","22,037,000",,"53,602,000","14,429,000",,,"15,884,000",,,,"35,265,000","12,207,736",
ShareIssued,"33,441,000","33,150,000","33,146,000","33,135,000","32,995,000","32,894,000","32,881,000","32,864,000","32,781,000","32,555,000","32,544,000","32,752,000","32,722,000","32,579,000","32,592,000","32,591,000","32,571,000","32,465,000","32,464,000","32,470,000","32,442,000","32,376,000","32,376,000","32,369,000","32,369,000","32,316,000","31,292,611","31,292,611","31,292,611"
OrdinarySharesNumber,"33,329,000","33,071,000","33,067,000","33,057,000","32,917,000","32,841,000","32,828,000","32,814,000","32,744,000","32,536,000","32,525,000","32,733,000","32,703,000","32,574,000","32,587,000","32,586,000","32,566,000","32,462,000","32,461,000","32,470,000","32,442,000","32,376,000","32,376,000","32,369,000","32,369,000","32,316,000","31,292,611","31,292,611","31,292,611"
TreasurySharesNumber,"112,000","79,000","79,000","78,000","78,000","53,000","53,000","50,000","37,000","19,000","19,000","19,000","19,000","5,000","5,000","5,000","5,000","3,000","3,000",,,,,,,,,,
